cbo,rfc,loc,moa,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
0,51,574,0,4,True,False,0.02421966609752153,False,0.0,False,0.057633412096576124,Voting,Voting,False,0.02421966609752153
10,31,174,1,3,False,False,0.3580226678118549,False,0.4,False,0.2914712128731555,Voting,Voting,False,0.3580226678118549
2,5,18,1,1,False,False,0.015063993448847544,False,0.0,False,0.006591607311220629,Voting,Voting,False,0.015063993448847544
1,11,67,0,3,False,False,0.015039810267463953,False,0.0,False,0.054663600981926234,Voting,Voting,False,0.015039810267463953
2,30,581,1,6,False,False,0.021840131261954467,False,0.0,False,0.04228339942789961,Voting,Voting,False,0.021840131261954467
1,22,47,0,1,False,False,0.01671079381937171,False,0.0,False,0.012445048258459485,Voting,Voting,False,0.01671079381937171
11,7,79,1,1,False,False,0.017699055660639642,False,0.2,False,0.2841507738312222,Voting,Voting,False,0.017699055660639642
2,5,11,0,1,False,False,0.013574555897366673,False,0.0,False,0.11582218111046935,Voting,Voting,False,0.013574555897366673
0,2,5,0,0,False,False,0.012366542584050145,False,0.0,False,0.18627893758380645,Voting,Voting,False,0.012366542584050145
2,13,296,1,5,False,False,0.01764085512868398,False,0.1,False,0.03909043011954697,Voting,Voting,False,0.01764085512868398
29,110,879,2,3,False,False,0.2747819879531152,False,0.3,False,0.3988911965142069,Voting,Voting,False,0.2747819879531152
8,60,555,1,2,False,False,0.032744371934696904,False,0.1,False,0.3023662743083115,Voting,Voting,False,0.032744371934696904
14,176,4485,1,32,True,False,0.4661598877799253,False,0.5,False,0.4369764605804982,Voting,Voting,False,0.4661598877799253
4,23,166,0,1,False,False,0.01742164824419849,False,0.0,False,0.09925943217074204,Voting,Voting,False,0.01742164824419849
1,6,10,0,1,False,False,0.01354769283380962,False,0.0,False,0.015064980530390359,Voting,Voting,False,0.01354769283380962
2,56,307,0,8,False,False,0.3636715307228151,False,0.1,False,0.32376155687204683,Voting,Voting,False,0.3636715307228151
3,7,25,0,1,False,False,0.014132218641468618,False,0.0,False,0.04589693733847881,Voting,Voting,False,0.014132218641468618
16,89,918,1,5,False,False,0.06644772716248815,False,0.1,False,0.2737910182225192,Voting,Voting,False,0.06644772716248815
1,15,17,0,1,False,False,0.015276123184854253,False,0.0,False,0.01829943252864396,Voting,Voting,False,0.015276123184854253
5,13,81,1,7,False,False,0.020019686002281583,False,0.1,False,0.18244910970497047,Voting,Voting,False,0.020019686002281583
0,2,7,0,0,False,False,0.012362541718685921,False,0.0,False,0.3760015579354812,Voting,Voting,False,0.012362541718685921
6,20,157,3,1,False,False,0.02390785900154237,False,0.0,False,0.036641144817920544,Voting,Voting,False,0.02390785900154237
0,8,31,0,1,False,False,0.013657462769994948,False,0.0,False,0.01232109793044484,Voting,Voting,False,0.013657462769994948
2,5,11,0,1,False,False,0.013574555897366673,False,0.0,False,0.11582218111046935,Voting,Voting,False,0.013574555897366673
25,88,674,1,10,False,False,0.11137794660926864,False,0.3,False,0.4849214411672702,Voting,Voting,False,0.11137794660926864
9,2,2,0,1,False,False,0.014608980612985118,False,0.0,False,0.0255099098301675,Voting,Voting,False,0.014608980612985118
11,39,594,3,14,True,False,0.3931287227104685,False,0.4,False,0.35994295169485285,Voting,Voting,False,0.3931287227104685
2,14,47,0,1,False,False,0.0149935819672879,False,0.0,False,0.05430541987356149,Voting,Voting,False,0.0149935819672879
4,7,17,0,1,False,False,0.014271351974398225,False,0.0,False,0.018299861267507024,Voting,Voting,False,0.014271351974398225
4,10,56,1,1,False,False,0.01593737671709836,False,0.0,False,0.11301626711562313,Voting,Voting,False,0.01593737671709836
4,18,104,1,4,False,False,0.01962096083948882,False,0.0,False,0.06770254772970741,Voting,Voting,False,0.01962096083948882
3,30,206,1,1,False,False,0.01960897946480117,False,0.0,False,0.12346759770131956,Voting,Voting,False,0.01960897946480117
0,2,5,0,0,False,False,0.012296254853040062,False,0.0,False,0.15925508059828547,Voting,Voting,False,0.012296254853040062
2,25,212,0,3,False,False,0.018397011262989888,False,0.0,False,0.08810558318376879,Voting,Voting,False,0.018397011262989888
3,26,221,1,3,False,False,0.020340226421868456,False,0.0,False,0.06600042957066159,Voting,Voting,False,0.020340226421868456
11,38,351,1,3,False,False,0.025928996404447083,False,0.2,False,0.3923491544703441,Voting,Voting,False,0.025928996404447083
1,17,160,0,1,False,False,0.015330998550898771,False,0.0,False,0.06325569637642338,Voting,Voting,False,0.015330998550898771
1,10,54,0,1,False,False,0.014164195268065756,False,0.0,False,0.16582371124102546,Voting,Voting,False,0.014164195268065756
53,104,1169,3,13,False,False,0.457380409361751,False,0.2,False,0.33298276303955376,Voting,Voting,False,0.457380409361751
2,13,58,0,1,False,False,0.0148355398925316,False,0.0,False,0.0690642659235838,Voting,Voting,False,0.0148355398925316
1,22,184,0,14,False,False,0.02881635122507655,False,0.1,False,0.2581372504391604,Voting,Voting,False,0.02881635122507655
8,0,57,0,0,False,False,0.3467965272136127,False,0.4,False,0.2731608310641594,Voting,Voting,False,0.3467965272136127
3,13,101,0,10,False,False,0.021894433473343786,False,0.5,False,0.30621696181050284,Voting,Voting,False,0.021894433473343786
0,7,33,0,1,False,False,0.013518534657168258,False,0.0,False,0.024450048031264663,Voting,Voting,False,0.013518534657168258
5,31,125,0,1,False,False,0.018832578257746632,False,0.0,False,0.10958079106165894,Voting,Voting,False,0.018832578257746632
4,119,1190,0,1,True,False,0.1017400634798668,False,0.1,False,0.15782795220950746,Voting,Voting,False,0.1017400634798668
5,50,375,1,16,False,False,0.053255831483491715,False,0.3,False,0.3843042198200676,Voting,Voting,False,0.053255831483491715
0,17,58,0,1,False,False,0.015082287220694891,False,0.0,False,0.052341646097591066,Voting,Voting,False,0.015082287220694891
5,31,189,0,5,False,False,0.022139113591578358,False,0.0,False,0.14718599411381764,Voting,Voting,False,0.022139113591578358
9,33,212,1,3,False,False,0.023785931265142998,False,0.0,False,0.05776340480225211,Voting,Voting,False,0.023785931265142998
4,8,21,0,1,False,False,0.014428173941188109,False,0.0,False,0.02958227852218857,Voting,Voting,False,0.014428173941188109
11,85,865,0,12,False,False,0.4082639573807456,True,0.6,True,0.6109193889437589,Voting,Voting,False,0.4082639573807456
2,11,43,1,3,False,False,0.016981718643203376,False,0.0,False,0.019510938346715,Voting,Voting,False,0.016981718643203376
3,15,64,0,1,False,False,0.015372196565833822,False,0.0,False,0.13142536966122645,Voting,Voting,False,0.015372196565833822
1,13,2144,0,1,False,False,0.20377264497132505,False,0.0,False,0.2392405248858501,Voting,Voting,False,0.20377264497132505
4,69,170,0,1,False,False,0.02816066940164993,False,0.0,False,0.024894096863818417,Voting,Voting,False,0.02816066940164993
1,56,329,0,1,False,False,0.023598684568249272,False,0.0,False,0.0919255829980992,Voting,Voting,False,0.023598684568249272
39,175,1350,0,4,False,False,0.4575807955856074,False,0.2,False,0.30402382642111025,Voting,Voting,False,0.4575807955856074
8,16,88,1,1,False,False,0.017984901848967384,False,0.1,False,0.18528408762795176,Voting,Voting,False,0.017984901848967384
0,8,20,0,1,False,False,0.013661877633977242,False,0.0,False,0.012038375341548802,Voting,Voting,False,0.013661877633977242
5,54,3880,1,95,False,True,0.6116685942938668,False,0.5,False,0.4174741637238739,Voting,Voting,True,0.6116685942938668
1,11,19,0,1,False,False,0.014306621928047585,False,0.0,False,0.02347315079027053,Voting,Voting,False,0.014306621928047585
2,5,16,1,1,False,False,0.014678903387558288,False,0.0,False,0.013932887974088787,Voting,Voting,False,0.014678903387558288
4,12,12,0,1,False,False,0.015064754342110544,False,0.0,False,0.039478621966829004,Voting,Voting,False,0.015064754342110544
2,13,58,0,1,False,False,0.0148355398925316,False,0.0,False,0.0690642659235838,Voting,Voting,False,0.0148355398925316
6,6,16,0,1,False,False,0.014514195606827754,False,0.0,False,0.05357510833261151,Voting,Voting,False,0.014514195606827754
8,29,433,4,2,True,False,0.028411682672133436,False,0.3,False,0.4531954277831875,Voting,Voting,False,0.028411682672133436
6,27,90,0,3,False,False,0.01977552162751841,False,0.1,False,0.1498714606362511,Voting,Voting,False,0.01977552162751841
3,11,60,0,2,False,False,0.015319297044504509,False,0.0,False,0.03264274664219065,Voting,Voting,False,0.015319297044504509
3,11,342,0,2,False,False,0.015458586476058156,False,0.0,False,0.06448238710650958,Voting,Voting,False,0.015458586476058156
6,17,150,0,1,False,False,0.016409707007307914,False,0.0,False,0.0694033613579525,Voting,Voting,False,0.016409707007307914
6,35,209,3,3,False,False,0.027378486544859543,False,0.1,False,0.11792196437538245,Voting,Voting,False,0.027378486544859543
0,47,384,0,4,False,False,0.02381626712105085,False,0.0,False,0.1976244247542641,Voting,Voting,False,0.02381626712105085
2,1,298,0,0,False,False,0.012611234299560832,False,0.0,False,0.0585697708437739,Voting,Voting,False,0.012611234299560832
14,16,144,0,4,False,False,0.020492469606939016,False,0.0,False,0.420009516204056,Voting,Voting,False,0.020492469606939016
0,5,5,0,1,False,False,0.01321961085460459,False,0.0,False,0.022429601855967287,Voting,Voting,False,0.01321961085460459
0,24,257,0,3,False,False,0.017743053237909073,False,0.0,False,0.04754155931391547,Voting,Voting,False,0.017743053237909073
0,8,76,1,2,False,False,0.015383794557503922,False,0.0,False,0.05376634551480846,Voting,Voting,False,0.015383794557503922
2,8,33,1,1,False,False,0.015168064561297176,False,0.0,False,0.031852369230845806,Voting,Voting,False,0.015168064561297176
0,2,41,0,0,False,False,0.012306450102443509,False,0.2,False,0.2350051790600016,Voting,Voting,False,0.012306450102443509
6,15,390,0,1,False,False,0.01619439091474979,False,0.0,False,0.10507526169501988,Voting,Voting,False,0.01619439091474979
2,16,56,1,1,False,False,0.3498827486708463,False,0.2,False,0.3533690316160636,Voting,Voting,False,0.3498827486708463
11,35,484,1,34,False,True,0.7435471364571059,False,0.1,False,0.20408060783716825,Voting,Voting,True,0.7435471364571059
16,1,1,0,1,False,False,0.015919078367319085,False,0.0,False,0.038818774458728784,Voting,Voting,False,0.015919078367319085
14,76,2884,6,39,False,False,0.4996359618946593,True,0.6,False,0.4049198000007949,Voting,Voting,False,0.4996359618946593
10,56,514,1,19,False,False,0.1161520024621872,False,0.4,False,0.3125970486528316,Voting,Voting,False,0.1161520024621872
0,6,36,0,1,False,False,0.013373565583531227,False,0.0,False,0.029222113960425018,Voting,Voting,False,0.013373565583531227
0,16,63,0,2,False,False,0.015531609128841072,False,0.0,False,0.1486298497051992,Voting,Voting,False,0.015531609128841072
4,24,161,0,1,False,False,0.017233546663775908,False,0.0,False,0.052065694000782925,Voting,Voting,False,0.017233546663775908
0,11,34,1,1,False,False,0.015251027373961015,False,0.0,False,0.01170220985507084,Voting,Voting,False,0.015251027373961015
7,71,1068,2,14,False,False,0.4406077282154229,True,0.7,False,0.36610115241643176,Voting,Voting,False,0.4406077282154229
2,3,3,0,1,False,False,0.013292240424847371,False,0.0,False,0.020189567733170214,Voting,Voting,False,0.013292240424847371
0,63,185,1,2,False,False,0.028022264854476675,False,0.1,False,0.1908758743830523,Voting,Voting,False,0.028022264854476675
11,55,786,0,6,False,False,0.0336457308089743,False,0.3,False,0.4056577106495869,Voting,Voting,False,0.0336457308089743
0,53,1126,0,6,False,False,0.3635938474912075,False,0.5,False,0.37588808537090107,Voting,Voting,False,0.3635938474912075
13,32,210,1,5,False,False,0.026945547245681604,False,0.0,False,0.3760431518755136,Voting,Voting,False,0.026945547245681604
0,8,31,0,1,False,False,0.013665494145064995,False,0.0,False,0.02488671004491419,Voting,Voting,False,0.013665494145064995
14,77,702,0,25,False,True,0.7386364196066738,False,0.4,False,0.27938625562139097,Voting,Voting,True,0.7386364196066738
11,102,1083,0,16,False,False,0.27776889201807203,True,0.6,False,0.45588552088596096,Voting,Voting,False,0.27776889201807203
6,9,101,2,1,False,False,0.017575839103727783,False,0.0,False,0.10180575940071908,Voting,Voting,False,0.017575839103727783
2,45,265,1,2,False,False,0.02372190985643964,False,0.0,False,0.3625037344966021,Voting,Voting,False,0.02372190985643964
9,18,507,0,3,False,False,0.01899480938959472,False,0.0,False,0.04418141647015985,Voting,Voting,False,0.01899480938959472
9,57,511,1,2,False,False,0.029996223679238487,False,0.2,False,0.1668048086202343,Voting,Voting,False,0.029996223679238487
3,29,453,2,6,False,False,0.025878062654864944,False,0.0,False,0.1312333657158776,Voting,Voting,False,0.025878062654864944
0,0,0,0,0,False,False,0.012032077276158848,False,0.0,False,0.11170791038122824,Voting,Voting,False,0.012032077276158848
4,14,87,0,4,False,False,0.017407548374913612,False,0.0,False,0.10718389716317699,Voting,Voting,False,0.017407548374913612
3,17,102,0,6,False,False,0.01925876242227416,False,0.1,False,0.1837594370913041,Voting,Voting,False,0.01925876242227416
1,14,104,0,1,False,False,0.014814025726176162,False,0.0,False,0.09546322296111252,Voting,Voting,False,0.014814025726176162
14,29,309,2,5,False,False,0.028760687208934387,False,0.3,False,0.2815734265929604,Voting,Voting,False,0.028760687208934387
3,20,78,0,3,False,False,0.017593302764106748,False,0.0,False,0.04784707098616197,Voting,Voting,False,0.017593302764106748
1,55,1188,0,6,False,False,0.3655188373478259,False,0.3,False,0.27727113810120396,Voting,Voting,False,0.3655188373478259
0,20,564,0,3,False,False,0.017209116124789106,False,0.2,False,0.2781147213962362,Voting,Voting,False,0.017209116124789106
2,15,230,0,3,False,False,0.015109992512863553,False,0.0,False,0.09016130799841714,Voting,Voting,False,0.015109992512863553
17,1,1,0,1,False,False,0.013314466485017691,False,0.0,False,0.01994274136596742,Voting,Voting,False,0.013314466485017691
5,11,44,0,1,False,False,0.014007547403726736,False,0.0,False,0.06552761842378414,Voting,Voting,False,0.014007547403726736
14,121,1074,5,11,False,True,0.7520116271314996,True,0.6,False,0.4361463362199304,AdaBoost,AdaBoost,False,0.4361463362199304
7,10,10,0,1,False,False,0.014025398689390971,False,0.2,False,0.0627215500569396,Voting,Voting,False,0.014025398689390971
11,61,695,2,22,False,False,0.12490550969325907,True,0.6,False,0.4854785515483277,Voting,Voting,False,0.12490550969325907
1,24,133,0,3,False,False,0.017292357791493674,False,0.0,False,0.0970721546365364,Voting,Voting,False,0.017292357791493674
11,111,1771,0,4,False,False,0.2931283815398933,False,0.2,False,0.32392534111601595,Voting,Voting,False,0.2931283815398933
0,2,5,0,0,False,False,0.011646175577749914,False,0.0,False,0.14973297001952976,Voting,Voting,False,0.011646175577749914
0,16,63,0,2,False,False,0.014988275961589113,False,0.1,False,0.14859942904875442,Voting,Voting,False,0.014988275961589113
9,11,56,4,2,False,False,0.02222080010264324,False,0.0,False,0.10620074907730634,Voting,Voting,False,0.02222080010264324
2,19,205,0,4,False,False,0.016484875753140272,False,0.0,False,0.055762372963984584,Voting,Voting,False,0.016484875753140272
0,4,4,0,1,False,False,0.012308861641616374,False,0.0,False,0.02088821231406968,Voting,Voting,False,0.012308861641616374
3,10,51,0,1,False,False,0.013624931032238516,False,0.0,False,0.05041707589737501,Voting,Voting,False,0.013624931032238516
0,3,3,0,1,False,False,0.012130593365105115,False,0.0,False,0.020319057451763062,Voting,Voting,False,0.012130593365105115
0,2,5,0,0,False,False,0.011646175577749914,False,0.0,False,0.14973297001952976,Voting,Voting,False,0.011646175577749914
0,37,273,0,2,False,False,0.02003204302833232,False,0.0,False,0.09302246826406692,Voting,Voting,False,0.02003204302833232
19,41,206,2,3,False,False,0.03013238421010009,False,0.1,False,0.15981441089433013,Voting,Voting,False,0.03013238421010009
3,15,125,0,6,False,False,0.016606597132832468,False,0.1,False,0.14236789577271422,Voting,Voting,False,0.016606597132832468
15,55,630,1,1,False,False,0.030022748283465024,True,0.6,True,0.5665556076825042,Voting,Voting,False,0.030022748283465024
7,3,3,0,1,False,False,0.012666280491770836,False,0.2,False,0.006448350039827444,Voting,Voting,False,0.012666280491770836
9,20,166,1,4,False,False,0.019200026612063936,False,0.0,False,0.06946731311505422,Voting,Voting,False,0.019200026612063936
1,27,223,0,12,False,False,0.02288983853641096,False,0.0,False,0.09053550111293833,Voting,Voting,False,0.02288983853641096
7,44,317,0,4,False,False,0.02425734355049185,False,0.0,False,0.08776456722576473,Voting,Voting,False,0.02425734355049185
0,18,55,0,4,False,False,0.016274167060452396,False,0.0,False,0.11597899649178095,Voting,Voting,False,0.016274167060452396
11,94,970,1,1,False,False,0.3892275881472387,False,0.5,False,0.4050018752570408,Voting,Voting,False,0.3892275881472387
2,11,203,0,2,False,False,0.013912287669916682,False,0.0,False,0.1220419967121724,Voting,Voting,False,0.013912287669916682
6,6,16,0,1,False,False,0.013133099228935359,False,0.0,False,0.05623192958872529,Voting,Voting,False,0.013133099228935359
0,20,68,2,2,False,False,0.01910760747186456,False,0.1,False,0.026879766015227898,Voting,Voting,False,0.01910760747186456
8,68,1201,0,11,True,False,0.048176375947923726,False,0.1,False,0.1905783664727136,Voting,Voting,False,0.048176375947923726
1,42,361,0,1,False,False,0.020982675790056363,False,0.0,False,0.09651621786967968,Voting,Voting,False,0.020982675790056363
6,18,168,2,11,False,False,0.024393225650747915,False,0.0,False,0.06899577126091434,Voting,Voting,False,0.024393225650747915
1,15,493,0,1,False,False,0.013963383669194165,False,0.0,False,0.07469556417714783,Voting,Voting,False,0.013963383669194165
26,118,1231,4,14,False,True,0.7708921213856469,True,0.6,True,0.6748633513250135,Voting,Voting,True,0.7708921213856469
5,25,172,1,7,False,False,0.02176695250112295,False,0.0,False,0.03984150187298699,Voting,Voting,False,0.02176695250112295
5,10,38,0,1,False,False,0.013810877190900168,False,0.0,False,0.06480431930577868,Voting,Voting,False,0.013810877190900168
7,22,128,0,1,False,False,0.01654771426979416,False,0.1,False,0.19394383484843586,Voting,Voting,False,0.01654771426979416
28,231,2501,4,5,True,True,0.8879382307590825,True,0.6,True,0.5069432014133465,Voting,Voting,True,0.8879382307590825
29,14,14,0,1,False,False,0.020057037620105328,False,0.0,False,0.0071250531402152735,Voting,Voting,False,0.020057037620105328
5,6,16,0,1,False,False,0.013049826359361609,False,0.0,False,0.08189864122504108,Voting,Voting,False,0.013049826359361609
11,94,696,1,6,False,False,0.3935232360586653,False,0.2,False,0.16388060604135812,Voting,Voting,False,0.3935232360586653
2,8,48,2,3,False,False,0.016699140301902504,False,0.0,False,0.013937363602472531,Voting,Voting,False,0.016699140301902504
15,164,1513,2,7,False,False,0.4588416255744552,False,0.1,False,0.20325924669304632,Voting,Voting,False,0.4588416255744552
109,6,16,0,0,False,False,0.3564910510879737,False,0.1,False,0.1276120480011184,Voting,Voting,False,0.3564910510879737
3,15,193,1,3,True,False,0.016706062730327556,False,0.0,False,0.07210786114055119,Voting,Voting,False,0.016706062730327556
1,2,4,0,0,False,False,0.01171556342765203,False,0.0,False,0.0729036064906529,Voting,Voting,False,0.01171556342765203
2,11,40,0,1,False,False,0.013758240297083,False,0.0,False,0.07697530483037188,Voting,Voting,False,0.013758240297083
8,26,230,0,5,False,False,0.01941495325557717,False,0.0,False,0.029132650144281826,Voting,Voting,False,0.01941495325557717
0,3,3,0,1,False,False,0.012130593365105115,False,0.0,False,0.020319057451763062,Voting,Voting,False,0.012130593365105115
12,66,461,1,11,False,False,0.04541087340025274,False,0.0,False,0.33197510064429964,Voting,Voting,False,0.04541087340025274
34,5,14,0,1,False,False,0.02601337215615888,False,0.0,False,0.03022526694758193,Voting,Voting,False,0.02601337215615888
25,71,1338,2,11,True,False,0.2018297725819771,False,0.0,False,0.3929858641396874,Voting,Voting,False,0.2018297725819771
21,18,20,0,1,False,False,0.017676771772600772,False,0.0,False,0.005584865339272768,Voting,Voting,False,0.017676771772600772
0,46,330,0,6,False,False,0.02520261677624587,False,0.0,False,0.0960308353126611,Voting,Voting,False,0.02520261677624587
16,49,233,0,3,True,False,0.3606048497283072,False,0.1,False,0.2320725786381374,Voting,Voting,False,0.3606048497283072
2,7,24,0,1,False,False,0.012991318552499315,False,0.0,False,0.0918785865046218,Voting,Voting,False,0.012991318552499315
16,13,13,0,1,False,False,0.015646402637232226,False,0.0,False,0.009064390222568882,Voting,Voting,False,0.015646402637232226
2,16,863,0,10,False,False,0.018095402345094377,False,0.0,False,0.030917250061096236,Voting,Voting,False,0.018095402345094377
4,45,337,1,4,False,False,0.02636316555331507,False,0.0,False,0.05672394864351216,Voting,Voting,False,0.02636316555331507
0,2,2,0,1,False,False,0.011955018027496643,False,0.0,False,0.08637814892867368,Voting,Voting,False,0.011955018027496643
25,14,113,0,1,False,False,0.017650099241324962,False,0.3,False,0.0817003054719897,Voting,Voting,False,0.017650099241324962
3,10,38,0,1,False,False,0.013641622293255518,False,0.0,False,0.048382249627440636,Voting,Voting,False,0.013641622293255518
2,10,12,0,1,False,False,0.013593240279195087,False,0.0,False,0.09296942243118043,Voting,Voting,False,0.013593240279195087
6,17,68,0,1,False,False,0.015361825159397038,False,0.0,False,0.0593494398664326,Voting,Voting,False,0.015361825159397038
0,4,6,0,1,False,False,0.012306478457666704,False,0.0,False,0.031859050953545826,Voting,Voting,False,0.012306478457666704
2,5,10,0,1,False,False,0.012631805103537522,False,0.0,False,0.04647109612161143,Voting,Voting,False,0.012631805103537522
0,4,10,0,1,False,False,0.012301720759570416,False,0.0,False,0.005989991688588218,Voting,Voting,False,0.012301720759570416
4,52,774,0,4,False,False,0.02602137176987433,False,0.0,False,0.3725522072992048,Voting,Voting,False,0.02602137176987433
4,87,373,1,1,False,False,0.04478968371970874,False,0.0,False,0.16467490769908688,Voting,Voting,False,0.04478968371970874
5,8,26,0,1,False,False,0.013426039321129315,False,0.0,False,0.07488153802344118,Voting,Voting,False,0.013426039321129315
7,85,540,2,3,False,False,0.05076641660525208,False,0.1,False,0.2577881750523668,Voting,Voting,False,0.05076641660525208
2,18,96,0,1,False,False,0.01517363214480111,False,0.0,False,0.08135053191577403,Voting,Voting,False,0.01517363214480111
4,12,77,0,4,False,False,0.015230336679358828,False,0.0,False,0.0913020677573706,Voting,Voting,False,0.015230336679358828
9,18,1423,1,15,False,False,0.0489320153817342,False,0.5,False,0.30066880471387325,Voting,Voting,False,0.0489320153817342
5,5,69,5,1,False,False,0.02303111048682245,False,0.1,False,0.08737126328567626,Voting,Voting,False,0.02303111048682245
7,66,923,1,6,False,False,0.03780847066658022,False,0.0,False,0.13935628347679654,Voting,Voting,False,0.03780847066658022
4,4,23,2,2,False,False,0.01558018694089183,False,0.0,False,0.07052197555913013,Voting,Voting,False,0.01558018694089183
17,67,626,5,3,True,False,0.08262063751405796,False,0.3,False,0.19922196861520086,Voting,Voting,False,0.08262063751405796
10,17,85,1,1,False,False,0.01724706438430838,False,0.0,False,0.14979048167984568,Voting,Voting,False,0.01724706438430838
2,4,21,0,1,False,False,0.01243440891763311,False,0.0,False,0.09284473278004772,Voting,Voting,False,0.01243440891763311
9,67,960,3,2,False,False,0.3779665975762181,False,0.3,False,0.4878325108489832,Voting,Voting,False,0.3779665975762181
6,15,67,1,1,True,False,0.016344405585350875,False,0.0,False,0.010379428217213969,Voting,Voting,False,0.016344405585350875
14,37,237,2,9,False,False,0.03186601203422553,False,0.1,False,0.18759732334139195,Voting,Voting,False,0.03186601203422553
4,8,40,0,1,False,False,0.013324926113064616,False,0.0,False,0.05544022810273445,Voting,Voting,False,0.013324926113064616
38,15,57,3,1,True,False,0.09769108886091724,False,0.1,False,0.04297766265954366,Voting,Voting,False,0.09769108886091724
11,113,1577,2,33,False,False,0.4509137535222621,False,0.3,True,0.5007585043438345,Voting,Voting,False,0.4509137535222621
2,11,265,0,3,False,False,0.014820978288230197,False,0.0,False,0.015163134299078316,Voting,Voting,False,0.014820978288230197
5,6,40,0,3,False,False,0.013768476901585787,False,0.0,False,0.022288686248478167,Voting,Voting,False,0.013768476901585787
2,10,83,2,3,False,False,0.01714001055218995,False,0.0,False,0.022996002176830985,Voting,Voting,False,0.01714001055218995
5,75,720,1,7,False,False,0.04614689200118625,False,0.0,False,0.21452709465921327,Voting,Voting,False,0.04614689200118625
3,1,1,0,1,False,False,0.012283214358935049,False,0.0,False,0.005463449575141085,Voting,Voting,False,0.012283214358935049
12,4,13,0,1,False,False,0.013256868995099423,False,0.0,False,0.006488600395882428,Voting,Voting,False,0.013256868995099423
4,22,131,0,1,False,False,0.0167991192349555,False,0.0,False,0.034254597764423717,Voting,Voting,False,0.0167991192349555
2,10,273,0,2,False,False,0.014362618115855003,False,0.0,False,0.021810583849284467,Voting,Voting,False,0.014362618115855003
0,46,401,1,5,False,False,0.02767784648449249,False,0.0,False,0.049847543492718235,Voting,Voting,False,0.02767784648449249
3,36,245,1,6,False,False,0.024379696413053323,False,0.0,False,0.11260763366954628,Voting,Voting,False,0.024379696413053323
13,34,412,0,3,False,False,0.021650275773145936,False,0.1,False,0.28861689316737005,Voting,Voting,False,0.021650275773145936
34,181,2634,6,19,True,True,0.8755509397280726,True,0.7,True,0.7639459183573527,Voting,Voting,True,0.8755509397280726
1,8,10,0,1,False,False,0.01352114902391068,False,0.0,False,0.0006699810195372973,Voting,Voting,False,0.01352114902391068
11,143,1875,0,15,False,False,0.4410972811667803,False,0.1,False,0.18368619802339736,Voting,Voting,False,0.4410972811667803
1,16,139,0,5,False,False,0.016368311359312524,False,0.0,False,0.2439274368111633,Voting,Voting,False,0.016368311359312524
2,19,90,1,6,False,False,0.018893844211073728,False,0.0,False,0.0964207900909628,Voting,Voting,False,0.018893844211073728
4,6,33,0,1,False,False,0.013257353460453293,False,0.0,False,0.02867158431059825,Voting,Voting,False,0.013257353460453293
12,6,45,1,1,False,False,0.014845349377278669,False,0.0,False,0.022778549564714062,Voting,Voting,False,0.014845349377278669
0,3,5,0,1,False,False,0.012538680562609684,False,0.0,False,0.006883294876866889,Voting,Voting,False,0.012538680562609684
4,18,162,2,3,False,False,0.019399080277051933,False,0.0,False,0.03238298708847487,Voting,Voting,False,0.019399080277051933
7,28,184,1,3,False,False,0.02079189085564648,False,0.2,False,0.3325693284309545,Voting,Voting,False,0.02079189085564648
1,2,52,0,0,False,False,0.012205968668684184,False,0.0,False,0.13400571276612325,Voting,Voting,False,0.012205968668684184
0,3,3,0,1,False,False,0.012537808320799829,False,0.0,False,0.006883294876866889,Voting,Voting,False,0.012537808320799829
3,6,22,1,1,False,False,0.014349916771604325,False,0.0,False,0.03413739325852149,Voting,Voting,False,0.014349916771604325
25,133,2140,1,13,False,False,0.4369959935646235,False,0.0,False,0.4157989905505964,Voting,Voting,False,0.4369959935646235
0,4,6,0,1,False,False,0.012722221919734523,False,0.0,False,0.01032869837490679,Voting,Voting,False,0.012722221919734523
0,12,81,2,4,False,False,0.017847483289992094,False,0.0,False,0.023895991654826927,Voting,Voting,False,0.017847483289992094
79,311,2701,17,22,True,True,0.6579104621434623,True,0.7,True,0.7667031558634191,Voting,Voting,True,0.6579104621434623
17,174,1439,2,7,False,False,0.480478077684502,False,0.0,False,0.3482152557942713,Voting,Voting,False,0.480478077684502
2,4,10,0,1,False,False,0.012793755876174337,False,0.0,False,0.0036025537846992592,Voting,Voting,False,0.012793755876174337
10,65,558,1,15,True,False,0.051245482200935916,False,0.2,False,0.1984803421822228,Voting,Voting,False,0.051245482200935916
5,59,499,0,15,True,False,0.040055495098290636,False,0.0,False,0.0876118311737645,Voting,Voting,False,0.040055495098290636
0,5,28,0,1,False,False,0.012918426303796542,False,0.0,False,0.062496622468686765,Voting,Voting,False,0.012918426303796542
2,40,1019,0,7,False,False,0.026285283248320853,False,0.0,False,0.08277926930714782,Voting,Voting,False,0.026285283248320853
1,5,18,1,1,False,False,0.014061884905709615,False,0.0,False,0.01821639480904972,Voting,Voting,False,0.014061884905709615
1,3,3,0,1,False,False,0.012571729946315259,False,0.0,False,0.002177420188312973,Voting,Voting,False,0.012571729946315259
