rfc,npm,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
15,8,True,True,0.9999999999992925,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999994528630398
12,2,True,True,0.9984935929701668,True,1.0,True,0.8700783782627705,Voting,Voting,True,0.9984930257515154
15,3,True,True,0.9999746038609648,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999740595556331
23,2,True,True,0.9998373272753126,True,1.0,True,0.8700783782627705,Voting,Voting,True,0.9998367058302314
59,6,True,True,0.9999999999999004,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999994558487926
10,10,True,True,0.9999999999999982,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.999999453859095
21,5,True,True,0.9999999928454316,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999994468143079
15,3,True,True,0.9999746038609648,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999740595556331
15,3,True,True,0.9999746038609648,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999740595556331
33,14,True,True,1.0,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995619597908
3,2,True,True,0.9823756484568141,True,1.0,True,0.9354892278292056,Voting,Voting,True,0.982375498429864
54,5,True,True,0.9999999938326404,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.999999555478169
7,2,True,True,0.9885361547270652,True,1.0,True,0.8863137801612169,Voting,Voting,True,0.9885357572785071
20,0,True,False,0.4009589995906091,True,0.8167146464646464,True,0.5065410889446428,Voting,Voting,False,0.40096054928569413
41,18,True,True,1.0,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995636654596
12,8,True,True,0.9999999999294772,True,1.0,True,0.8973626396721289,Voting,Voting,True,0.9999995678569054
7,3,True,True,0.999446094981504,True,1.0,True,0.8869010371319985,Voting,Voting,True,0.9994456227994192
15,3,True,True,0.9997743102156242,True,1.0,True,0.8948389652333496,Voting,Voting,True,0.9997738701602775
13,4,True,True,0.9999867868862397,True,1.0,True,0.898155665658996,Voting,Voting,True,0.9999863582996578
17,6,True,True,0.9999999815878916,True,1.0,True,0.8638497440328418,Voting,Voting,True,0.9999994102883777
77,60,True,True,1.0,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995622579045
18,5,True,True,0.9999996478881128,True,1.0,True,0.9135930097799796,Voting,Voting,True,0.9999992843824649
29,8,True,True,0.9999999999895568,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995621610681
3,0,False,False,0.013139448108272394,False,0.0,False,0.01594221286237558,Voting,Voting,False,0.013139424925044949
22,20,True,True,1.0,True,1.0,True,0.9071997783353613,Voting,Voting,True,0.9999996094435875
25,12,True,True,1.0,True,1.0,True,0.8948509690396379,Voting,Voting,True,0.9999995573995059
3,2,True,True,0.9823756484568141,True,1.0,True,0.9354892278292056,Voting,Voting,True,0.982375498429864
20,7,True,True,0.9999999993857428,True,1.0,True,0.9072739261055432,Voting,Voting,True,0.9999996089129642
20,11,True,True,0.999999999999997,True,1.0,True,0.9072739261055432,Voting,Voting,True,0.9999996096053843
68,40,True,True,1.0,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995621875757
33,6,True,True,0.9999999969492932,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995590857411
9,4,True,True,0.9999792904258205,True,1.0,True,0.8306029762135906,Voting,Voting,True,0.9999785780763558
25,6,True,True,0.9999999925053388,True,1.0,True,0.8948509690396379,Voting,Voting,True,0.9999995505161189
1,1,True,True,0.6161458881820953,True,1.0,True,0.998204531239295,Voting,Voting,True,0.6161485165123027
14,3,True,True,0.9997474944783848,True,1.0,True,0.9299684050729022,Voting,Voting,True,0.9997472012026006
3,2,True,True,0.9823756484568141,True,1.0,True,0.9354892278292056,Voting,Voting,True,0.982375498429864
7,2,True,True,0.9885361547270652,True,1.0,True,0.8863137801612169,Voting,Voting,True,0.9885357572785071
7,6,True,True,0.9999999433704804,True,1.0,True,0.8872221419786857,Voting,Voting,True,0.9999994672432606
8,7,True,True,0.9999999976347476,True,1.0,True,0.8443172979966964,Voting,Voting,True,0.9999993426989412
2,1,True,True,0.594307583892284,True,0.9603297755883964,True,0.5194155011781207,Voting,Voting,True,0.5943082443303481
57,3,True,True,0.9999979841513841,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.999997545759137
5,4,True,True,0.9999675412625648,True,1.0,True,0.8946248409083994,Voting,Voting,True,0.9999670975154316
112,26,True,True,1.0,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995614840514
3,2,True,True,0.9823756484568141,True,1.0,True,0.9354892278292056,Voting,Voting,True,0.982375498429864
33,2,True,True,0.99936165689278,True,1.0,True,0.8943468788211356,Voting,Voting,True,0.9993612156475274
15,9,True,True,0.9999999999976472,True,1.0,True,0.8948389652333496,Voting,Voting,True,0.9999995571162433
123,33,True,True,1.0,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995622168169
9,2,True,True,0.9074460763562398,True,0.9016666666666666,True,0.5101460756268766,Voting,Voting,True,0.9074452218446468
28,2,True,True,0.9988821142041168,True,1.0,True,0.8943468788211356,Voting,Voting,True,0.998881676311533
15,3,True,True,0.9997743102156242,True,1.0,True,0.8948389652333496,Voting,Voting,True,0.9997738701602775
49,19,True,True,1.0,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995625571191
15,4,True,True,0.9999894459108738,True,1.0,True,0.8948389652333496,Voting,Voting,True,0.9999890035853577
8,3,True,True,0.9995048713479588,True,1.0,True,0.8438955268158369,Voting,Voting,True,0.9995042222173578
15,3,True,True,0.9997743102156242,True,1.0,True,0.8948389652333496,Voting,Voting,True,0.9997738701602775
12,12,True,True,0.9999999999999996,True,1.0,True,0.8973626396721289,Voting,Voting,True,0.9999995675213773
15,3,True,True,0.9997743102156242,True,1.0,True,0.8948389652333496,Voting,Voting,True,0.9997738701602775
7,2,True,True,0.9885361547270652,True,1.0,True,0.8863137801612169,Voting,Voting,True,0.9885357572785071
6,2,True,True,0.9872252658594168,True,1.0,True,0.8887486925766466,Voting,Voting,True,0.9872248862431163
16,4,True,True,0.9999905674682004,True,1.0,True,0.8728242578714064,Voting,Voting,True,0.9999900331569866
10,8,True,True,0.9999999999117088,True,1.0,True,0.8524344402520114,Voting,Voting,True,0.9999993797303907
25,6,True,True,0.9999999925053388,True,1.0,True,0.8948509690396379,Voting,Voting,True,0.9999995505161189
20,12,True,True,1.0,True,1.0,True,0.9072739261055432,Voting,Voting,True,0.9999996109607089
4,3,True,True,0.9992245961408166,True,1.0,True,0.9001133486973241,Voting,Voting,True,0.9992241800832862
85,17,True,True,1.0,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995619370625
53,6,True,True,0.999999999677506,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995617051339
22,3,True,True,0.9998971712705756,True,1.0,True,0.9071997783353613,Voting,Voting,True,0.9998967808489333
15,3,True,True,0.9997743102156242,True,1.0,True,0.8948389652333496,Voting,Voting,True,0.9997738701602775
2,1,True,True,0.594307583892284,True,0.9603297755883964,True,0.5194155011781207,Voting,Voting,True,0.5943082443303481
39,20,True,True,1.0,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995612707413
3,2,True,True,0.9823756484568141,True,1.0,True,0.9354892278292056,Voting,Voting,True,0.982375498429864
21,8,True,True,0.9999999999743442,True,1.0,True,0.9116462537694356,Voting,Voting,True,0.9999996269640594
11,6,True,True,0.9999999638700681,True,1.0,True,0.9057457977358792,Voting,Voting,True,0.9999995675049138
2,2,True,True,0.9804031972753025,True,1.0,True,0.8900770408245915,Voting,Voting,True,0.9804028692567246
16,5,True,True,0.9999995591727296,True,1.0,True,0.8728242578714064,Voting,Voting,True,0.9999990224682909
15,3,True,True,0.9997743102156242,True,1.0,True,0.8948389652333496,Voting,Voting,True,0.9997738701602775
18,1,True,True,0.7061507182453527,True,0.8333333333333334,True,0.524852277274501,Voting,Voting,True,0.7061502929572155
1,1,True,True,0.6161458881820953,True,1.0,True,0.998204531239295,Voting,Voting,True,0.6161485165123027
23,7,True,True,0.9999999995615012,True,1.0,True,0.9114955496360344,Voting,Voting,True,0.9999996267636222
4,2,True,True,0.984159592795454,True,1.0,True,0.9001133486973241,Voting,Voting,True,0.9841592802419716
54,16,True,True,1.0,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995618384389
41,15,True,True,1.0,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995614135977
25,7,True,True,0.999999999649748,True,1.0,True,0.8948509690396379,Voting,Voting,True,0.999999555874996
5,2,True,True,0.9857711038798338,True,1.0,True,0.8943281504147027,Voting,Voting,True,0.9857707572109261
8,0,True,False,0.35528987016000985,False,0.4957142857142857,False,0.4996219220473556,Voting,Voting,False,0.355290695481134
8,2,True,True,0.9897168411040328,True,1.0,True,0.8431295452625223,Voting,Voting,True,0.9897164011970789
2,1,True,True,0.594307583892284,True,0.9603297755883964,True,0.5194155011781207,Voting,Voting,True,0.5943082443303481
7,7,True,True,0.9999999973535032,True,1.0,True,0.8872221419786857,Voting,Voting,True,0.9999995224142643
16,6,True,True,0.9999999793985656,True,1.0,True,0.8728242578714064,Voting,Voting,True,0.9999994442062939
18,9,True,True,0.9999999999983205,True,1.0,True,0.9135930097799796,Voting,Voting,True,0.9999996363184359
65,17,True,True,1.0,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.999999561520009
192,66,True,True,1.0,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995615265267
7,3,True,True,0.999446094981504,True,1.0,True,0.8869010371319985,Voting,Voting,True,0.9994456227994192
109,15,True,True,1.0,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995627182544
48,9,True,True,0.9999999999999424,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995630412529
7,4,True,True,0.9999740730009145,True,1.0,True,0.8872221419786857,Voting,Voting,True,0.9999735986264315
6,4,True,True,0.9999709903708884,True,1.0,True,0.8890591050232096,Voting,Voting,True,0.9999705234354381
2,1,True,True,0.594307583892284,True,0.9603297755883964,True,0.5194155011781207,Voting,Voting,True,0.5943082443303481
17,4,True,True,0.9999915698433782,True,1.0,True,0.8638497440328418,Voting,Voting,True,0.9999909962079798
72,5,True,True,0.999999999183778,True,1.0,True,0.8959876049289549,Voting,Voting,True,0.9999995614348278
49,0,True,True,0.9576446672751788,True,1.0,True,0.9463608451244152,Voting,Voting,True,0.9576447326734776
77,3,True,True,0.9999999147226818,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999995304451008
32,11,True,True,0.9999999999999996,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996143161621
13,4,True,True,0.9999911841386848,True,1.0,True,0.8681774142744692,Voting,Voting,True,0.9999906760108339
97,10,True,True,1.0,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996156849509
23,21,True,True,1.0,True,1.0,True,0.9060916631282,Voting,Voting,True,0.9999996382264231
83,21,True,True,1.0,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996151942916
115,2,True,True,0.9999999803478606,True,1.0,True,0.8990311080600858,Voting,Voting,True,0.9999995908385343
1,1,True,True,0.6212471452670009,True,1.0,True,0.9999371445740302,Voting,Voting,True,0.6212495092123442
26,11,True,True,0.9999999999999996,True,1.0,True,0.8967886811983967,Voting,Voting,True,0.9999996014979151
19,19,True,True,1.0,True,1.0,True,0.9325683648811842,Voting,Voting,True,0.9999997396724066
27,8,True,True,0.9999999999949508,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996163987944
14,1,True,True,0.6312628109149823,False,0.1225,False,0.4949838051522386,Voting,Voting,True,0.6312610602828072
14,2,True,True,0.9956657470112024,True,1.0,True,0.8285347604232712,Voting,Voting,True,0.9956651136995848
70,7,True,True,0.9999999999993676,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.999999615921513
0,0,True,False,0.3424552362722612,True,1.0,True,0.9999997185524856,Voting,Voting,False,0.3424593546315399
12,3,True,True,0.9997639125232304,True,1.0,True,0.868090069515495,Voting,Voting,True,0.999763408559311
1,1,True,True,0.6212471452670009,True,1.0,True,0.9999371445740302,Voting,Voting,True,0.6212495092123442
8,2,True,True,0.9911153717938672,True,1.0,True,0.9078739199724644,Voting,Voting,True,0.9911151669526952
15,3,True,True,0.9998362126257032,True,1.0,True,0.8933904245968658,Voting,Voting,True,0.9998358031898985
84,37,True,True,1.0,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996152409641
22,11,True,True,0.9999999999999994,True,1.0,True,0.9101271804425132,Voting,Voting,True,0.9999996542475631
23,10,True,True,0.9999999999999856,True,1.0,True,0.9060916631282,Voting,Voting,True,0.9999996386785107
50,4,True,True,0.9999999032452204,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999995179492391
6,3,True,True,0.9995096401855856,True,1.0,True,0.9043103229790502,Voting,Voting,True,0.9995092734553434
48,11,True,True,1.0,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996152565928
20,8,True,True,0.9999999999881432,True,1.0,True,0.9306388334082208,Voting,Voting,True,0.999999732486579
115,52,True,True,1.0,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996148915151
5,1,True,True,0.6176121042857461,True,0.9,True,0.932668489435554,Voting,Voting,True,0.6176140035094838
15,3,True,True,0.9998362126257032,True,1.0,True,0.8933904245968658,Voting,Voting,True,0.9998358031898985
0,0,True,False,0.3424552362722612,True,1.0,True,0.9999997185524856,Voting,Voting,False,0.3424593546315399
1,1,True,True,0.6212471452670009,True,1.0,True,0.9999371445740302,Voting,Voting,True,0.6212495092123442
15,11,True,True,0.9999999999999984,True,1.0,True,0.8933904245968658,Voting,Voting,True,0.9999995877327765
14,3,True,True,0.999814981563634,True,1.0,True,0.8724318248920511,Voting,Voting,True,0.9998144899962649
2,2,True,True,0.9820483961047012,True,1.0,True,0.8972162546687563,Voting,Voting,True,0.9820481120742648
45,4,True,True,0.9999998219739196,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999994371415825
1,1,True,True,0.6212471452670009,True,1.0,True,0.9999371445740302,Voting,Voting,True,0.6212495092123442
74,21,True,True,1.0,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996148214552
23,4,True,True,0.9999973959445592,True,1.0,True,0.9060916631282,Voting,Voting,True,0.9999970339299011
23,0,True,True,0.6506445938062687,True,0.6722918770350259,True,0.5108795672307752,Voting,Voting,True,0.6506441087580769
2,2,True,True,0.9820483961047012,True,1.0,True,0.8972162546687563,Voting,Voting,True,0.9820481120742648
26,3,True,True,0.9999571596341452,True,1.0,True,0.8967886811983967,Voting,Voting,True,0.9999567617622447
12,2,True,True,0.9944883479024176,True,1.0,True,0.864719217632197,Voting,Voting,True,0.9944878853584719
19,3,True,True,0.9998994195074878,True,1.0,True,0.9325683648811842,Voting,Voting,True,0.9998991604196698
49,0,True,True,0.9686454136601832,True,1.0,True,0.8951957779876972,Voting,Voting,True,0.9686452050936455
41,11,True,True,1.0,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996152064892
15,3,True,True,0.9998362126257032,True,1.0,True,0.8933904245968658,Voting,Voting,True,0.9998358031898985
43,10,True,True,0.9999999999999988,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996167252636
27,13,True,True,1.0,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996148634888
26,2,True,True,0.9989867212091276,True,1.0,True,0.8957500656789409,Voting,Voting,True,0.9989863237538926
14,1,True,True,0.6312628109149823,False,0.1225,False,0.4949838051522386,Voting,Voting,True,0.6312610602828072
7,3,True,True,0.9995658638356136,True,1.0,True,0.8988038512676315,Voting,Voting,True,0.9995654761206354
30,21,True,True,1.0,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996142759584
23,0,True,True,0.6506445938062687,True,0.6722918770350259,True,0.5108795672307752,Voting,Voting,True,0.6506441087580769
24,2,True,True,0.9987079212869884,True,1.0,True,0.8984689183430506,Voting,Voting,True,0.9987075379179594
346,119,True,True,1.0,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996144085275
14,10,True,True,0.9999999999999559,True,1.0,True,0.8724318248920511,Voting,Voting,True,0.9999995074240696
3,2,True,True,0.9840105119494624,True,1.0,True,0.9450256436137132,Voting,Voting,True,0.9840104004185036
2,2,True,True,0.9820483961047012,True,1.0,True,0.8972162546687563,Voting,Voting,True,0.9820481120742648
11,1,True,False,0.4118399089537403,False,0.16,False,0.050583380527535235,Voting,Voting,False,0.41183776992504195
15,3,True,True,0.9998362126257032,True,1.0,True,0.8933904245968658,Voting,Voting,True,0.9998358031898985
3,2,True,True,0.9840105119494624,True,1.0,True,0.9450256436137132,Voting,Voting,True,0.9840104004185036
41,5,True,True,0.9999999877766362,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996032604318
24,8,True,True,0.9999999999927202,True,1.0,True,0.899671774221214,Voting,Voting,True,0.999999613225663
3,2,True,True,0.9840105119494624,True,1.0,True,0.9450256436137132,Voting,Voting,True,0.9840104004185036
124,27,True,True,1.0,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996144617869
3,2,True,True,0.9840105119494624,True,1.0,True,0.9450256436137132,Voting,Voting,True,0.9840104004185036
168,22,True,True,1.0,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996144635549
79,26,True,True,1.0,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.999999615455266
27,2,True,True,0.9991027400475776,True,1.0,True,0.8990311080600858,Voting,Voting,True,0.9991023549895275
32,8,True,True,0.999999999997256,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996154285071
15,3,True,True,0.9998362126257032,True,1.0,True,0.8933904245968658,Voting,Voting,True,0.9998358031898985
122,71,True,True,1.0,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996145030134
48,3,True,True,0.9999970708917804,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999966846209939
8,1,True,False,0.3278834649285989,False,0.0,False,0.1077573650650963,Voting,Voting,False,0.32788287027570656
8,4,True,True,0.9999837794188488,True,1.0,True,0.909351129820218,Voting,Voting,True,0.999983431352005
36,5,True,True,0.9999999775093488,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999995920721378
15,3,True,True,0.9998362126257032,True,1.0,True,0.8933904245968658,Voting,Voting,True,0.9998358031898985
56,41,True,True,1.0,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996146824041
15,3,True,True,0.9998362126257032,True,1.0,True,0.8933904245968658,Voting,Voting,True,0.9998358031898985
30,23,True,True,1.0,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999996152118641
15,3,True,True,0.9998362126257032,True,1.0,True,0.8933904245968658,Voting,Voting,True,0.9998358031898985
10,2,True,True,0.9929979156597324,True,1.0,True,0.8549984919002901,Voting,Voting,True,0.992997445561228
3,2,True,True,0.9840105119494624,True,1.0,True,0.9450256436137132,Voting,Voting,True,0.9840104004185036
27,3,True,True,0.9999620774687836,True,1.0,True,0.9002912910169857,Voting,Voting,True,0.9999616919285998
12,5,True,True,0.9999995801484182,True,1.0,True,0.868090069515495,Voting,Voting,True,0.9999990733055724
15,3,True,True,0.9998362126257032,True,1.0,True,0.8933904245968658,Voting,Voting,True,0.9998358031898985
15,3,True,True,0.9998362126257032,True,1.0,True,0.8933904245968658,Voting,Voting,True,0.9998358031898985
12,3,True,True,0.9997639125232304,True,1.0,True,0.868090069515495,Voting,Voting,True,0.999763408559311
9,3,True,True,0.9996597298282872,True,0.96,True,0.8382864925625579,Voting,Voting,True,0.9996590442181129
10,9,True,True,0.9999999999983076,True,1.0,True,0.8950688997282634,Voting,Voting,True,0.9999995951386531
20,0,True,False,0.4715934554868032,True,0.7901305952763079,True,0.5055930249211023,Voting,Voting,False,0.4715943508461103
2,2,True,True,0.9776474136929112,True,1.0,True,0.9488999650396296,Voting,Voting,True,0.9776473733758937
22,3,True,True,0.9998591943229244,True,1.0,True,0.8901521388221826,Voting,Voting,True,0.9998588981103543
10,1,True,False,0.3946383980412033,True,0.7033333333333334,False,0.4939608223933691,RandomForest,RandomForest,True,0.6716412866822316
46,9,True,True,0.9999999999998448,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997555509487
114,40,True,True,1.0,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997555032775
2,2,True,True,0.9776474136929112,True,1.0,True,0.9488999650396296,Voting,Voting,True,0.9776473733758937
8,3,True,True,0.9993785294136548,True,1.0,True,0.8345453277153525,Voting,Voting,True,0.9993780883042479
3,2,True,True,0.9797619200365552,True,1.0,True,0.909354033489178,Voting,Voting,True,0.9797617644793978
4,0,False,False,0.013913863199949738,False,0.0,False,0.07180513169257763,Voting,Voting,False,0.01391399659436186
145,27,True,True,1.0,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997549921728
2,1,True,True,0.5508389455552222,True,1.0,True,0.8717052459881227,Voting,Voting,True,0.5508405588986784
9,9,True,True,0.9999999999921232,True,1.0,True,0.8791231675779966,Voting,Voting,True,0.9999996747148162
2,1,False,True,0.5508389455552222,True,1.0,True,0.8717052459881227,Voting,Voting,True,0.5508405588986784
15,5,True,True,0.9999992850777212,True,1.0,True,0.8877587778256273,Voting,Voting,True,0.9999989836196075
101,5,True,True,0.999999999922466,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997551413565
117,54,True,True,1.0,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997555726983
69,48,True,True,1.0,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997549936425
10,5,True,True,0.9999987844636308,True,1.0,True,0.8426206812512025,Voting,Voting,True,0.9999983590552236
41,7,True,True,0.9999999998907676,True,1.0,True,0.909357616317506,Voting,Voting,True,0.999999756225329
6,0,True,False,0.016829958232123327,False,0.0,False,0.10978239905687286,Voting,Voting,False,0.016830181242001696
13,2,True,True,0.9927096561132241,True,1.0,True,0.9017923849715894,Voting,Voting,True,0.9927094230748255
21,4,True,True,0.999992303969266,True,1.0,True,0.9213113827493152,Voting,Voting,True,0.9999920914750099
3,2,True,True,0.9797619200365552,True,1.0,True,0.909354033489178,Voting,Voting,True,0.9797617644793978
83,13,True,True,1.0,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997558396678
22,5,True,True,0.9999996599477686,True,1.0,True,0.8901521388221826,Voting,Voting,True,0.9999993649134378
34,10,True,True,0.9999999999999728,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997555224115
1,1,True,True,0.5594619143578492,True,1.0,True,0.8718565153396676,Voting,Voting,True,0.5594634848372377
20,10,True,True,0.9999999999998797,True,1.0,True,0.9055767643548459,Voting,Voting,True,0.9999997448557695
4,2,True,True,0.9816881758024896,True,1.0,True,0.8957036283693878,Voting,Voting,True,0.9816879738098531
37,6,True,True,0.999999996600712,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997510873698
69,40,True,True,1.0,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997551193168
27,13,True,True,1.0,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997552619252
73,16,True,True,1.0,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997559005157
37,5,True,True,0.9999999308142512,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999996863454208
63,7,True,True,0.9999999999894292,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997555651067
5,5,True,True,0.999997933303864,True,1.0,True,0.9200549907446596,Voting,Voting,True,0.9999977172529992
178,76,True,True,1.0,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997550225085
59,21,True,True,1.0,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997550092761
18,4,True,True,0.9999894179721428,True,1.0,True,0.8911941588870835,Voting,Voting,True,0.9999891245970317
29,8,True,True,0.9999999999808156,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997553618415
57,6,True,True,0.99999999959323,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997551824327
7,6,True,True,0.9999999178804598,True,1.0,True,0.8911723353139595,Voting,Voting,True,0.9999996231162445
41,16,True,True,1.0,True,1.0,True,0.909357616317506,Voting,Voting,True,0.999999755354061
3,2,True,True,0.9797619200365552,True,1.0,True,0.909354033489178,Voting,Voting,True,0.9797617644793978
4,3,True,True,0.9990507069996128,True,1.0,True,0.9236073021676636,Voting,Voting,True,0.9990505045458515
4,2,True,True,0.9816881758024896,True,1.0,True,0.8957036283693878,Voting,Voting,True,0.9816879738098531
49,0,True,True,0.9437988236115864,True,1.0,True,0.9167654224019396,Voting,Voting,True,0.9437988442642056
133,110,True,True,1.0,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997556336337
11,2,True,True,0.9910316594015856,True,1.0,True,0.9087736324178374,Voting,Voting,True,0.9910314550121178
4,2,True,True,0.9816881758024896,True,1.0,True,0.8957036283693878,Voting,Voting,True,0.9816879738098531
28,8,True,True,0.9999999999786672,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997548276515
15,3,True,True,0.9997041090616,True,1.0,True,0.8877587778256273,Voting,Voting,True,0.9997038080074969
69,34,True,True,1.0,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997561024878
49,0,True,True,0.9437988236115864,True,1.0,True,0.9167654224019396,Voting,Voting,True,0.9437988442642056
3,2,True,True,0.9797619200365552,True,1.0,True,0.909354033489178,Voting,Voting,True,0.9797617644793978
15,3,True,True,0.9997041090616,True,1.0,True,0.8877587778256273,Voting,Voting,True,0.9997038080074969
23,0,True,True,0.5760708712231505,True,0.7465615562366471,True,0.5009779439317564,Voting,Voting,True,0.5760709520027867
56,20,True,True,1.0,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997561762296
3,2,True,True,0.9797619200365552,True,1.0,True,0.909354033489178,Voting,Voting,True,0.9797617644793978
7,2,True,True,0.9864798023758546,True,1.0,True,0.8524682675761979,Voting,Voting,True,0.9864794651021257
23,0,True,True,0.5760708712231505,True,0.7465615562366471,True,0.5009779439317564,Voting,Voting,True,0.5760709520027867
25,7,True,True,0.9999999994029888,True,1.0,True,0.9056411193036,Voting,Voting,True,0.9999997446232265
10,3,True,True,0.999497227427205,True,1.0,True,0.8426206812512025,Voting,Voting,True,0.9994968151026337
15,3,True,True,0.9997041090616,True,1.0,True,0.8877587778256273,Voting,Voting,True,0.9997038080074969
4,2,True,True,0.9816881758024896,True,1.0,True,0.8957036283693878,Voting,Voting,True,0.9816879738098531
1,1,True,True,0.5594619143578492,True,1.0,True,0.8718565153396676,Voting,Voting,True,0.5594634848372377
22,11,True,True,0.9999999999999952,True,1.0,True,0.8901521388221826,Voting,Voting,True,0.9999997046092418
13,3,True,True,0.9996341994095922,True,1.0,True,0.9044178794005708,Voting,Voting,True,0.9996339428160386
12,10,True,True,0.9999999999997184,True,1.0,True,0.8860323506825897,Voting,Voting,True,0.9999996917851899
4,2,True,True,0.9816881758024896,True,1.0,True,0.8957036283693878,Voting,Voting,True,0.9816879738098531
33,14,True,True,1.0,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997553545249
38,7,True,True,0.9999999998498044,True,1.0,True,0.909357616317506,Voting,Voting,True,0.9999997557806289
15,3,True,True,0.9997041090616,True,1.0,True,0.8877587778256273,Voting,Voting,True,0.9997038080074969
22,6,True,True,0.9999999832922774,True,1.0,True,0.8901521388221826,Voting,Voting,True,0.9999996868695858
26,16,True,True,1.0,True,1.0,True,0.9044986818725986,Voting,Voting,True,0.9999997413645467
