cbo,rfc,loc,moa,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
0,51,574,0,4,True,False,0.14344275689752614,False,0.0,False,0.03662085038454619,Voting,Voting,False,0.10890559089858586
10,31,174,1,3,False,False,0.14557193097076618,False,0.4,False,0.35968458348615057,Voting,Voting,False,0.3475004381954373
2,5,18,1,1,False,False,0.08834266157053029,False,0.0,False,0.04715451270411286,Voting,Voting,False,0.058005003182867866
1,11,67,0,3,False,False,0.0913253580218516,False,0.0,False,0.08999031004121222,Voting,Voting,False,0.0653124439930489
2,30,581,1,6,False,False,0.12354609653259635,False,0.0,False,0.12718108806769154,Voting,Voting,False,0.0902176116379525
1,22,47,0,1,False,False,0.10353657971584317,False,0.0,False,0.025875092331173404,Voting,Voting,False,0.06416957944052568
11,7,79,1,1,False,False,0.44003377314141257,False,0.1,False,0.3245642357765975,Voting,Voting,False,0.328847995632766
2,5,11,0,1,False,False,0.0827373420466308,False,0.0,False,0.14102808492163982,Voting,Voting,False,0.06688740753836184
0,2,5,0,0,False,False,0.07445787929364668,False,0.0,False,0.1704705128597323,Voting,Voting,False,0.06584282697560134
2,13,296,1,5,False,False,0.10068795286148084,False,0.1,False,0.1476356368853082,Voting,Voting,False,0.10517013541199577
29,110,879,2,3,False,True,0.9285689892271846,True,0.9,True,0.5565320132916193,Voting,Voting,True,0.8729219782237323
8,60,555,1,2,False,False,0.1848113477400264,False,0.0,False,0.19746393165163847,Voting,Voting,False,0.13946644729393115
14,176,4485,1,32,True,True,0.9574866934792324,False,0.2,False,0.4564577400866811,Voting,Voting,True,0.6781819502626356
4,23,166,0,1,False,False,0.10735915714732082,False,0.0,False,0.1066734886921762,Voting,Voting,False,0.05833926099352311
1,6,10,0,1,False,False,0.08242240827739046,False,0.0,False,0.11163751470611684,Voting,Voting,False,0.06289066677263541
2,56,307,0,8,False,False,0.17691345888373022,False,0.1,False,0.2325094460051288,Voting,Voting,False,0.17128010769691396
3,7,25,0,1,False,False,0.08659505216121151,False,0.0,False,0.1097063286462336,Voting,Voting,False,0.0650910694936972
16,89,918,1,5,False,True,0.7114756469158469,True,0.6,True,0.6000315049187028,Voting,Voting,True,0.6763759971647041
1,15,17,0,1,False,False,0.09422127316166068,False,0.0,False,0.045843190064787535,Voting,Voting,False,0.0612878235961124
5,13,81,1,7,False,False,0.11747882124978165,False,0.1,False,0.06204533971829549,Voting,Voting,False,0.10534391388991
0,2,7,0,0,False,False,0.07441157645379701,False,0.0,False,0.18005719045528715,Voting,Voting,False,0.06705895806167077
6,20,157,3,1,False,False,0.13268643337914746,False,0.1,False,0.04891767149011221,Voting,Voting,False,0.11015530770581089
0,8,31,0,1,False,False,0.08284869206473859,False,0.0,False,0.026966774131948028,Voting,Voting,False,0.052159824070561876
2,5,11,0,1,False,False,0.0827373420466308,False,0.0,False,0.14102808492163982,Voting,Voting,False,0.06688740753836184
25,88,674,1,10,False,True,0.8317537730715944,True,0.9,True,0.6939740408815548,Voting,Voting,True,0.8333761879415859
9,2,2,0,1,False,False,0.09127902025856886,False,0.0,False,0.029415457153748187,Voting,Voting,False,0.057429080774367806
11,39,594,3,14,True,True,0.6719151707254906,True,1.0,True,0.8074354089733122,Voting,Voting,True,0.9229091451120212
2,14,47,0,1,False,False,0.09582343387721803,False,0.0,False,0.05884923780698885,Voting,Voting,False,0.04083522641352246
4,7,17,0,1,False,False,0.09054857899140284,False,0.0,False,0.013265524235712223,Voting,Voting,False,0.02011267898479815
4,10,56,1,1,False,False,0.0960943227376309,False,0.2,False,0.22067174603407191,Voting,Voting,False,0.19258094372327306
4,18,104,1,4,False,False,0.1140697751973886,False,0.2,False,0.06813698946357495,Voting,Voting,False,0.12889101679544326
3,30,206,1,1,False,False,0.12041953106831647,False,0.0,False,0.11284871865709516,Voting,Voting,False,0.0696235585485664
0,2,5,0,0,False,False,0.07714459893560965,False,0.0,False,0.14129036789355462,Voting,Voting,False,0.0738490467800253
2,25,212,0,3,False,False,0.1143666025329315,False,0.0,False,0.03239923316001237,Voting,Voting,False,0.07683510882376184
3,26,221,1,3,False,False,0.11995525506067295,False,0.0,False,0.09772281004900686,Voting,Voting,False,0.08445251902883116
11,38,351,1,3,False,False,0.4876327106761385,True,0.7,True,0.6042537420365091,Voting,Voting,False,0.5382942625551135
1,17,160,0,1,False,False,0.09724758473558108,False,0.0,False,0.039992108790962516,Voting,Voting,False,0.024624616322789505
1,10,54,0,1,False,False,0.08933874159566225,False,0.0,False,0.17911672063298872,Voting,Voting,False,0.09228172295844324
53,104,1169,3,13,False,True,0.9669012624583732,False,0.5,True,0.5358213581479746,RandomForest,Voting,True,0.5012626622903085
2,13,58,0,1,False,False,0.09448787359081524,False,0.0,False,0.08286515189608462,Voting,Voting,False,0.05110201824286521
1,22,184,0,14,False,False,0.16332521867930336,False,0.5,False,0.3138262881115488,Voting,Voting,False,0.41003379847647725
8,0,57,0,0,False,False,0.4194618376500127,True,0.6,False,0.3923854959938205,Voting,Voting,False,0.4808568389546554
3,13,101,0,10,False,False,0.12382059399651844,True,0.8,False,0.4814281903526374,Voting,Voting,False,0.5540655632185946
0,7,33,0,1,False,False,0.08452040955812208,False,0.0,False,0.012497603239231206,Voting,Voting,False,0.018823968657200527
5,31,125,0,1,False,False,0.12360554203290908,False,0.3,False,0.40443468487058937,Voting,Voting,False,0.31776970864401466
4,119,1190,0,1,True,False,0.4958886328368332,False,0.1,False,0.18731349284811868,Voting,Voting,False,0.49588863228165825
5,50,375,1,16,False,False,0.30844581416604444,False,0.1,False,0.2761121555655557,Voting,Voting,False,0.25709179442074004
0,17,58,0,1,False,False,0.09642516256203276,False,0.0,False,0.02085387901920592,Voting,Voting,False,0.0243531452895222
5,31,189,0,5,False,False,0.13482334655331482,False,0.2,False,0.2695184389864141,Voting,Voting,False,0.20188592222245066
9,33,212,1,3,False,False,0.1423472224185202,False,0.1,False,0.01887893070893322,Voting,Voting,False,0.09860436458408252
4,8,21,0,1,False,False,0.09172282606310972,False,0.0,False,0.012180861315815708,Voting,Voting,False,0.019825211617212242
11,85,865,0,12,False,True,0.7587595487085426,True,1.0,True,0.8720783569809051,Voting,Voting,True,0.906025930100269
2,11,43,1,3,False,False,0.09910189172527896,False,0.0,False,0.015636179442823625,Voting,Voting,False,0.022500140747945468
3,15,64,0,1,False,False,0.0985417936400505,False,0.3,False,0.24369763598849475,Voting,Voting,False,0.24356433920127157
1,13,2144,0,1,False,False,0.3923362088487055,False,0.2,False,0.1730128344028266,Voting,Voting,False,0.21865355644938467
4,69,170,0,1,False,False,0.18423982142675344,False,0.5,False,0.4162265641559793,Voting,Voting,False,0.43508623184820144
1,56,329,0,1,False,False,0.15409567525184795,False,0.0,False,0.18224160362609607,Voting,Voting,False,0.12125732824960228
39,175,1350,0,4,False,True,0.6478368492230718,False,0.5,False,0.3956597294583009,Voting,Voting,True,0.47777041922935937
8,16,88,1,1,False,False,0.4438899436216219,False,0.2,False,0.19990233918037148,Voting,Voting,False,0.23854052639884465
0,8,20,0,1,False,False,0.08577122586600472,False,0.0,False,0.04585275196134374,Voting,Voting,False,0.03357461435399118
5,54,3880,1,95,False,True,0.6465907068878713,False,0.4,False,0.3611854241092017,Voting,Voting,True,0.4220764429719086
1,11,19,0,1,False,False,0.09080584602341198,False,0.0,False,0.08157400047965133,Voting,Voting,False,0.04995618850049147
2,5,16,1,1,False,False,0.08727523173108738,False,0.0,False,0.023810290019386057,Voting,Voting,False,0.024195482636657793
4,12,12,0,1,False,False,0.09673985199140647,False,0.0,False,0.07662273358001696,Voting,Voting,False,0.048734735273621675
2,13,58,0,1,False,False,0.09448787359081524,False,0.0,False,0.08286515189608462,Voting,Voting,False,0.05110201824286521
6,6,16,0,1,False,False,0.09247652200159076,False,0.0,False,0.06995497239022304,Voting,Voting,False,0.04515114122903277
8,29,433,4,2,True,False,0.1566540520723865,False,0.4,False,0.40653951902168617,Voting,Voting,False,0.361752190635187
6,27,90,0,3,False,False,0.12536837845851115,False,0.3,False,0.2228850708504949,Voting,Voting,False,0.2387295363033321
3,11,60,0,2,False,False,0.09588473161183436,False,0.0,False,0.14456023102278948,Voting,Voting,False,0.07824040507829913
3,11,342,0,2,False,False,0.0941697970075453,False,0.1,False,0.02128891445598045,Voting,Voting,False,0.030536258215878125
6,17,150,0,1,False,False,0.43881817191874456,False,0.2,False,0.29299691017038704,Voting,Voting,False,0.267972640730343
6,35,209,3,3,False,False,0.1500201517015705,False,0.0,False,0.0926073647123445,Voting,Voting,False,0.028916517104167413
0,47,384,0,4,False,False,0.14614047814927553,False,0.3,False,0.3471905552700485,Voting,Voting,False,0.24594443467251603
2,1,298,0,0,False,False,0.0771124844159481,False,0.0,False,0.025837628028664544,Voting,Voting,False,0.03090084420746314
14,16,144,0,4,False,False,0.12777154144969055,False,0.2,False,0.4353037504165786,Voting,Voting,False,0.286189066436811
0,5,5,0,1,False,False,0.08245027584470466,False,0.0,False,0.03170848869212421,Voting,Voting,False,0.0268781284124505
0,24,257,0,3,False,False,0.1092947982751567,False,0.0,False,0.05154303971040805,Voting,Voting,False,0.040051372807916624
0,8,76,1,2,False,False,0.08963010082283814,False,0.0,False,0.06555778953016927,Voting,Voting,False,0.04278233215468636
2,8,33,1,1,False,False,0.0906905287399154,False,0.0,False,0.01902665029167573,Voting,Voting,False,0.022648699933599838
0,2,41,0,0,False,False,0.07689510088536,False,0.2,False,0.2421990627348633,Voting,Voting,False,0.19893590044223858
6,15,390,0,1,False,False,0.10155790226873633,False,0.0,False,0.1207818361634078,Voting,Voting,False,0.07754476062441842
2,16,56,1,1,False,False,0.10050312742444438,False,0.0,False,0.1587118553798493,Voting,Voting,False,0.08514536155680234
11,35,484,1,34,False,True,0.5607506633334215,False,0.4,False,0.3743886865820729,Voting,Voting,True,0.4142583523505927
16,1,1,0,1,False,False,0.10442915383622467,False,0.0,False,0.041619037207135626,Voting,Voting,False,0.034679177045189705
14,76,2884,6,39,False,True,0.6124193810638556,False,0.5,False,0.4904051332909087,Voting,Voting,True,0.513598754697389
10,56,514,1,19,False,False,0.4876031962244787,False,0.5,False,0.3950669352625161,Voting,Voting,False,0.4522574986206162
0,6,36,0,1,False,False,0.08335614501785636,False,0.0,False,0.01359069649473904,Voting,Voting,False,0.01911669341438964
0,16,63,0,2,False,False,0.09749302180370804,False,0.0,False,0.09553854354547577,Voting,Voting,False,0.05710680512048476
4,24,161,0,1,False,False,0.1115085256769488,False,0.0,False,0.06190962003825973,Voting,Voting,False,0.028135260768885548
0,11,34,1,1,False,False,0.09127770552039262,False,0.0,False,0.016230484723365336,Voting,Voting,False,0.021521632752019435
7,71,1068,2,14,False,False,0.4781076378469431,False,0.5,False,0.3821264264345258,Voting,Voting,False,0.4455720503556172
2,3,3,0,1,False,False,0.0830401203878101,False,0.0,False,0.0478602597480497,Voting,Voting,False,0.03401841842124352
0,63,185,1,2,False,False,0.1710940335441061,False,0.0,False,0.3798936914645493,Voting,Voting,False,0.10549059773776112
11,55,786,0,6,False,False,0.20177466836351016,False,0.4,False,0.38598349983067787,Voting,Voting,False,0.3625249955153703
0,53,1126,0,6,False,False,0.18835456560055908,False,0.5,False,0.3434857606089399,Voting,Voting,False,0.3811178192849009
13,32,210,1,5,False,False,0.15671451602995273,False,0.2,False,0.15743652899793242,Voting,Voting,False,0.1918919258725152
0,8,31,0,1,False,False,0.08569015284718891,False,0.0,False,0.013943571819608813,Voting,Voting,False,0.019639896680841495
14,77,702,0,25,False,True,0.5918746008597532,True,0.6,True,0.6229255462949237,Voting,Voting,True,0.6087020333556926
11,102,1083,0,16,False,True,0.5845329099830162,True,0.6,True,0.5753111598823631,Voting,Voting,True,0.5865370627440392
6,9,101,2,1,False,False,0.10099883164902128,False,0.4,False,0.1792814512030013,Voting,Voting,False,0.2564138565241927
2,45,265,1,2,False,False,0.14402721875537747,False,0.1,False,0.2952434676742302,Voting,Voting,False,0.17898261027528914
9,18,507,0,3,False,False,0.11604517663814495,False,0.3,False,0.09232690589126308,Voting,Voting,False,0.1802908437369773
9,57,511,1,2,False,False,0.18024032431437007,False,0.4,False,0.3726429535876699,Voting,Voting,False,0.3532966216680838
3,29,453,2,6,False,False,0.13754046546771145,False,0.1,False,0.0608217690898661,Voting,Voting,False,0.0884781278239707
0,0,0,0,0,False,False,0.07507006324936838,False,0.0,False,0.10913307650752978,Voting,Voting,False,0.059490709057379035
4,14,87,0,4,False,False,0.1063242725442185,False,0.4,False,0.3866674225620216,Voting,Voting,False,0.3477235857181881
3,17,102,0,6,False,False,0.11440497057778225,False,0.5,False,0.3096263650225177,Voting,Voting,False,0.35596544525018275
1,14,104,0,1,False,False,0.09385793341015547,False,0.0,False,0.09359838149018264,Voting,Voting,False,0.05567386268873066
14,29,309,2,5,False,False,0.15988059513523478,False,0.3,False,0.2979273184279573,Voting,Voting,False,0.21619027693286413
3,20,78,0,3,False,False,0.11011309132680808,False,0.1,False,0.07468790000391384,Voting,Voting,False,0.09055631470301516
1,55,1188,0,6,False,False,0.20573769427033864,False,0.4,False,0.2983520607833414,Voting,Voting,False,0.33546846046900863
0,20,564,0,3,False,False,0.10272492018457496,False,0.2,False,0.2650228435526047,Voting,Voting,False,0.2128871947246646
2,15,230,0,3,False,False,0.0815680417665039,False,0.0,False,0.0956051152303074,Voting,Voting,False,0.03451892369603382
17,1,1,0,1,False,False,0.08166475669024124,False,0.0,False,0.03227171684027748,Voting,Voting,False,0.022206345495151956
5,11,44,0,1,False,False,0.07918114251126375,False,0.0,False,0.13195858184111078,Voting,Voting,False,0.053957282032936885
14,121,1074,5,11,False,True,0.6298974349934254,True,0.7,True,0.7181202000319936,Voting,Voting,True,0.6915221296257007
7,10,10,0,1,False,False,0.08120786146081026,False,0.0,False,0.09398640104170994,Voting,Voting,False,0.042019186787775865
11,61,695,2,22,False,True,0.5041199410498501,False,0.4,False,0.4324441884780749,Voting,Voting,True,0.4252972079285603
1,24,133,0,3,False,False,0.09942426807687922,False,0.1,False,0.027168863339230985,Voting,Voting,False,0.0771609590863391
11,111,1771,0,4,False,True,0.8782756321393261,True,0.7,True,0.6898431552455744,Voting,Voting,True,0.722424265861464
0,2,5,0,0,False,False,0.06000193559069517,False,0.0,False,0.11903803928997572,Voting,Voting,False,0.04702152657791253
0,16,63,0,2,False,False,0.08375489348017356,False,0.0,False,0.07521142828556153,Voting,Voting,False,0.03633995820419626
9,11,56,4,2,False,False,0.12233094878449678,False,0.4,False,0.2636788329900632,Voting,Voting,False,0.3159298733478876
2,19,205,0,4,False,False,0.0923871368763966,False,0.0,False,0.05362289191882138,Voting,Voting,False,0.0764926156323178
0,4,4,0,1,False,False,0.06509595166224509,False,0.0,False,0.052228162800582616,Voting,Voting,False,0.02623814635705546
3,10,51,0,1,False,False,0.07515186350861326,False,0.0,False,0.2328647417682577,Voting,Voting,False,0.08587741380935067
0,3,3,0,1,False,False,0.06379966741909761,False,0.0,False,0.07226491672158368,Voting,Voting,False,0.03250470346442573
0,2,5,0,0,False,False,0.06000193559069517,False,0.0,False,0.11903803928997572,Voting,Voting,False,0.04702152657791253
0,37,273,0,2,False,False,0.11355961273334425,False,0.0,False,0.047512522747805895,Voting,Voting,False,0.03679051475258806
19,41,206,2,3,False,False,0.18452010360615967,False,0.4,False,0.4232420537047328,Voting,Voting,False,0.3996712600277062
3,15,125,0,6,False,False,0.09667686899242116,False,0.3,False,0.22336776749989606,Voting,Voting,False,0.2465240020929894
15,55,630,1,1,False,True,0.5044536283774799,True,1.0,True,0.6315351581126424,Voting,Voting,True,0.5658799865205342
7,3,3,0,1,False,False,0.07093642987808403,False,0.0,False,0.07917668184850389,Voting,Voting,False,0.03576325374567092
9,20,166,1,4,False,False,0.44493813313638414,False,0.1,False,0.2770401841452152,Voting,Voting,False,0.13418423211736977
1,27,223,0,12,False,False,0.13953558693823406,False,0.0,False,0.2316256897121455,Voting,Voting,False,0.054774352187509576
7,44,317,0,4,False,False,0.14519659752563438,False,0.1,False,0.21057976304925852,Voting,Voting,False,0.1430999032970744
0,18,55,0,4,False,False,0.09396390932558384,False,0.0,False,0.09947899233521428,Voting,Voting,False,0.0456333325406092
11,94,970,1,1,False,True,0.6438118246589992,True,0.6,True,0.5139014121787683,Voting,Voting,True,0.6001130608294805
2,11,203,0,2,False,False,0.0733690655753861,False,0.0,False,0.026881565302475947,Voting,Voting,False,0.061061828998029026
6,6,16,0,1,False,False,0.07371775249637345,False,0.0,False,0.04622021280009432,Voting,Voting,False,0.02554990936992258
0,20,68,2,2,False,False,0.10242950296878434,False,0.0,False,0.04738719259335817,Voting,Voting,False,0.030078424439805466
8,68,1201,0,11,True,False,0.2969150846993888,False,0.4,False,0.4621072103777975,Voting,Voting,False,0.4003834976429865
1,42,361,0,1,False,False,0.11757554684219212,False,0.0,False,0.1081282787619285,Voting,Voting,False,0.07080176128892304
6,18,168,2,11,False,False,0.14287595143862755,False,0.1,False,0.08221864116718466,Voting,Voting,False,0.09928015091676615
1,15,493,0,1,False,False,0.06663053421387251,False,0.0,False,0.043481921912133584,Voting,Voting,False,0.023642726027670487
26,118,1231,4,14,False,True,0.9679282857358452,True,0.9,True,0.7609738169720148,Voting,Voting,True,0.8737000994651969
5,25,172,1,7,False,False,0.12728612579830487,False,0.0,False,0.015926162046450813,Voting,Voting,False,0.0032542623555091737
5,10,38,0,1,False,False,0.07784281937799399,False,0.0,False,0.09384595784943654,Voting,Voting,False,0.04148725738935269
7,22,128,0,1,False,False,0.09704401175131268,False,0.1,False,0.1996191018497228,Voting,Voting,False,0.13113677710602162
28,231,2501,4,5,True,True,0.6611030213680542,False,0.5,True,0.5234057445823083,Voting,Voting,True,0.5308399124209622
29,14,14,0,1,False,False,0.1485950623563734,False,0.0,False,0.06735737294933608,Voting,Voting,False,0.04318802285269126
5,6,16,0,1,False,False,0.07260520705466231,False,0.0,False,0.041160721982068216,Voting,Voting,False,0.023759287141413957
11,94,696,1,6,False,False,0.3220454960353138,False,0.5,True,0.5281252160304019,Voting,Voting,False,0.483346390425285
2,8,48,2,3,False,False,0.08811259486427131,False,0.0,False,0.06975461766675385,Voting,Voting,False,0.035212526983836
15,164,1513,2,7,False,True,0.9766946724510662,False,0.5,False,0.362682532328322,Voting,Voting,True,0.47335877570537827
109,6,16,0,0,False,True,0.8769917992445778,False,0.1,False,0.2645703509106054,Voting,Voting,True,0.2653872937890709
3,15,193,1,3,True,False,0.08946514314177778,False,0.2,False,0.0045764322626117215,Voting,Voting,False,0.11123049871243472
1,2,4,0,0,False,False,0.06092952853730944,False,0.0,False,0.08039484059304303,Voting,Voting,False,0.03470832139620961
2,11,40,0,1,False,False,0.07594451819797501,False,0.0,False,0.08133280393518293,Voting,Voting,False,0.03718208997199887
8,26,230,0,5,False,False,0.1165836101700704,False,0.1,False,0.07011280386662354,Voting,Voting,False,0.09635980393968327
0,3,3,0,1,False,False,0.06379966741909761,False,0.0,False,0.07226491672158368,Voting,Voting,False,0.03250470346442573
12,66,461,1,11,False,False,0.2592747913830969,True,0.6,False,0.3812712705525376,Voting,Voting,False,0.479927658258715
34,5,14,0,1,False,False,0.1917672971049106,False,0.0,False,0.05480253540365263,Voting,Voting,False,0.045388049855205635
25,71,1338,2,11,True,True,0.5268648781189319,False,0.4,True,0.5396179376125132,Voting,Voting,True,0.46332099718248765
21,18,20,0,1,False,False,0.11926045279216595,False,0.0,False,0.11386053917401305,Voting,Voting,False,0.05392445228242992
0,46,330,0,6,False,False,0.14656126634101768,False,0.0,False,0.07990884701844751,Voting,Voting,False,0.10903314760382415
16,49,233,0,3,True,False,0.17444209131350216,False,0.3,False,0.4655812075750517,Voting,Voting,False,0.32689560649709504
2,7,24,0,1,False,False,0.07059120311059046,False,0.0,False,0.09213314635663564,Voting,Voting,False,0.03988673107164284
16,13,13,0,1,False,False,0.09922635872041616,False,0.0,False,0.07793310298695029,Voting,Voting,False,0.03945430048998338
2,16,863,0,10,False,False,0.09197698940713954,False,0.1,False,0.3497108110470944,Voting,Voting,False,0.1792739894348674
4,45,337,1,4,False,False,0.1487273036552292,False,0.0,False,0.06872756139487021,Voting,Voting,False,0.11717517981527531
0,2,2,0,1,False,False,0.06252566874113094,False,0.0,False,0.061568387452902475,Voting,Voting,False,0.028874983017777356
25,14,113,0,1,False,False,0.4541430355811539,False,0.3,False,0.12583336050261135,Voting,Voting,False,0.26621342833301037
3,10,38,0,1,False,False,0.07559457976617108,False,0.0,False,0.12639177430305185,Voting,Voting,False,0.05164542703644398
2,10,12,0,1,False,False,0.07539402985081042,False,0.0,False,0.1308085265431973,Voting,Voting,False,0.05303910167512138
6,17,68,0,1,False,False,0.08930347181234806,False,0.0,False,0.26357929268791497,Voting,Voting,False,0.09781763475866694
0,4,6,0,1,False,False,0.0650344875268065,False,0.0,False,0.05300234850784991,Voting,Voting,False,0.02647862973558875
2,5,10,0,1,False,False,0.06822391219038576,False,0.0,False,0.08713436483718938,Voting,Voting,False,0.037934188146892985
0,4,10,0,1,False,False,0.0649117693299303,False,0.0,False,0.06371831016013567,Voting,Voting,False,0.02991260023295575
4,52,774,0,4,False,False,0.1408466534098076,False,0.0,False,0.2515968060850099,Voting,Voting,False,0.10141273970027448
4,87,373,1,1,False,False,0.2380134613570691,False,0.2,False,0.11934423732433007,Voting,Voting,False,0.19256975436107696
5,8,26,0,1,False,False,0.0752207924815831,False,0.0,False,0.0333912658558343,Voting,Voting,False,0.021634963050202995
7,85,540,2,3,False,False,0.26034521130073296,False,0.5,False,0.33234897124304674,Voting,Voting,False,0.41136492144134845
2,18,96,0,1,False,False,0.4183676751722543,False,0.3,False,0.4783495571094863,Voting,Voting,False,0.3745616575168255
4,12,77,0,4,False,False,0.08775151842377961,False,0.1,False,0.03150147787763115,Voting,Voting,False,0.07616444217099842
9,18,1423,1,15,False,False,0.2772036861814086,False,0.1,False,0.3895280855839864,Voting,Voting,False,0.2188888672800107
5,5,69,5,1,False,False,0.12415134744220825,False,0.1,False,0.17253892399135148,Voting,Voting,False,0.12685856343927235
7,66,923,1,6,False,False,0.20538742511837446,False,0.3,False,0.3220314287471753,Voting,Voting,False,0.29439742932921037
4,4,23,2,2,False,False,0.08182484589708668,False,0.0,False,0.013180966754126682,Voting,Voting,False,0.016080176131528512
17,67,626,5,3,True,True,0.7520283982981324,False,0.2,False,0.31174672944811666,Voting,Voting,True,0.5610838198022516
10,17,85,1,1,False,False,0.4332128017768453,False,0.2,False,0.10881257632477476,Voting,Voting,False,0.20435729306374747
2,4,21,0,1,False,False,0.06650284095921451,False,0.0,False,0.06769431676829209,Voting,Voting,False,0.03142343124102222
9,67,960,3,2,False,True,0.5723763187522024,True,0.6,True,0.5715157798359631,Voting,Voting,True,0.593897434065168
6,15,67,1,1,True,False,0.09148743035557518,False,0.0,False,0.033891483388544884,Voting,Voting,False,0.024148753634371932
14,37,237,2,9,False,True,0.5247667645466542,False,0.5,False,0.4161234160594013,Voting,Voting,True,0.4821690325548246
4,8,40,0,1,False,False,0.07363896803689099,False,0.0,False,0.1179268201763941,Voting,Voting,False,0.04863593672162312
38,15,57,3,1,True,False,0.392678587744623,False,0.1,False,0.08496381896958287,Voting,Voting,False,0.13748724965726938
11,113,1577,2,33,False,True,0.6388862501897449,True,0.7,True,0.6134583758824806,Voting,Voting,True,0.6618144264428371
2,11,265,0,3,False,False,0.08470122353525733,False,0.0,False,0.009399493402207592,Voting,Voting,False,0.006568670810195265
5,6,40,0,3,False,False,0.08168298680321337,False,0.0,False,0.05309604331359974,Voting,Voting,False,0.03187453925283443
2,10,83,2,3,False,False,0.09777433837054836,False,0.0,False,0.02348672957749686,Voting,Voting,False,0.014384291953305832
5,75,720,1,7,False,True,0.5894415244213124,True,0.6,True,0.5454511603251698,Voting,Voting,True,0.5675939316183362
3,1,1,0,1,False,False,0.07151322378961923,False,0.0,False,0.03350350864900928,Voting,Voting,False,0.020205055700352845
12,4,13,0,1,False,False,0.08708790155538919,False,0.0,False,0.013053499426024923,Voting,Voting,False,0.00814586207814705
4,22,131,0,1,False,False,0.10150081303671236,False,0.0,False,0.009272332902737395,Voting,Voting,False,0.005832500258171956
2,10,273,0,2,False,False,0.08251118737908746,False,0.1,False,0.05711376686356516,Voting,Voting,False,0.071328757113698
0,46,401,1,5,False,False,0.4847583041813359,False,0.1,False,0.2568716361313669,Voting,Voting,False,0.25573119436125036
3,36,245,1,6,False,False,0.13817989014153353,False,0.0,False,0.06110379532766232,Voting,Voting,False,0.03337237434185414
13,34,412,0,3,False,False,0.14121068112432505,False,0.2,False,0.4146089133725018,Voting,Voting,False,0.3993758696433061
34,181,2634,6,19,True,True,0.993423487624904,True,1.0,True,0.9207308975249608,Voting,Voting,True,0.9529463626218587
1,8,10,0,1,False,False,0.07782610179484672,False,0.0,False,0.07458232198728408,Voting,Voting,False,0.04460260091233612
11,143,1875,0,15,False,True,0.629227666506857,False,0.1,False,0.1241306261797236,Voting,Voting,True,0.11675984362216302
1,16,139,0,5,False,False,0.4255823774428499,False,0.3,False,0.3689276778997255,Voting,Voting,False,0.33958270880025837
2,19,90,1,6,False,False,0.10672602969802304,False,0.1,False,0.15738812585654555,Voting,Voting,False,0.13407359260082316
4,6,33,0,1,False,False,0.0788030613843962,False,0.0,False,0.03729897108159767,Voting,Voting,False,0.022490246062747334
12,6,45,1,1,False,False,0.09725149731679332,False,0.1,False,0.21569750644761146,Voting,Voting,False,0.16862025650914375
0,3,5,0,1,False,False,0.07056461149034765,False,0.0,False,0.06320638975075005,Voting,Voting,False,0.037820728531800255
4,18,162,2,3,False,False,0.11342465976442685,False,0.0,False,0.15304651886666884,Voting,Voting,False,0.05590174665456923
7,28,184,1,3,False,False,0.12625305153262306,False,0.4,False,0.15923378748876735,Voting,Voting,False,0.3836025240946016
1,2,52,0,0,False,False,0.06977222753752525,False,0.1,False,0.14142220364177888,Voting,Voting,False,0.12443241107028645
0,3,3,0,1,False,False,0.07056646386821529,False,0.0,False,0.06320638975075005,Voting,Voting,False,0.037820737090748804
3,6,22,1,1,False,False,0.08396350537712173,False,0.0,False,0.020795097528564656,Voting,Voting,False,0.012723821712383293
25,133,2140,1,13,False,True,0.6321076931001476,False,0.1,False,0.4210096857311513,Voting,Voting,True,0.3792737475041559
0,4,6,0,1,False,False,0.07175281076780507,False,0.0,False,0.03401523744119768,Voting,Voting,False,0.020509725522629245
0,12,81,2,4,False,False,0.0989267683533654,False,0.0,False,0.02620651119762768,Voting,Voting,False,0.01600303142713893
79,311,2701,17,22,True,True,0.6666058024644085,False,0.5,True,0.8221115486324927,Voting,Voting,True,0.6918497036051034
17,174,1439,2,7,False,True,0.6500731031207717,True,0.6,False,0.4635398479164131,AdaBoost,Voting,True,0.46368928636106355
2,4,10,0,1,False,False,0.07397101042849462,False,0.0,False,0.07407729728557948,Voting,Voting,False,0.04428520251631184
10,65,558,1,15,True,False,0.3161946810025504,False,0.5,False,0.2756149488064022,Voting,Voting,False,0.3675208448525052
5,59,499,0,15,True,False,0.2354001931486247,False,0.0,False,0.07110799330284323,Voting,Voting,False,0.043269520988226826
0,5,28,0,1,False,False,0.07294168584580461,False,0.0,False,0.06749025617207981,Voting,Voting,False,0.040372945666157456
2,40,1019,0,7,False,False,0.1554413823923438,False,0.2,False,0.18951466340478645,Voting,Voting,False,0.1937960549425181
1,5,18,1,1,False,False,0.08015730843240153,False,0.0,False,0.0664833397298763,Voting,Voting,False,0.03980897235754858
1,3,3,0,1,False,False,0.07165349705539231,False,0.1,False,0.09608369356376924,Voting,Voting,False,0.09754583098779711
