rfc,moa,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
25,0,False,False,0.3230783962836021,False,0.0,False,0.4884034414722625,Voting,Voting,False,0.32279414113154514
5,0,False,False,0.2905697264841671,False,0.10805555555555554,False,0.023282229540141287,Voting,Voting,False,0.2889803280501392
10,0,False,False,0.3053830211558825,False,0.0,False,0.13579300304851905,Voting,Voting,False,0.30392452542701864
68,1,False,True,0.6575821868957415,True,0.9,True,0.8599646246447951,Voting,Voting,True,0.6601216268965512
30,3,False,False,0.30879744589443897,False,0.0,False,0.05302629352166397,Voting,Voting,False,0.3061888805494287
5,0,False,False,0.2905697264841671,False,0.10805555555555554,False,0.023282229540141287,Voting,Voting,False,0.2889803280501392
11,0,False,False,0.264434158479726,False,0.0,False,0.4999872651237024,Voting,Voting,False,0.264884270220503
12,0,False,False,0.2984945819795539,False,0.0,False,0.08815934667243955,Voting,Voting,False,0.2968480386964762
48,2,False,False,0.31041860017969075,False,0.0,False,0.0609371672462533,Voting,Voting,False,0.30659483295767337
108,10,False,True,0.5131405322625572,False,0.3,False,0.12867881368272072,Voting,Voting,True,0.5109169354238597
75,3,False,False,0.36008407630907663,False,0.0,False,0.10216711106168866,Voting,Voting,False,0.35716977749252726
50,1,False,False,0.3028927106558815,False,0.0,False,0.06263147329943951,Voting,Voting,False,0.2990652753008675
28,3,False,False,0.3069767739132678,False,0.0,False,0.0929288197552933,Voting,Voting,False,0.304719054306561
55,1,False,False,0.30850474329742794,False,0.0,False,0.1219861220924826,Voting,Voting,False,0.30486289107382164
57,0,False,True,0.6076034574114492,True,0.8960317460317461,True,0.5145489047958194,Voting,Voting,True,0.6098282707451252
279,8,True,True,0.9380581835682996,True,0.7,True,0.7058741480405841,Voting,Voting,True,0.9363513679888124
31,0,False,False,0.2807443631674345,False,0.4638095238095238,False,0.12285587032320865,Voting,Voting,False,0.28078745418209927
2,3,False,False,0.2869843541309437,False,0.0,False,0.05080093911913012,Voting,Voting,False,0.28529208781486975
339,12,True,True,0.953173747634058,False,0.2,True,0.5277284069134591,Voting,Voting,True,0.9490935579538862
24,1,False,False,0.27762731334764923,False,0.0,False,0.057825156884621816,Voting,Voting,False,0.27564504424051056
71,0,False,False,0.3247920457268036,False,0.0,False,0.15049544628042014,Voting,Voting,False,0.3220362482417351
18,0,False,False,0.2697188342113798,False,0.06,False,0.0565680730316657,Voting,Voting,False,0.26816675437718235
9,0,False,False,0.30004487486982984,False,0.0,False,0.11031730712472612,Voting,Voting,False,0.2985156663476814
4,0,False,True,0.5665814063198888,True,0.9183703209567572,True,0.5127520762385311,Voting,Voting,True,0.5671520277610813
32,1,False,False,0.28470745147989196,False,0.0,False,0.0413805942915135,Voting,Voting,False,0.28209847553569833
12,0,False,False,0.2984945819795539,False,0.0,False,0.08815934667243955,Voting,Voting,False,0.2968480386964762
1,0,False,False,0.25767445774633485,False,0.0,False,0.02238955149794745,Voting,Voting,False,0.2560499950292711
25,4,False,False,0.3276099242476769,False,0.0,False,0.17026144906863633,Voting,Voting,False,0.3257495113692946
1,0,False,False,0.25767445774633485,False,0.0,False,0.02238955149794745,Voting,Voting,False,0.2560499950292711
1,0,False,False,0.25767445774633485,False,0.0,False,0.02238955149794745,Voting,Voting,False,0.2560499950292711
4,0,False,True,0.5665814063198888,True,0.9183703209567572,True,0.5127520762385311,Voting,Voting,True,0.5671520277610813
13,0,False,False,0.2658976246314546,False,0.0,False,0.488749975027742,Voting,Voting,False,0.2662849922724382
37,0,False,False,0.28636835994136584,False,0.2533333333333333,False,0.031024734352519782,Voting,Voting,False,0.2848785802586739
46,3,False,False,0.3247958746694262,False,0.0,False,0.08232787354108635,Voting,Voting,False,0.3210282749575004
2,0,False,False,0.2583085355360437,False,0.0,False,0.02336174174471557,Voting,Voting,False,0.2566864949117606
2,0,False,False,0.2583085355360437,False,0.0,False,0.02336174174471557,Voting,Voting,False,0.2566864949117606
90,1,False,False,0.35466194792860195,False,0.1,False,0.2022579704003489,Voting,Voting,False,0.35346817619460197
23,0,False,False,0.2737725785047221,False,0.08333333333333333,False,0.015654962992318482,Voting,Voting,False,0.2719146644302545
69,0,False,False,0.32221799420045577,False,0.0,False,0.1704410439735031,Voting,Voting,False,0.31940193392760435
6,0,False,False,0.2609380356297286,False,0.14920983641252186,False,0.09103551590681308,Voting,Voting,False,0.259935774958233
77,5,False,False,0.4117802280427612,False,0.0,False,0.0708087130441118,Voting,Voting,False,0.4084647048144441
291,7,False,True,0.9433685298394447,True,0.8,True,0.9243152813188444,Voting,Voting,True,0.9428562677743846
58,1,False,False,0.3119899910313491,False,0.0,False,0.08872904248525057,Voting,Voting,False,0.3082475080596915
20,3,False,False,0.2266502580983091,False,0.0,False,0.15923702547166058,Voting,Voting,False,0.22525270018895627
39,0,False,False,0.21681929133014632,False,0.0,False,0.4943679194747247,Voting,Voting,False,0.21807403946845832
84,1,False,False,0.28207439759287856,False,0.2,False,0.055616349239351416,Voting,Voting,False,0.27979154320578525
58,3,False,False,0.2719144653470264,False,0.0,False,0.1127987772116871,Voting,Voting,False,0.2686877730171895
75,3,False,False,0.30172298688329285,False,0.0,False,0.049300787428538204,Voting,Voting,False,0.2978892903214178
228,1,False,True,0.6105626019667095,False,0.1,False,0.03610101135128062,Voting,Voting,True,0.6037440610070469
13,1,False,False,0.1920495349329656,False,0.0,False,0.13755504665339696,Voting,Voting,False,0.19098519802643252
23,0,False,False,0.3121782344898771,False,0.0,False,0.1244887123588948,Voting,Voting,False,0.3092152678854365
244,8,True,True,0.945746689366868,True,1.0,True,0.9217227097707988,Voting,Voting,True,0.9456974567462962
91,1,False,False,0.2960788638270986,False,0.1,False,0.08763623447361275,Voting,Voting,False,0.2938223842361892
9,0,False,False,0.1901037623415157,False,0.2965780053280053,False,0.4858037878316397,Voting,Voting,False,0.19313888728286913
21,0,False,False,0.1993390222527243,False,0.0,False,0.12370078914332401,Voting,Voting,False,0.19792258575080385
121,5,False,True,0.8227472787785769,True,1.0,True,0.872687917279024,Voting,Voting,True,0.8234446205821453
34,0,False,False,0.2115256969478753,False,0.24261904761904765,True,0.6336244130465358,Voting,Voting,False,0.21573034747639225
11,0,False,False,0.1915060367484032,False,0.0,False,0.492183703236195,Voting,Voting,False,0.1937666505658958
37,2,False,False,0.22215787183687355,False,0.0,False,0.08246598250754741,Voting,Voting,False,0.21958351891432026
32,2,False,False,0.21686918783325648,False,0.0,False,0.08902707394964096,Voting,Voting,False,0.2145700106165293
20,0,False,False,0.19849500265067,False,0.0,False,0.49007662979325706,Voting,Voting,False,0.20062316939935765
12,0,False,False,0.1922280101871835,False,0.0,False,0.05955195210944221,Voting,Voting,False,0.19044054415989242
2,0,False,False,0.1856430672579788,False,0.0,False,0.027999103246843817,Voting,Voting,False,0.1836940548626787
22,0,False,False,0.20019640230300528,False,0.0,False,0.12405024129687807,Voting,Voting,False,0.19874867976463872
35,0,False,False,0.2958904022599505,False,0.4453571428571429,False,0.10617405736195633,Voting,Voting,False,0.29490416443061784
12,0,False,False,0.1922280101871835,False,0.0,False,0.05955195210944221,Voting,Voting,False,0.19044054415989242
21,0,False,False,0.1993390222527243,False,0.0,False,0.12370078914332401,Voting,Voting,False,0.19792258575080385
65,3,False,False,0.2834161703949183,False,0.0,False,0.18632430530216929,Voting,Voting,False,0.28073866710818585
30,3,False,False,0.2358814862884188,False,0.0,False,0.08858745936308465,Voting,Voting,False,0.2333754104407719
19,0,False,False,0.19766436856034272,False,0.0,False,0.4932929323745696,Voting,Voting,False,0.19984260366497444
69,4,False,False,0.3320863200151961,False,0.0,False,0.08853629644462413,Voting,Voting,False,0.32796010243787727
14,1,False,False,0.19279162168548394,False,0.0,False,0.13898063605739244,Voting,Voting,False,0.19172140227662438
5,0,False,False,0.2387504242520526,False,0.07327380952380952,False,0.03918338614660853,Voting,Voting,False,0.23646507793386268
17,0,False,False,0.19604338531320373,False,0.0,False,0.09301873336523417,Voting,Voting,False,0.19445533282701513
71,1,False,True,0.5923920633667097,True,0.6166666666666667,True,0.8173624782242057,Voting,Voting,True,0.5944687075010945
40,1,False,False,0.21696696920555186,False,0.0,False,0.09404704944596556,Voting,Voting,False,0.21449753285069462
74,1,False,True,0.5973812923985518,True,1.0,True,0.8207632005311858,Voting,Voting,True,0.6015473265638438
128,4,False,True,0.8027927239975865,True,0.9,True,0.8714708446539035,Voting,Voting,True,0.80342923399555
9,1,False,False,0.1892235929146304,False,0.0,False,0.100596962405628,Voting,Voting,False,0.18787927097446044
44,1,False,False,0.22153158443049248,False,0.0,False,0.09470601685627468,Voting,Voting,False,0.21892220877077806
10,0,False,False,0.19079792707514912,False,0.0,False,0.10522359151582432,Voting,Voting,False,0.18947035084270994
88,2,False,True,0.6353998613745905,True,1.0,True,0.7722547167906891,Voting,Voting,True,0.6375563096639022
64,0,False,False,0.24880176426994,False,0.0,False,0.20083866510626594,Voting,Voting,False,0.24668631437468957
27,1,False,False,0.20370691064147212,False,0.0,False,0.13580679770721574,Voting,Voting,False,0.20219392793119842
14,0,False,False,0.1937132517122985,False,0.0,False,0.06248823022984128,Voting,Voting,False,0.19191137406775105
33,0,False,False,0.2105078785882578,False,0.22833333333333336,False,0.19111696716104914,Voting,Voting,False,0.21041348046745711
39,1,False,False,0.21586219212375526,False,0.0,False,0.09544475448655307,Voting,Voting,False,0.21344440579069135
45,5,False,False,0.3492970871678156,False,0.0,False,0.10539744547446103,Voting,Voting,False,0.3448876111481065
16,1,False,False,0.1943180528405013,False,0.0,False,0.13480238627365013,Voting,Voting,False,0.19316490190153618
86,3,False,False,0.3245104163306269,False,0.0,False,0.08477628599078814,Voting,Voting,False,0.3214181978567907
18,1,False,False,0.1959004701535414,False,0.0,False,0.13879594591589015,Voting,Voting,False,0.19473460055855252
3,0,False,False,0.18623687188163032,False,0.0,False,0.02973691150662685,Voting,Voting,False,0.18429553808079105
17,0,False,False,0.2431328220749728,False,0.06373015873015872,False,0.4984458150794805,Voting,Voting,False,0.24490390874717746
5,0,False,False,0.2168581681723437,False,0.1954960807166689,False,0.482510077883141,Voting,Voting,False,0.21906108713763991
1,0,False,False,0.12349942799486142,False,0.0,False,0.012739369606403364,Voting,Voting,False,0.12230236535043917
78,2,False,True,0.5660039546507,True,0.7,True,0.6663538856842465,Voting,Voting,True,0.5673226850282055
4,0,False,False,0.3901974486583033,True,0.7938564830125573,True,0.5072700376559447,Voting,Voting,False,0.3920427017260972
57,2,False,False,0.18531037941286785,False,0.0,False,0.10080650181615154,Voting,Voting,False,0.18366803237945073
14,0,False,False,0.3057744462874989,False,0.18,False,0.4878030424872416,Voting,Voting,False,0.3070495078065876
12,3,False,False,0.12351182795055725,False,0.0,False,0.06524648698526922,Voting,Voting,False,0.1227412385642107
63,0,False,True,0.5544609077707391,False,0.0,True,0.8523012486803921,RandomForest,Voting,True,0.5536659762701132
4,0,True,False,0.3901974486583033,True,0.7938564830125573,True,0.5072700376559447,Voting,Voting,False,0.3920427017260972
12,2,False,False,0.11692849269506204,False,0.0,False,0.06691623275201294,Voting,Voting,False,0.11624250047471911
132,6,True,True,0.5088358825696723,False,0.0,False,0.03221284148277878,Voting,Voting,True,0.5050004012057496
45,0,False,True,0.5205542902418193,True,1.0,True,0.9999996073371132,Voting,Voting,True,0.5268285695657631
56,1,False,False,0.1913749522854996,False,0.0,False,0.03311693915312764,Voting,Voting,False,0.18912848072763294
37,1,False,False,0.3244925815164306,False,0.3,False,0.03901983617002867,Voting,Voting,False,0.3219986580783779
2,0,False,False,0.12458780029804015,False,0.0,False,0.014147147123632044,Voting,Voting,False,0.12339109697299021
31,1,False,False,0.14844746446574966,True,0.5700000000000001,False,0.1053424124530453,Voting,Voting,False,0.1496048949583748
25,0,False,False,0.27957278024199345,False,0.0,False,0.4937107190990392,Voting,Voting,False,0.280599437350744
19,0,False,False,0.27923161641785404,True,0.6562931839402426,True,0.5008024609611518,Voting,Voting,False,0.28210620935866204
26,2,False,False,0.13365220999002594,False,0.0,False,0.0613062851443766,Voting,Voting,False,0.1326102669510773
32,1,False,False,0.3166358587643283,True,0.575,False,0.14736458311611647,Voting,Voting,False,0.3161467524240876
10,0,False,False,0.20805315901280866,False,0.3041025641025641,False,0.4992317701216818,Voting,Voting,False,0.21074263737593704
510,13,False,True,0.6655560468254317,False,0.1,False,0.14522914560127528,Voting,Voting,True,0.6597803479422731
4,0,True,False,0.3901974486583033,True,0.7938564830125573,True,0.5072700376559447,Voting,Voting,False,0.3920427017260972
38,2,False,False,0.1512598281977395,False,0.0,False,0.08359938664666458,Voting,Voting,False,0.1500370624935165
8,0,False,False,0.20559448127701588,False,0.12874098124098124,False,0.4904137207388674,Voting,Voting,False,0.20784910858641426
15,0,False,False,0.2654327873395067,False,0.2344047619047619,False,0.4987200057306905,Voting,Voting,False,0.267366828160334
101,1,False,False,0.2992050852948959,False,0.1,False,0.1775313985103436,Voting,Voting,False,0.29796357963250636
62,1,False,False,0.20319969949138428,False,0.0,False,0.08592743808399485,Voting,Voting,False,0.20123580741663352
4,0,False,False,0.3901974486583033,True,0.7938564830125573,True,0.5072700376559447,Voting,Voting,False,0.3920427017260972
12,1,False,False,0.12283007803400295,False,0.0,False,0.1618067256732812,Voting,Voting,False,0.1228912833904147
97,0,False,False,0.30024537646750465,False,0.0,False,0.02868480227486472,Voting,Voting,False,0.29764968855628166
190,5,False,True,0.6042275291491461,False,0.0,False,0.04511626731919322,Voting,Voting,True,0.5980593319196628
108,7,False,False,0.4597830569181538,False,0.0,False,0.1108826760162444,Voting,Voting,False,0.45621165941622954
13,0,False,False,0.13779970485132634,False,0.2736652236652237,False,0.4880053598929072,Voting,Voting,False,0.14110484534450288
61,1,True,False,0.20118600895826813,False,0.0,False,0.08784212237924191,Voting,Voting,False,0.19925359885285157
9,0,False,False,0.16977780237994064,False,0.1752136752136752,False,0.4984122213193474,Voting,Voting,False,0.17258501505637897
18,0,False,False,0.2278408009200293,True,0.7448476523476523,True,0.500893604912249,Voting,Voting,False,0.23148003298357578
79,1,False,True,0.5736792025642258,True,1.0,True,0.9305792969684816,Voting,Voting,True,0.5781080183617278
25,0,False,False,0.27957278024199345,False,0.0,False,0.4937107190990392,Voting,Voting,False,0.280599437350744
55,0,False,False,0.3721953132715485,False,0.4359523809523809,True,0.5029629896575982,Voting,Voting,False,0.3735365870666676
2,0,False,False,0.12458780029804015,False,0.0,False,0.014147147123632044,Voting,Voting,False,0.12339109697299021
90,3,False,False,0.2800391014868852,True,0.5166666666666666,True,0.90291367199836,Voting,Voting,False,0.28570229974970723
59,0,False,True,0.5465518157650531,True,0.7,True,0.8074335810352944,Voting,Voting,True,0.5493419389515136
3,0,False,False,0.12569572506196655,False,0.0,False,0.014633600411016525,Voting,Voting,False,0.12449107246420922
1,0,False,False,0.12349942799486142,False,0.0,False,0.012739369606403364,Voting,Voting,False,0.12230236535043917
110,3,False,True,0.6879335606215861,True,1.0,True,0.8488973735945097,Voting,Voting,True,0.6895822000088293
32,0,False,False,0.3320390535281783,True,0.5483333333333333,True,0.5106965458389202,Voting,Voting,False,0.33439163120984805
117,1,False,False,0.35333615723891465,False,0.1,False,0.11185554680157132,Voting,Voting,False,0.3513682724568466
34,1,False,False,0.17749239939471448,False,0.0,False,0.08786528202271786,Voting,Voting,False,0.17573016725507956
5,0,False,False,0.15017022959117668,False,0.0,False,0.4856625254782992,Voting,Voting,False,0.15310139299386555
14,0,False,False,0.22477358498912428,False,0.1954761904761905,False,0.4919227779078316,Voting,Voting,False,0.22737769263863075
1,0,False,False,0.1469843531625931,False,0.0,False,0.01806950195380343,Voting,Voting,False,0.14544419148267626
25,0,False,False,0.16918336350464402,False,0.0,False,0.04268414772871236,Voting,Voting,False,0.16729164323149323
27,0,False,False,0.17135509242540067,True,0.7742857142857144,False,0.04268414772871236,Voting,Voting,False,0.17206530044414606
44,0,False,False,0.1917653874806793,False,0.1,False,0.29164806999735704,Voting,Voting,False,0.19231543368309628
19,1,False,False,0.16122011816596601,False,0.0,False,0.08861630390802845,Voting,Voting,False,0.16005297135519136
18,0,False,False,0.16196322628376922,False,0.0,False,0.4891446422921542,Voting,Voting,False,0.1648965553493132
25,0,False,False,0.16918336350464402,False,0.0,False,0.04268414772871236,Voting,Voting,False,0.16729164323149323
17,0,False,False,0.1609805867905905,False,0.0,False,0.06494638685135233,Voting,Voting,False,0.15960677164442935
19,2,False,False,0.16699167590135375,False,0.0,False,0.10407371348795498,Voting,Voting,False,0.16591052333115774
6,0,False,False,0.17480972183576246,False,0.0,False,0.06562777688955991,Voting,Voting,False,0.17338678545156994
69,3,False,False,0.25665227103249544,False,0.0,False,0.11579386566005015,Voting,Voting,False,0.25403326592963804
12,0,False,False,0.15625362598114514,False,0.12163170163170164,False,0.4925805254041034,Voting,Voting,False,0.15950818403242153
29,0,False,False,0.2291304613979431,False,0.16206349206349205,False,0.08863865841211646,Voting,Voting,False,0.22735764295172212
5,0,False,False,0.15017022959117668,False,0.0,False,0.4856625254782992,Voting,Voting,False,0.15310139299386555
52,1,False,False,0.20085333120479654,False,0.0,False,0.07673437990206353,Voting,Voting,False,0.19838482637663085
40,0,False,False,0.1866456625007148,True,0.775,True,0.6563530040010033,Voting,Voting,False,0.19479180447051386
28,0,False,False,0.3391256592652499,False,0.1,False,0.061573363988416015,Voting,Voting,False,0.33526743163994227
28,1,False,False,0.17064074872431992,False,0.0,False,0.09011980221373136,Voting,Voting,False,0.16915940880272362
29,0,False,False,0.2291304613979431,False,0.16206349206349205,False,0.08863865841211646,Voting,Voting,False,0.22735764295172212
38,0,False,False,0.35082661290627515,False,0.0,False,0.494344872278116,Voting,Voting,False,0.35063861352381415
33,0,False,False,0.17815871709436482,False,0.31999999999999995,False,0.08558979517899337,Voting,Voting,False,0.17775979966560246
48,0,False,False,0.1970866204894776,False,0.3966666666666666,False,0.1862875944176064,Voting,Voting,False,0.19815038128857226
4,0,False,False,0.4432132002409912,True,0.8672000069621391,True,0.5102114672055231,Voting,Voting,False,0.444737594159183
35,0,False,False,0.18052287237767567,False,0.3952380952380952,False,0.06116266662279483,Voting,Voting,False,0.18020568178298613
3,0,False,False,0.14855027015815694,False,0.0,False,0.02097573563337473,Voting,Voting,False,0.14701538253113208
4,0,True,False,0.4432132002409912,True,0.8672000069621391,True,0.5102114672055231,Voting,Voting,False,0.444737594159183
12,0,False,False,0.15625362598114514,False,0.12163170163170164,False,0.4925805254041034,Voting,Voting,False,0.15950818403242153
16,0,False,False,0.16001028438374287,False,0.0,False,0.061934156194748485,Voting,Voting,False,0.1586336908085038
60,1,False,False,0.2126795444104453,False,0.4,False,0.2824447178947995,Voting,Voting,False,0.21443455420338348
76,2,False,True,0.5815217008373382,True,0.6,True,0.8606166361367216,Voting,Voting,True,0.5842803797787752
2,0,False,False,0.14776049869145444,False,0.0,False,0.019993790763884314,Voting,Voting,False,0.14622786290333237
3,0,False,False,0.14855027015815694,False,0.0,False,0.02097573563337473,Voting,Voting,False,0.14701538253113208
38,1,False,False,0.18231517322911567,False,0.0,False,0.08843821090712639,Voting,Voting,False,0.18039575721509843
37,1,False,False,0.18109021395875904,False,0.0,False,0.08843821090712639,Voting,Voting,False,0.17921051206171898
98,0,False,False,0.2850902977806947,False,0.0,False,0.09557749189020888,Voting,Voting,False,0.28311289398935197
30,5,False,False,0.29096700434567585,False,0.0,False,0.10973938258269443,Voting,Voting,False,0.2879061024417003
29,2,False,False,0.1775360839507885,False,0.0,False,0.10494485003121752,Voting,Voting,False,0.1760928053164121
23,1,False,False,0.16527979209013816,False,0.0,False,0.09011980221373136,Voting,Voting,False,0.1639957542593867
1,0,False,False,0.1469843531625931,False,0.0,False,0.01806950195380343,Voting,Voting,False,0.14544419148267626
87,1,False,False,0.26065690149245424,False,0.0,False,0.08017772132318969,Voting,Voting,False,0.2584873925690961
29,0,False,False,0.2291304613979431,False,0.16206349206349205,False,0.08863865841211646,Voting,Voting,False,0.22735764295172212
1,0,False,False,0.1469843531625931,False,0.0,False,0.01806950195380343,Voting,Voting,False,0.14544419148267626
47,1,False,False,0.19392880340194293,False,0.0,False,0.07826934451518924,Voting,Voting,False,0.1915912011107402
9,0,False,False,0.15356883340602714,False,0.10214646464646464,False,0.040654320290459935,Voting,Voting,False,0.15235415929274804
3,0,False,False,0.14855027015815694,False,0.0,False,0.02097573563337473,Voting,Voting,False,0.14701538253113208
0,0,False,False,0.14622195451836292,False,0.0,False,0.01806950195380343,Voting,Voting,False,0.14469203186628402
56,2,False,False,0.22900949051983904,False,0.0,False,0.08581040626924799,Voting,Voting,False,0.2261942157238447
81,3,False,True,0.6264308626801406,False,0.3,False,0.273046625772452,Voting,Voting,True,0.6224518697940846
15,0,False,False,0.18161365401630453,False,0.16742424242424242,False,0.4895047085157963,Voting,Voting,False,0.18424732247815886
23,3,False,False,0.2132385178388408,False,0.0,False,0.09907566092719702,Voting,Voting,False,0.21160357415829292
29,1,False,False,0.19179601480733147,False,0.0,False,0.11859306031660585,Voting,Voting,False,0.1903965964216697
27,2,False,False,0.19732441356676544,False,0.0,False,0.07728380041814771,Voting,Voting,False,0.19555605512245022
53,1,False,False,0.2170157922807566,False,0.0,False,0.11901456708454625,Voting,Voting,False,0.21457002584866117
14,1,False,False,0.1798205563442634,False,0.0,False,0.08680265018647024,Voting,Voting,False,0.17862745707788194
19,2,False,False,0.19078765607725315,False,0.0,False,0.08121186483659723,Voting,Voting,False,0.18934871310505147
2,0,False,False,0.17333545364463684,False,0.0,False,0.07839090207693232,Voting,Voting,False,0.17219360500572028
144,2,False,False,0.4357594851192254,False,0.15,False,0.4013056301583095,Voting,Voting,False,0.43502697262364776
3,0,False,False,0.1738914170892543,False,0.0,False,0.08103495474772279,Voting,Voting,False,0.1727660807608512
58,1,False,False,0.22329042537966245,False,0.0,False,0.09613834651307804,Voting,Voting,False,0.22064410596081907
8,0,False,False,0.2324328835125824,False,0.15499999999999994,False,0.04730057302251386,Voting,Voting,False,0.23071069268645564
106,3,False,False,0.35139715350685874,True,0.7166666666666667,True,0.8382027616150193,Voting,Voting,False,0.3556294074642467
6,0,False,False,0.20128328697448566,False,0.0,False,0.4874881523551096,Voting,Voting,False,0.20329240743591875
29,0,False,False,0.1929367522941856,False,0.0,False,0.18895409561607854,Voting,Voting,False,0.19215070898200123
7,0,False,False,0.3095864252379333,False,0.0,False,0.4930427791671275,Voting,Voting,False,0.3105155778018439
5,0,False,False,0.1750449546502372,False,0.12097147735305633,False,0.045809663519933166,Voting,Voting,False,0.17385086695247412
86,3,False,False,0.3034667859178512,False,0.13333333333333333,False,0.2271777961342544,Voting,Voting,False,0.3024577476343785
1,0,False,False,0.17279354902835134,False,0.0,False,0.05393783478986134,Voting,Voting,False,0.1714522920003208
7,0,False,False,0.3095864252379333,False,0.0,False,0.4930427791671275,Voting,Voting,False,0.3105155778018439
26,0,False,False,0.1903067480459577,False,0.0125,False,0.1462727420976031,Voting,Voting,False,0.1893108871910677
8,0,False,False,0.2324328835125824,False,0.15499999999999994,False,0.04730057302251386,Voting,Voting,False,0.23071069268645564
10,1,False,False,0.17711802253620493,False,0.0,False,0.08625104447954585,Voting,Voting,False,0.17598349563182447
4,0,False,False,0.4774915993880514,True,0.9152850860734012,True,0.5121398328122686,Voting,Voting,False,0.4786550670069275
32,0,False,False,0.19567753310881264,False,0.025,False,0.3318250396066531,Voting,Voting,False,0.19613456229247433
1,0,False,False,0.17279354902835134,False,0.0,False,0.05393783478986134,Voting,Voting,False,0.1714522920003208
2,0,False,False,0.17333545364463684,False,0.0,False,0.07839090207693232,Voting,Voting,False,0.17219360500572028
131,1,False,False,0.378506003762217,False,0.1,False,0.17092841835161202,Voting,Voting,False,0.37692261051839376
139,5,False,True,0.8472839865838301,True,1.0,True,0.9232235830416254,Voting,Voting,True,0.8479951034240225
25,2,False,False,0.19560321972246786,False,0.0,False,0.07665648016332717,Voting,Voting,False,0.19391407714615594
16,0,False,False,0.18234159325949287,False,0.0,False,0.08449412408871786,Voting,Voting,False,0.18107368273329294
6,0,False,False,0.20128328697448566,False,0.0,False,0.4874881523551096,Voting,Voting,False,0.20329240743591875
19,1,False,False,0.1834930998648729,False,0.0,False,0.12189824575404032,Voting,Voting,False,0.1824922520847792
2,0,False,False,0.17333545364463684,False,0.0,False,0.07839090207693232,Voting,Voting,False,0.17219360500572028
75,3,False,False,0.2814827631096652,False,0.0,False,0.04464399163848223,Voting,Voting,False,0.27823640279813694
21,0,False,False,0.18616934532208806,False,0.0,False,0.4851517030783255,Voting,Voting,False,0.18831857728209142
98,3,False,True,0.6643258941621741,True,1.0,True,0.7542209974223195,Voting,Voting,True,0.6655732453309032
64,1,False,True,0.5646796509722176,False,0.225,True,0.8257858652500218,RandomForest,Voting,True,0.5643610204928057
1,0,False,False,0.17279354902835134,False,0.0,False,0.05393783478986134,Voting,Voting,False,0.1714522920003208
2,0,False,False,0.17333545364463684,False,0.0,False,0.07839090207693232,Voting,Voting,False,0.17219360500572028
21,0,False,False,0.18616934532208806,False,0.0,False,0.4851517030783255,Voting,Voting,False,0.18831857728209142
8,0,False,False,0.2324328835125824,False,0.15499999999999994,False,0.04730057302251386,Voting,Voting,False,0.23071069268645564
54,1,False,False,0.21824018348901186,False,0.0,False,0.21110836884095607,Voting,Voting,False,0.21649744239571156
9,0,False,False,0.17751485714810486,False,0.0,False,0.04859799569815549,Voting,Voting,False,0.17606155706835325
5,0,False,False,0.1750449546502372,False,0.12097147735305633,False,0.045809663519933166,Voting,Voting,False,0.17385086695247412
4,0,False,False,0.4774915993880514,True,0.9152850860734012,True,0.5121398328122686,Voting,Voting,False,0.4786550670069275
33,2,False,False,0.20283611457276066,False,0.0,False,0.0793414007310315,Voting,Voting,False,0.20080445330157864
