cbo,rfc,loc,moa,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
6,15,390,0,1,False,False,0.10155790226873633,False,0.0,False,0.1207818361634078,Voting
2,16,56,1,1,False,False,0.10050312742444438,False,0.0,False,0.1587118553798493,Voting
11,35,484,1,34,False,True,0.5607506633334215,False,0.4,False,0.3743886865820729,Voting
16,1,1,0,1,False,False,0.10442915383622467,False,0.0,False,0.041619037207135626,Voting
14,76,2884,6,39,False,True,0.6124193810638556,False,0.5,False,0.4904051332909087,Voting
10,56,514,1,19,False,False,0.4876031962244787,False,0.5,False,0.3950669352625161,Voting
0,6,36,0,1,False,False,0.08335614501785636,False,0.0,False,0.01359069649473904,Voting
0,16,63,0,2,False,False,0.09749302180370803,False,0.0,False,0.09553854354547577,Voting
4,24,161,0,1,False,False,0.1115085256769488,False,0.0,False,0.06190962003825973,Voting
0,11,34,1,1,False,False,0.09127770552039262,False,0.0,False,0.016230484723365336,Voting
7,71,1068,2,14,False,False,0.4781076378469431,False,0.5,False,0.3821264264345258,Voting
2,3,3,0,1,False,False,0.0830401203878101,False,0.0,False,0.0478602597480497,Voting
0,63,185,1,2,False,False,0.1710940335441061,False,0.0,False,0.3798936914645493,Voting
11,55,786,0,6,False,False,0.20177466836351016,False,0.4,False,0.38598349983067787,Voting
0,53,1126,0,6,False,False,0.18835456560055908,False,0.5,False,0.3434857606089399,Voting
13,32,210,1,5,False,False,0.15671451602995273,False,0.2,False,0.15743652899793242,Voting
0,8,31,0,1,False,False,0.08569015284718891,False,0.0,False,0.013943571819608813,Voting
14,77,702,0,25,False,True,0.5918746008597532,True,0.6,True,0.6229255462949237,Voting
11,102,1083,0,16,False,True,0.5845329099830162,True,0.6,True,0.5753111598823631,Voting
6,9,101,2,1,False,False,0.10099883164902128,False,0.4,False,0.1792814512030013,Voting
2,45,265,1,2,False,False,0.14402721875537747,False,0.1,False,0.2952434676742302,Voting
9,18,507,0,3,False,False,0.11604517663814495,False,0.3,False,0.09232690589126308,Voting
9,57,511,1,2,False,False,0.18024032431437007,False,0.4,False,0.3726429535876699,Voting
3,29,453,2,6,False,False,0.13754046546771145,False,0.1,False,0.0608217690898661,Voting
0,0,0,0,0,False,False,0.07507006324936838,False,0.0,False,0.10913307650752978,Voting
4,14,87,0,4,False,False,0.1063242725442185,False,0.4,False,0.3866674225620216,Voting
3,17,102,0,6,False,False,0.11440497057778225,False,0.5,False,0.3096263650225177,Voting
1,14,104,0,1,False,False,0.09385793341015547,False,0.0,False,0.09359838149018264,Voting
14,29,309,2,5,False,False,0.15988059513523478,False,0.3,False,0.2979273184279573,Voting
3,20,78,0,3,False,False,0.11011309132680808,False,0.1,False,0.07468790000391384,Voting
1,55,1188,0,6,False,False,0.20573769427033864,False,0.4,False,0.2983520607833414,Voting
0,20,564,0,3,False,False,0.10272492018457496,False,0.2,False,0.2650228435526047,Voting
2,15,230,0,3,False,False,0.0815680417665039,False,0.0,False,0.0956051152303074,Voting
17,1,1,0,1,False,False,0.08166475669024124,False,0.0,False,0.03227171684027748,Voting
5,11,44,0,1,False,False,0.07918114251126375,False,0.0,False,0.13195858184111078,Voting
14,121,1074,5,11,False,True,0.6298974349934254,True,0.7,True,0.7181202000319936,Voting
7,10,10,0,1,False,False,0.08120786146081026,False,0.0,False,0.09398640104170994,Voting
11,61,695,2,22,False,True,0.5041199410498501,False,0.4,False,0.4324441884780749,Voting
1,24,133,0,3,False,False,0.09942426807687922,False,0.1,False,0.027168863339230985,Voting
11,111,1771,0,4,False,True,0.8782756321393261,True,0.7,True,0.6898431552455744,Voting
0,2,5,0,0,False,False,0.06000193559069517,False,0.0,False,0.11903803928997572,Voting
0,16,63,0,2,False,False,0.08375489348017356,False,0.0,False,0.07521142828556153,Voting
9,11,56,4,2,False,False,0.12233094878449678,False,0.4,False,0.2636788329900632,Voting
2,19,205,0,4,False,False,0.0923871368763966,False,0.0,False,0.05362289191882138,Voting
0,4,4,0,1,False,False,0.06509595166224509,False,0.0,False,0.052228162800582616,Voting
3,10,51,0,1,False,False,0.07515186350861326,False,0.0,False,0.2328647417682577,Voting
0,3,3,0,1,False,False,0.06379966741909761,False,0.0,False,0.07226491672158368,Voting
0,2,5,0,0,False,False,0.06000193559069517,False,0.0,False,0.11903803928997572,Voting
0,37,273,0,2,False,False,0.11355961273334425,False,0.0,False,0.047512522747805895,Voting
19,41,206,2,3,False,False,0.18452010360615967,False,0.4,False,0.4232420537047328,Voting
3,15,125,0,6,False,False,0.09667686899242116,False,0.3,False,0.22336776749989604,Voting
15,55,630,1,1,False,True,0.5044536283774799,True,1.0,True,0.6315351581126424,Voting
7,3,3,0,1,False,False,0.07093642987808403,False,0.0,False,0.07917668184850389,Voting
9,20,166,1,4,False,False,0.44493813313638414,False,0.1,False,0.2770401841452152,Voting
1,27,223,0,12,False,False,0.13953558693823406,False,0.0,False,0.2316256897121455,Voting
7,44,317,0,4,False,False,0.14519659752563438,False,0.1,False,0.21057976304925854,Voting
0,18,55,0,4,False,False,0.09396390932558384,False,0.0,False,0.09947899233521428,Voting
11,94,970,1,1,False,True,0.6438118246589992,True,0.6,True,0.5139014121787683,Voting
2,11,203,0,2,False,False,0.0733690655753861,False,0.0,False,0.026881565302475947,Voting
6,6,16,0,1,False,False,0.07371775249637345,False,0.0,False,0.04622021280009432,Voting
0,20,68,2,2,False,False,0.10242950296878434,False,0.0,False,0.04738719259335817,Voting
8,68,1201,0,11,True,False,0.2969150846993888,False,0.4,False,0.4621072103777975,Voting
1,42,361,0,1,False,False,0.11757554684219212,False,0.0,False,0.1081282787619285,Voting
6,18,168,2,11,False,False,0.14287595143862755,False,0.1,False,0.08221864116718466,Voting
1,15,493,0,1,False,False,0.06663053421387251,False,0.0,False,0.043481921912133584,Voting
26,118,1231,4,14,False,True,0.9679282857358452,True,0.9,True,0.7609738169720148,Voting
5,25,172,1,7,False,False,0.12728612579830487,False,0.0,False,0.015926162046450813,Voting
5,10,38,0,1,False,False,0.07784281937799399,False,0.0,False,0.09384595784943654,Voting
7,22,128,0,1,False,False,0.09704401175131268,False,0.1,False,0.1996191018497228,Voting
28,231,2501,4,5,True,True,0.6611030213680542,False,0.5,True,0.5234057445823083,Voting
29,14,14,0,1,False,False,0.1485950623563734,False,0.0,False,0.06735737294933608,Voting
5,6,16,0,1,False,False,0.07260520705466231,False,0.0,False,0.041160721982068216,Voting
11,94,696,1,6,False,False,0.3220454960353138,False,0.5,True,0.5281252160304019,Voting
2,8,48,2,3,False,False,0.08811259486427131,False,0.0,False,0.06975461766675385,Voting
15,164,1513,2,7,False,True,0.9766946724510662,False,0.5,False,0.362682532328322,Voting
109,6,16,0,0,False,True,0.8769917992445778,False,0.1,False,0.2645703509106054,Voting
3,15,193,1,3,True,False,0.08946514314177778,False,0.2,False,0.004576432262611722,Voting
1,2,4,0,0,False,False,0.06092952853730944,False,0.0,False,0.08039484059304303,Voting
2,11,40,0,1,False,False,0.07594451819797501,False,0.0,False,0.08133280393518293,Voting
8,26,230,0,5,False,False,0.1165836101700704,False,0.1,False,0.07011280386662354,Voting
0,3,3,0,1,False,False,0.06379966741909761,False,0.0,False,0.07226491672158368,Voting
12,66,461,1,11,False,False,0.2592747913830969,True,0.6,False,0.3812712705525376,Voting
34,5,14,0,1,False,False,0.1917672971049106,False,0.0,False,0.05480253540365263,Voting
25,71,1338,2,11,True,True,0.5268648781189319,False,0.4,True,0.5396179376125132,Voting
21,18,20,0,1,False,False,0.11926045279216595,False,0.0,False,0.11386053917401305,Voting
0,46,330,0,6,False,False,0.14656126634101768,False,0.0,False,0.07990884701844751,Voting
16,49,233,0,3,True,False,0.17444209131350216,False,0.3,False,0.4655812075750517,Voting
2,7,24,0,1,False,False,0.07059120311059046,False,0.0,False,0.09213314635663564,Voting
16,13,13,0,1,False,False,0.09922635872041616,False,0.0,False,0.07793310298695029,Voting
2,16,863,0,10,False,False,0.09197698940713954,False,0.1,False,0.3497108110470944,Voting
4,45,337,1,4,False,False,0.1487273036552292,False,0.0,False,0.06872756139487021,Voting
0,2,2,0,1,False,False,0.06252566874113094,False,0.0,False,0.061568387452902475,Voting
25,14,113,0,1,False,False,0.4541430355811539,False,0.3,False,0.12583336050261135,Voting
3,10,38,0,1,False,False,0.07559457976617108,False,0.0,False,0.12639177430305185,Voting
2,10,12,0,1,False,False,0.07539402985081042,False,0.0,False,0.1308085265431973,Voting
6,17,68,0,1,False,False,0.08930347181234806,False,0.0,False,0.26357929268791497,Voting
0,4,6,0,1,False,False,0.0650344875268065,False,0.0,False,0.05300234850784991,Voting
2,5,10,0,1,False,False,0.06822391219038576,False,0.0,False,0.08713436483718938,Voting
0,4,10,0,1,False,False,0.0649117693299303,False,0.0,False,0.06371831016013567,Voting
4,52,774,0,4,False,False,0.1408466534098076,False,0.0,False,0.2515968060850099,Voting
4,87,373,1,1,False,False,0.2380134613570691,False,0.2,False,0.11934423732433007,Voting
5,8,26,0,1,False,False,0.0752207924815831,False,0.0,False,0.0333912658558343,Voting
7,85,540,2,3,False,False,0.26034521130073296,False,0.5,False,0.33234897124304674,Voting
2,18,96,0,1,False,False,0.4183676751722543,False,0.3,False,0.4783495571094863,Voting
4,12,77,0,4,False,False,0.08775151842377961,False,0.1,False,0.03150147787763115,Voting
9,18,1423,1,15,False,False,0.2772036861814086,False,0.1,False,0.3895280855839864,Voting
5,5,69,5,1,False,False,0.12415134744220825,False,0.1,False,0.17253892399135148,Voting
7,66,923,1,6,False,False,0.20538742511837446,False,0.3,False,0.3220314287471753,Voting
4,4,23,2,2,False,False,0.08182484589708668,False,0.0,False,0.013180966754126682,Voting
17,67,626,5,3,True,True,0.7520283982981324,False,0.2,False,0.31174672944811666,Voting
10,17,85,1,1,False,False,0.4332128017768453,False,0.2,False,0.10881257632477477,Voting
2,4,21,0,1,False,False,0.06650284095921451,False,0.0,False,0.06769431676829209,Voting
9,67,960,3,2,False,True,0.5723763187522024,True,0.6,True,0.5715157798359631,Voting
6,15,67,1,1,True,False,0.09148743035557518,False,0.0,False,0.033891483388544884,Voting
14,37,237,2,9,False,True,0.5247667645466542,False,0.5,False,0.4161234160594013,Voting
4,8,40,0,1,False,False,0.07363896803689099,False,0.0,False,0.1179268201763941,Voting
38,15,57,3,1,True,False,0.392678587744623,False,0.1,False,0.08496381896958287,Voting
11,113,1577,2,33,False,True,0.6388862501897449,True,0.7,True,0.6134583758824806,Voting
2,11,265,0,3,False,False,0.08470122353525733,False,0.0,False,0.009399493402207592,Voting
5,6,40,0,3,False,False,0.08168298680321337,False,0.0,False,0.05309604331359974,Voting
2,10,83,2,3,False,False,0.09777433837054836,False,0.0,False,0.02348672957749686,Voting
5,75,720,1,7,False,True,0.5894415244213124,True,0.6,True,0.5454511603251698,Voting
3,1,1,0,1,False,False,0.07151322378961923,False,0.0,False,0.033503508649009285,Voting
12,4,13,0,1,False,False,0.08708790155538919,False,0.0,False,0.013053499426024923,Voting
4,22,131,0,1,False,False,0.10150081303671236,False,0.0,False,0.009272332902737395,Voting
2,10,273,0,2,False,False,0.08251118737908746,False,0.1,False,0.05711376686356516,Voting
0,46,401,1,5,False,False,0.4847583041813359,False,0.1,False,0.2568716361313669,Voting
3,36,245,1,6,False,False,0.13817989014153353,False,0.0,False,0.06110379532766232,Voting
13,34,412,0,3,False,False,0.14121068112432505,False,0.2,False,0.4146089133725018,Voting
34,181,2634,6,19,True,True,0.9934234876249041,True,1.0,True,0.9207308975249608,Voting
1,8,10,0,1,False,False,0.07782610179484672,False,0.0,False,0.07458232198728408,Voting
11,143,1875,0,15,False,True,0.629227666506857,False,0.1,False,0.1241306261797236,Voting
1,16,139,0,5,False,False,0.42558237744284994,False,0.3,False,0.3689276778997255,Voting
2,19,90,1,6,False,False,0.10672602969802304,False,0.1,False,0.15738812585654555,Voting
4,6,33,0,1,False,False,0.0788030613843962,False,0.0,False,0.037298971081597666,Voting
12,6,45,1,1,False,False,0.09725149731679332,False,0.1,False,0.21569750644761146,Voting
0,3,5,0,1,False,False,0.07056461149034765,False,0.0,False,0.06320638975075005,Voting
4,18,162,2,3,False,False,0.11342465976442685,False,0.0,False,0.15304651886666884,Voting
7,28,184,1,3,False,False,0.12625305153262306,False,0.4,False,0.15923378748876735,Voting
1,2,52,0,0,False,False,0.06977222753752525,False,0.1,False,0.14142220364177888,Voting
0,3,3,0,1,False,False,0.07056646386821529,False,0.0,False,0.06320638975075005,Voting
3,6,22,1,1,False,False,0.08396350537712173,False,0.0,False,0.020795097528564656,Voting
25,133,2140,1,13,False,True,0.6321076931001476,False,0.1,False,0.4210096857311513,Voting
0,4,6,0,1,False,False,0.07175281076780507,False,0.0,False,0.03401523744119768,Voting
0,12,81,2,4,False,False,0.0989267683533654,False,0.0,False,0.02620651119762768,Voting
79,311,2701,17,22,True,True,0.6666058024644085,False,0.5,True,0.8221115486324927,Voting
17,174,1439,2,7,False,True,0.6500731031207717,True,0.6,False,0.4635398479164131,AdaBoost
2,4,10,0,1,False,False,0.07397101042849462,False,0.0,False,0.07407729728557948,Voting
10,65,558,1,15,True,False,0.3161946810025504,False,0.5,False,0.2756149488064022,Voting
5,59,499,0,15,True,False,0.2354001931486247,False,0.0,False,0.07110799330284323,Voting
0,5,28,0,1,False,False,0.07294168584580461,False,0.0,False,0.06749025617207981,Voting
2,40,1019,0,7,False,False,0.1554413823923438,False,0.2,False,0.18951466340478645,Voting
1,5,18,1,1,False,False,0.08015730843240153,False,0.0,False,0.0664833397298763,Voting
1,3,3,0,1,False,False,0.07165349705539231,False,0.1,False,0.09608369356376924,Voting
2,24,446,1,5,False,False,0.11469486716871626,False,0.0,False,0.0956412752123272,Voting
20,177,1737,4,15,False,True,0.6553342582813616,True,0.9,True,0.6761575081959724,Voting
6,14,249,0,1,False,False,0.0924142137057172,False,0.0,False,0.1491765756922521,Voting
10,55,470,1,3,False,False,0.1901124141449336,False,0.2,False,0.24206669121349805,Voting
16,11,11,0,1,False,False,0.10394696959785404,False,0.0,False,0.10652830426223794,Voting
3,78,844,0,19,False,True,0.7795904052386549,False,0.2,False,0.4183657821283575,Voting
5,10,61,1,1,False,False,0.09213867924382098,False,0.0,False,0.28017883565079565,Voting
2,4,11,0,0,True,False,0.07328298116078999,False,0.0,False,0.13301271875916518,Voting
12,93,1410,11,17,True,True,0.6281420204824495,True,0.7,True,0.6091031112375049,Voting
0,3,3,0,1,False,False,0.07056646386821529,False,0.0,False,0.06320638975075005,Voting
1,7,34,0,1,False,False,0.07653606718577542,False,0.0,False,0.09350680809397964,Voting
2,13,410,0,6,False,False,0.09106842876117388,False,0.1,False,0.16342931530874952,Voting
9,119,1158,3,11,False,True,0.9439870287867178,True,0.6,False,0.4605263762831126,AdaBoost
7,9,28,0,1,False,False,0.0866307074348598,False,0.0,False,0.2889897053844308,Voting
1,6,115,0,2,False,False,0.07600411947166537,False,0.2,False,0.1293129819907296,Voting
1,15,60,0,1,False,False,0.08717570948118399,False,0.0,False,0.13849105885492555,Voting
13,35,194,0,1,True,False,0.13921524860921494,True,0.6,False,0.4745225779016091,RandomForest
18,68,590,4,13,True,True,0.8348100320377583,True,1.0,True,0.8014720673959359,Voting
22,123,1262,2,9,True,True,0.9556179514043671,True,0.9,True,0.7126544420266373,Voting
6,12,50,1,1,False,False,0.09648361745060256,False,0.5,False,0.3962391932238374,Voting
2,8,47,0,3,False,False,0.08057025620430004,False,0.0,False,0.06255518399878626,Voting
0,4,20,0,1,False,False,0.07174102284770686,False,0.0,False,0.05504171439395656,Voting
6,28,240,1,5,False,False,0.12730628452431828,False,0.0,False,0.06428421603433497,Voting
0,17,91,0,3,False,False,0.09044953902443166,False,0.1,False,0.3018112503465159,Voting
36,157,1717,3,26,False,True,0.6538002952095058,False,0.5,True,0.5075968475265473,RandomForest
8,27,198,1,1,False,False,0.12403657344056496,False,0.3,False,0.19986931126944724,Voting
2,4,305,0,0,False,False,0.07345406001614957,False,0.3,False,0.3646374292691076,Voting
3,31,208,0,1,False,False,0.11472106931045363,False,0.1,False,0.033094364712999036,Voting
5,1,1,0,1,False,False,0.07383571572415865,False,0.0,False,0.04449016961562965,Voting
1,25,101,0,6,False,False,0.1071941430236261,False,0.0,False,0.033910738963223226,Voting
3,14,245,0,4,False,False,0.09110037082119136,False,0.2,False,0.2068183612199333,Voting
5,8,44,0,1,False,False,0.08264543370231613,False,0.0,False,0.1200330346233719,Voting
1,9,395,0,1,False,False,0.07950820891134447,False,0.1,False,0.04613879428063729,Voting
13,11,11,0,1,False,False,0.09854165075951704,False,0.0,False,0.058017018465168387,Voting
2,4,9,0,0,False,False,0.0732848650787087,False,0.0,False,0.12667927642984558,Voting
20,72,826,5,12,False,True,0.8981140812181331,True,0.8,True,0.5799310205006304,Voting
2,41,354,0,4,False,False,0.134579084032829,False,0.0,False,0.03356430306471351,Voting
9,18,60,1,1,False,False,0.44380417146752665,False,0.5,False,0.2942673438153305,Voting
0,8,28,0,0,False,False,0.07596344998153852,False,0.2,False,0.1857925832907772,Voting
3,33,241,4,3,False,False,0.17085210074356294,False,0.0,False,0.1079250982195786,Voting
21,27,27,0,1,False,False,0.1429153401449629,False,0.0,False,0.08783410148005875,Voting
2,52,764,0,18,False,False,0.2752776392030956,False,0.1,False,0.228244305768632,Voting
0,6,8,0,1,False,False,0.07418168231664661,False,0.0,False,0.04592723830532333,Voting
8,23,543,2,6,False,False,0.1386971915689002,False,0.5,False,0.4180769773282461,Voting
3,5,128,0,3,False,False,0.07790039432674732,False,0.2,False,0.2896751573944336,Voting
2,13,58,0,1,False,False,0.08563929452044867,False,0.0,False,0.11106545067815936,Voting
79,44,392,5,6,True,True,0.6017233241849457,False,0.3,False,0.3693860498511842,Voting
3,8,38,0,2,False,False,0.08095430308729966,False,0.0,False,0.02668108808302066,Voting
9,34,233,2,1,False,False,0.14963506460912482,False,0.4,False,0.4536647859793915,Voting
12,1,1,0,1,False,False,0.08320174653950801,False,0.0,False,0.030562102464018418,Voting
3,11,17,0,1,False,False,0.09032985667896894,False,0.0,False,0.05833114023704236,Voting
2,29,336,0,10,False,False,0.12755081764105228,False,0.0,False,0.011845580524173544,Voting
2,4,21,0,1,False,False,0.0784079999835755,False,0.0,False,0.023664005769431524,Voting
1,25,174,1,3,False,False,0.1099530089476894,False,0.4,False,0.4612492765143133,Voting
2,31,423,0,13,False,False,0.14056830192140274,False,0.1,False,0.06982412252742301,Voting
7,12,270,0,1,False,False,0.09442582272319176,False,0.0,False,0.12171760874462588,Voting
0,8,20,0,0,False,False,0.07903737274753135,False,0.0,False,0.08491776447792297,Voting
5,16,96,0,5,False,False,0.43999170482138616,False,0.4,False,0.2443740718722139,Voting
3,10,38,0,1,False,False,0.08834811661962871,False,0.0,False,0.007490798517290311,Voting
23,98,1347,10,16,True,True,0.9442588197964052,True,0.9,True,0.8491517322842635,Voting
25,158,1864,11,20,False,True,0.6505598902636884,True,0.6,True,0.8229190298662427,Voting
5,5,24,0,1,False,False,0.08539622196731672,False,0.0,False,0.002853767653871427,Voting
2,4,11,0,0,False,False,0.41076448035385793,True,0.9,True,0.7609805065884161,Voting
0,25,29,0,1,False,False,0.1061091243562566,False,0.0,False,0.015142881568878469,Voting
3,14,55,1,3,False,False,0.0990880655758975,False,0.0,False,0.3518848466799984,Voting
0,5,18,1,1,False,False,0.07816285826259019,False,0.0,False,0.02368508512023996,Voting
6,59,915,2,20,False,False,0.42400584774311295,False,0.3,False,0.3400522160501596,Voting
9,34,523,1,17,False,False,0.2164349533175637,False,0.4,False,0.38246847517334587,Voting
3,42,113,0,1,False,False,0.14211487399100373,False,0.0,False,0.09629022270681208,Voting
5,17,113,2,1,False,False,0.10728288593738583,False,0.0,False,0.018016737533304933,Voting
0,2,5,0,0,False,False,0.07153149704171617,False,0.0,False,0.18220407353595652,Voting
3,12,55,0,4,False,False,0.09523915142542452,False,0.1,False,0.10450817267017408,Voting
16,32,172,2,2,False,True,0.502455278270865,False,0.5,False,0.4537673186838589,Voting
1,15,77,0,1,False,False,0.09095412446445723,False,0.0,False,0.11139756896501797,Voting
0,6,39,0,1,False,False,0.07712522938069867,False,0.0,False,0.012198947458334584,Voting
0,1,1,0,1,False,False,0.0714937104277701,False,0.0,False,0.04976995020674788,Voting
13,7,24,0,1,False,False,0.10642753717116483,False,0.0,False,0.009117372816152306,Voting
10,15,55,0,1,False,False,0.44465076876381865,False,0.3,False,0.4458978531561523,Voting
1,15,17,0,1,False,False,0.09238257906379913,False,0.0,False,0.02757784425641186,Voting
4,5,36,0,1,False,False,0.08317271927483065,False,0.0,False,0.002988152037749298,Voting
3,11,50,0,2,False,False,0.090904490183233,False,0.0,False,0.01960687579486421,Voting
4,27,145,0,1,False,False,0.11549760923964965,False,0.1,False,0.30207918094233244,Voting
15,2,2,0,1,False,False,0.10441710114958218,False,0.0,False,0.02693739652284421,Voting
5,19,396,0,2,False,False,0.0999657138481173,False,0.1,False,0.336706373130495,Voting
3,14,67,0,5,False,False,0.09968732178153024,False,0.2,False,0.3240327382912143,Voting
42,187,4114,6,22,True,True,0.987963874357903,True,1.0,True,0.8637402623123516,Voting
3,50,342,1,4,False,False,0.16100531980953411,False,0.0,False,0.14181202419041258,Voting
0,15,15,0,1,False,False,0.09045400211501624,False,0.0,False,0.038785328972916984,Voting
1,14,104,0,1,False,False,0.08883044317495058,False,0.1,False,0.07326399301672762,Voting
28,162,1494,12,8,True,True,0.6522326871158404,False,0.4,False,0.317297508616949,Voting
3,32,195,2,2,False,False,0.46205150131173,False,0.3,False,0.4212064027564641,Voting
65,77,1397,2,11,False,True,0.9619125716220251,True,0.8,True,0.5384057625714462,Voting
0,37,211,0,3,False,False,0.1258708156888141,False,0.0,False,0.00917547875492666,Voting
16,48,286,0,1,False,False,0.1882210583477432,True,0.6,False,0.13109087660471738,Voting
9,61,887,3,3,True,False,0.2467346421837581,False,0.1,False,0.21269938230363133,Voting
25,31,219,2,4,False,False,0.22272598459192292,False,0.2,False,0.21876717940598028,Voting
11,37,183,0,7,False,False,0.16463973321372127,False,0.1,False,0.15494648638799835,Voting
9,98,1367,3,54,True,True,0.616260185030705,False,0.4,False,0.2422850754180303,Voting
2,13,141,0,5,False,False,0.09424844961098623,True,0.9,True,0.6179541369929168,Voting
7,15,171,4,1,False,False,0.4596825632255235,False,0.3,False,0.27058779813184736,Voting
2,2,21,0,0,False,False,0.07460540841964435,False,0.2,False,0.2892594196531642,Voting
0,1,1,0,1,False,False,0.0714937104277701,False,0.0,False,0.04976995020674788,Voting
3,15,125,0,6,False,False,0.10158329268777024,False,0.5,False,0.14038527839612794,Voting
1,63,612,0,3,False,False,0.1740336038911031,False,0.2,False,0.4640544607245885,Voting
1,11,39,0,1,False,False,0.08590367197581424,False,0.0,False,0.007169064238451705,Voting
3,31,151,1,3,False,False,0.12597353043996856,False,0.0,False,0.13756335891181454,Voting
5,47,583,0,7,False,False,0.4933547240250865,False,0.5,True,0.5975175669474769,Voting
6,17,133,1,10,False,False,0.12413605854183946,False,0.3,True,0.5082288350131573,Voting
1,11,39,0,1,False,False,0.08590367197581424,False,0.0,False,0.007169064238451705,Voting
3,12,115,0,1,False,False,0.08953967799398488,False,0.3,False,0.2421272076948535,Voting
1,20,214,1,5,False,False,0.10394406931946316,False,0.1,False,0.012584445523301695,Voting
2,18,152,1,5,False,False,0.10429368267506854,False,0.1,False,0.2468361218206975,Voting
4,28,140,0,7,False,False,0.12816656746815155,False,0.0,False,0.30625365799311177,Voting
7,73,1372,0,8,False,True,0.6973323914370161,True,0.8,True,0.9098122214589872,Voting
0,13,38,1,1,False,False,0.08896294512348134,False,0.0,False,0.02440534381537322,Voting
1,27,3320,0,17,False,False,0.38933229662029184,False,0.0,False,0.06487297716212581,Voting
10,113,667,4,3,False,True,0.5417474992021276,False,0.2,False,0.3600485748031111,Voting
8,47,530,0,13,False,True,0.5308246832736063,True,0.6,True,0.5980097190632858,Voting
1,17,134,0,1,False,False,0.0926888165728883,False,0.0,False,0.02873089809320444,Voting
8,133,1448,2,10,True,True,0.6110274279286038,True,0.7,False,0.4320077440128341,Voting
3,27,140,0,1,False,False,0.11332069405880126,False,0.1,False,0.1439199581729945,Voting
3,3,9,0,1,False,False,0.0791563402206679,False,0.0,False,0.025617411906050373,Voting
1,7,17,0,0,False,False,0.07953710703672398,False,0.0,False,0.10337078990803612,Voting
31,15,15,0,1,False,False,0.20811506727005336,False,0.0,False,0.10208782667100524,Voting
0,7,9,0,1,False,False,0.07911789603854869,False,0.0,False,0.050078573488240005,Voting
0,4,35,3,1,False,False,0.08440287646757179,False,0.0,False,0.01207585412230815,Voting
2,19,1730,0,6,False,False,0.2641655062519805,False,0.0,False,0.09065662827527657,Voting
0,29,29,0,1,False,False,0.11299944372279483,False,0.1,False,0.056166013903852965,Voting
25,110,929,4,10,True,True,0.6165649366616371,False,0.4,False,0.37046961360009545,Voting
7,26,211,0,2,False,False,0.12078895977221064,False,0.2,False,0.3774634563095196,Voting
0,17,17,0,1,False,False,0.09346315774290484,False,0.0,False,0.02458659705040047,Voting
2,3,93,0,0,False,False,0.4077452915707664,True,0.6,False,0.4710926723187318,Voting
2,16,107,0,1,False,False,0.09378909772633326,False,0.2,False,0.03323194974508844,Voting
3,74,764,1,4,False,False,0.21891729908354648,False,0.1,False,0.06885712698955443,Voting
5,38,401,0,12,False,False,0.16005827714646712,True,0.6,False,0.2471918003096981,Voting
6,78,663,0,12,True,True,0.6189775437248132,True,0.7,True,0.5895754948607681,Voting
4,14,81,0,1,False,False,0.0936454603674518,False,0.2,False,0.4391147130727647,Voting
0,9,20,1,1,False,False,0.09232087058229466,False,0.0,False,0.014704242786716254,Voting
0,25,229,4,2,False,False,0.16602380390997065,False,0.2,False,0.11871568637181648,Voting
1,11,31,0,1,False,False,0.08716302080163812,False,0.0,False,0.0325445388803419,Voting
12,16,48,1,3,False,False,0.12215133669738235,False,0.0,False,0.2777947417776527,Voting
2,5,11,0,1,False,False,0.0809835220958758,False,0.0,False,0.14438815592392254,Voting
8,26,134,1,4,False,False,0.13231218410973666,False,0.4,False,0.3239064484037107,Voting
0,4,10,0,1,False,False,0.0777270739253445,False,0.0,False,0.10461684068363876,Voting
0,7,9,0,1,False,False,0.08140429313369914,False,0.0,False,0.0735413920511734,Voting
2,12,105,0,1,False,False,0.08818922455115498,False,0.3,False,0.2578660632839865,Voting
4,7,39,0,1,False,False,0.08515260364409294,False,0.0,False,0.04260080466546917,Voting
0,1,1,0,1,False,False,0.07436473326951455,False,0.0,False,0.08413738512762968,Voting
0,3,5,0,1,False,False,0.07662706452296335,False,0.0,False,0.09998490391325764,Voting
2,10,50,2,3,False,False,0.10980926782984367,False,0.0,False,0.011973516952278279,Voting
18,96,1603,4,23,False,True,0.941337425230676,True,0.6,True,0.6449691812393142,Voting
10,1,1,0,1,False,False,0.08543283323828947,False,0.0,False,0.018808808486442175,Voting
5,6,19,0,1,False,False,0.0853851920539808,False,0.0,False,0.03637310219040585,Voting
1,11,55,0,1,False,False,0.08670819688994873,False,0.0,False,0.1090202328396428,Voting
0,28,404,0,6,False,False,0.11281346911545855,False,0.0,False,0.017683329032821028,Voting
6,82,373,1,2,False,False,0.2311416513517369,False,0.3,False,0.3031349698385657,Voting
0,2,33,0,0,False,False,0.0735696497972022,False,0.1,False,0.17229727654705795,Voting
3,16,385,5,1,False,True,0.5489158863388668,False,0.5,False,0.2595203063393059,Voting
5,8,24,0,1,False,False,0.08787264574935122,False,0.0,False,0.05315125687235059,Voting
5,16,99,0,2,False,False,0.4323637685526032,False,0.5,False,0.3825919646703673,Voting
0,10,47,2,2,False,False,0.1053189014863124,False,0.0,False,0.005480822852218393,Voting
