rfc,moa,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
12,3,False,False,0.12351182795055725,False,0.0,False,0.06524648698526922,Voting
63,0,False,True,0.5544609077707391,False,0.0,True,0.8523012486803921,RandomForest
4,0,True,False,0.3901974486583033,True,0.7938564830125573,True,0.5072700376559447,Voting
12,2,False,False,0.11692849269506204,False,0.0,False,0.06691623275201294,Voting
132,6,True,True,0.5088358825696723,False,0.0,False,0.03221284148277878,Voting
45,0,False,True,0.5205542902418193,True,1.0,True,0.9999996073371132,Voting
56,1,False,False,0.19137495228549956,False,0.0,False,0.033116939153127634,Voting
37,1,False,False,0.3244925815164306,False,0.3,False,0.03901983617002867,Voting
2,0,False,False,0.12458780029804015,False,0.0,False,0.014147147123632044,Voting
31,1,False,False,0.14844746446574966,True,0.5700000000000001,False,0.1053424124530453,Voting
25,0,False,False,0.27957278024199345,False,0.0,False,0.4937107190990392,Voting
19,0,False,False,0.27923161641785404,True,0.6562931839402426,True,0.5008024609611518,Voting
26,2,False,False,0.13365220999002594,False,0.0,False,0.0613062851443766,Voting
32,1,False,False,0.3166358587643283,True,0.575,False,0.14736458311611647,Voting
10,0,False,False,0.20805315901280866,False,0.3041025641025641,False,0.4992317701216818,Voting
510,13,False,True,0.6655560468254317,False,0.1,False,0.14522914560127528,Voting
4,0,True,False,0.3901974486583033,True,0.7938564830125573,True,0.5072700376559447,Voting
38,2,False,False,0.1512598281977395,False,0.0,False,0.08359938664666458,Voting
8,0,False,False,0.20559448127701588,False,0.12874098124098124,False,0.4904137207388674,Voting
15,0,False,False,0.2654327873395067,False,0.2344047619047619,False,0.4987200057306905,Voting
101,1,False,False,0.2992050852948959,False,0.1,False,0.1775313985103436,Voting
62,1,False,False,0.20319969949138428,False,0.0,False,0.08592743808399485,Voting
4,0,False,False,0.3901974486583033,True,0.7938564830125573,True,0.5072700376559447,Voting
12,1,False,False,0.12283007803400295,False,0.0,False,0.1618067256732812,Voting
97,0,False,False,0.30024537646750465,False,0.0,False,0.02868480227486472,Voting
190,5,False,True,0.6042275291491461,False,0.0,False,0.04511626731919322,Voting
108,7,False,False,0.4597830569181538,False,0.0,False,0.1108826760162444,Voting
13,0,False,False,0.13779970485132634,False,0.2736652236652237,False,0.4880053598929072,Voting
61,1,True,False,0.20118600895826813,False,0.0,False,0.08784212237924191,Voting
9,0,False,False,0.16977780237994064,False,0.1752136752136752,False,0.4984122213193474,Voting
18,0,False,False,0.22784080092002934,True,0.7448476523476523,True,0.500893604912249,Voting
79,1,False,True,0.5736792025642258,True,1.0,True,0.9305792969684816,Voting
25,0,False,False,0.27957278024199345,False,0.0,False,0.4937107190990392,Voting
55,0,False,False,0.3721953132715485,False,0.4359523809523809,True,0.5029629896575982,Voting
2,0,False,False,0.12458780029804015,False,0.0,False,0.014147147123632044,Voting
90,3,False,False,0.2800391014868852,True,0.5166666666666666,True,0.90291367199836,Voting
59,0,False,True,0.5465518157650531,True,0.7,True,0.8074335810352944,Voting
3,0,False,False,0.12569572506196655,False,0.0,False,0.014633600411016525,Voting
1,0,False,False,0.12349942799486142,False,0.0,False,0.012739369606403364,Voting
110,3,False,True,0.6879335606215861,True,1.0,True,0.8488973735945097,Voting
32,0,False,False,0.3320390535281783,True,0.5483333333333333,True,0.5106965458389202,Voting
117,1,False,False,0.35333615723891465,False,0.1,False,0.11185554680157132,Voting
34,1,False,False,0.17749239939471448,False,0.0,False,0.08786528202271786,Voting
5,0,False,False,0.15017022959117668,False,0.0,False,0.4856625254782992,Voting
14,0,False,False,0.22477358498912428,False,0.1954761904761905,False,0.4919227779078316,Voting
1,0,False,False,0.1469843531625931,False,0.0,False,0.01806950195380343,Voting
25,0,False,False,0.16918336350464402,False,0.0,False,0.04268414772871236,Voting
27,0,False,False,0.17135509242540067,True,0.7742857142857144,False,0.04268414772871236,Voting
44,0,False,False,0.1917653874806793,False,0.1,False,0.29164806999735704,Voting
19,1,False,False,0.161220118165966,False,0.0,False,0.08861630390802845,Voting
18,0,False,False,0.16196322628376922,False,0.0,False,0.4891446422921542,Voting
25,0,False,False,0.16918336350464402,False,0.0,False,0.04268414772871236,Voting
17,0,False,False,0.1609805867905905,False,0.0,False,0.06494638685135233,Voting
19,2,False,False,0.16699167590135375,False,0.0,False,0.10407371348795498,Voting
6,0,False,False,0.17480972183576246,False,0.0,False,0.06562777688955991,Voting
69,3,False,False,0.25665227103249544,False,0.0,False,0.11579386566005015,Voting
12,0,False,False,0.15625362598114514,False,0.12163170163170164,False,0.4925805254041034,Voting
29,0,False,False,0.2291304613979431,False,0.16206349206349205,False,0.08863865841211646,Voting
5,0,False,False,0.15017022959117668,False,0.0,False,0.4856625254782992,Voting
52,1,False,False,0.20085333120479654,False,0.0,False,0.07673437990206353,Voting
40,0,False,False,0.1866456625007148,True,0.775,True,0.6563530040010033,Voting
28,0,False,False,0.3391256592652499,False,0.1,False,0.061573363988416015,Voting
28,1,False,False,0.17064074872431992,False,0.0,False,0.09011980221373136,Voting
29,0,False,False,0.2291304613979431,False,0.16206349206349205,False,0.08863865841211646,Voting
38,0,False,False,0.35082661290627515,False,0.0,False,0.494344872278116,Voting
33,0,False,False,0.17815871709436482,False,0.31999999999999995,False,0.08558979517899337,Voting
48,0,False,False,0.19708662048947756,False,0.3966666666666666,False,0.1862875944176064,Voting
4,0,False,False,0.4432132002409912,True,0.8672000069621391,True,0.5102114672055231,Voting
35,0,False,False,0.18052287237767567,False,0.3952380952380952,False,0.06116266662279483,Voting
3,0,False,False,0.14855027015815694,False,0.0,False,0.02097573563337473,Voting
4,0,True,False,0.4432132002409912,True,0.8672000069621391,True,0.5102114672055231,Voting
12,0,False,False,0.15625362598114514,False,0.12163170163170164,False,0.4925805254041034,Voting
16,0,False,False,0.16001028438374287,False,0.0,False,0.061934156194748485,Voting
60,1,False,False,0.21267954441044526,False,0.4,False,0.2824447178947995,Voting
76,2,False,True,0.5815217008373382,True,0.6,True,0.8606166361367216,Voting
2,0,False,False,0.14776049869145444,False,0.0,False,0.019993790763884314,Voting
3,0,False,False,0.14855027015815694,False,0.0,False,0.02097573563337473,Voting
38,1,False,False,0.18231517322911567,False,0.0,False,0.08843821090712639,Voting
37,1,False,False,0.18109021395875904,False,0.0,False,0.08843821090712639,Voting
98,0,False,False,0.2850902977806947,False,0.0,False,0.09557749189020888,Voting
30,5,False,False,0.29096700434567585,False,0.0,False,0.10973938258269443,Voting
29,2,False,False,0.1775360839507885,False,0.0,False,0.10494485003121752,Voting
23,1,False,False,0.16527979209013816,False,0.0,False,0.09011980221373136,Voting
1,0,False,False,0.1469843531625931,False,0.0,False,0.01806950195380343,Voting
87,1,False,False,0.26065690149245424,False,0.0,False,0.08017772132318969,Voting
29,0,False,False,0.2291304613979431,False,0.16206349206349205,False,0.08863865841211646,Voting
1,0,False,False,0.1469843531625931,False,0.0,False,0.01806950195380343,Voting
47,1,False,False,0.19392880340194293,False,0.0,False,0.07826934451518924,Voting
9,0,False,False,0.15356883340602714,False,0.10214646464646464,False,0.040654320290459935,Voting
3,0,False,False,0.14855027015815694,False,0.0,False,0.02097573563337473,Voting
0,0,False,False,0.14622195451836292,False,0.0,False,0.01806950195380343,Voting
56,2,False,False,0.22900949051983904,False,0.0,False,0.08581040626924799,Voting
81,3,False,True,0.6264308626801406,False,0.3,False,0.273046625772452,Voting
15,0,False,False,0.18161365401630453,False,0.16742424242424242,False,0.4895047085157963,Voting
23,3,False,False,0.2132385178388408,False,0.0,False,0.09907566092719702,Voting
29,1,False,False,0.19179601480733147,False,0.0,False,0.11859306031660585,Voting
27,2,False,False,0.19732441356676544,False,0.0,False,0.07728380041814771,Voting
53,1,False,False,0.2170157922807566,False,0.0,False,0.11901456708454625,Voting
14,1,False,False,0.1798205563442634,False,0.0,False,0.08680265018647024,Voting
19,2,False,False,0.19078765607725315,False,0.0,False,0.08121186483659723,Voting
2,0,False,False,0.17333545364463684,False,0.0,False,0.07839090207693232,Voting
144,2,False,False,0.4357594851192254,False,0.15,False,0.4013056301583095,Voting
3,0,False,False,0.1738914170892543,False,0.0,False,0.08103495474772279,Voting
58,1,False,False,0.22329042537966245,False,0.0,False,0.09613834651307804,Voting
8,0,False,False,0.2324328835125824,False,0.15499999999999994,False,0.047300573022513864,Voting
106,3,False,False,0.35139715350685874,True,0.7166666666666667,True,0.8382027616150193,Voting
6,0,False,False,0.20128328697448572,False,0.0,False,0.4874881523551096,Voting
29,0,False,False,0.1929367522941856,False,0.0,False,0.18895409561607854,Voting
7,0,False,False,0.3095864252379333,False,0.0,False,0.4930427791671275,Voting
5,0,False,False,0.1750449546502372,False,0.12097147735305633,False,0.045809663519933166,Voting
86,3,False,False,0.3034667859178512,False,0.13333333333333333,False,0.2271777961342544,Voting
1,0,False,False,0.17279354902835134,False,0.0,False,0.05393783478986134,Voting
7,0,False,False,0.3095864252379333,False,0.0,False,0.4930427791671275,Voting
26,0,False,False,0.1903067480459577,False,0.0125,False,0.1462727420976031,Voting
8,0,False,False,0.2324328835125824,False,0.15499999999999994,False,0.047300573022513864,Voting
10,1,False,False,0.17711802253620493,False,0.0,False,0.08625104447954585,Voting
4,0,False,False,0.4774915993880514,True,0.9152850860734012,True,0.5121398328122686,Voting
32,0,False,False,0.19567753310881264,False,0.025,False,0.3318250396066531,Voting
1,0,False,False,0.17279354902835134,False,0.0,False,0.05393783478986134,Voting
2,0,False,False,0.17333545364463684,False,0.0,False,0.07839090207693232,Voting
131,1,False,False,0.378506003762217,False,0.1,False,0.17092841835161202,Voting
139,5,False,True,0.8472839865838301,True,1.0,True,0.9232235830416254,Voting
25,2,False,False,0.19560321972246786,False,0.0,False,0.07665648016332717,Voting
16,0,False,False,0.18234159325949287,False,0.0,False,0.08449412408871786,Voting
6,0,False,False,0.20128328697448572,False,0.0,False,0.4874881523551096,Voting
19,1,False,False,0.18349309986487286,False,0.0,False,0.12189824575404032,Voting
2,0,False,False,0.17333545364463684,False,0.0,False,0.07839090207693232,Voting
75,3,False,False,0.2814827631096652,False,0.0,False,0.04464399163848223,Voting
21,0,False,False,0.18616934532208806,False,0.0,False,0.4851517030783255,Voting
98,3,False,True,0.6643258941621741,True,1.0,True,0.7542209974223195,Voting
64,1,False,True,0.5646796509722176,False,0.225,True,0.8257858652500218,RandomForest
1,0,False,False,0.17279354902835134,False,0.0,False,0.05393783478986134,Voting
2,0,False,False,0.17333545364463684,False,0.0,False,0.07839090207693232,Voting
21,0,False,False,0.18616934532208806,False,0.0,False,0.4851517030783255,Voting
8,0,False,False,0.2324328835125824,False,0.15499999999999994,False,0.047300573022513864,Voting
54,1,False,False,0.21824018348901186,False,0.0,False,0.21110836884095607,Voting
9,0,False,False,0.17751485714810486,False,0.0,False,0.04859799569815549,Voting
5,0,False,False,0.1750449546502372,False,0.12097147735305633,False,0.045809663519933166,Voting
4,0,False,False,0.4774915993880514,True,0.9152850860734012,True,0.5121398328122686,Voting
33,2,False,False,0.20283611457276066,False,0.0,False,0.0793414007310315,Voting
