wmc,cbo,rfc,ce,npm,loc,moa,amc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
1,14,2,1,1,4,0,3.0,False,False,0.02401475850431168,False,0.0,False,0.029155514439069538,AdaBoost
2,6,2,2,2,2,0,0.0,False,False,0.020516674764541755,False,0.0,False,0.06166841945188906,AdaBoost
48,16,109,15,39,719,5,13.77083333,True,False,0.3953935817066419,False,0.1,False,0.3533575003908764,AdaBoost
2,16,2,2,2,2,0,0.0,False,False,0.023575381405666288,False,0.0,False,0.003614850079556878,AdaBoost
7,7,27,0,7,147,0,19.57142857,False,False,0.02596567568822719,False,0.0,False,0.08703214120907528,AdaBoost
13,22,30,8,11,267,0,19.30769231,False,False,0.02750473323329945,False,0.2,False,0.16067653052509234,AdaBoost
4,7,17,5,1,60,0,13.75,False,False,0.026113146751957552,False,0.0,False,0.03362644170033169,AdaBoost
10,11,39,0,7,1308,0,129.7,False,True,0.5718890321927408,False,0.2,False,0.3797131644929317,AdaBoost
7,3,8,0,6,51,0,5.857142857,False,False,0.017494991960173175,False,0.0,False,0.054036838406951705,AdaBoost
12,8,24,0,12,124,0,8.916666667000001,True,False,0.3538416077583545,False,0.0,False,0.4025979392881223,AdaBoost
2,5,2,2,2,2,0,0.0,False,False,0.020232605300962183,False,0.0,False,0.033354732078345856,AdaBoost
2,6,4,3,2,8,0,3.0,False,False,0.02056502073046024,False,0.0,False,0.05509995671045701,AdaBoost
5,4,21,4,4,144,0,27.2,False,False,0.02162827363097464,False,0.0,False,0.036774835961123256,AdaBoost
4,4,7,3,4,31,2,6.25,False,False,0.02096522118629284,False,0.0,False,0.08688635033919127,AdaBoost
4,22,12,0,3,72,0,17.0,False,False,0.02636812121142901,False,0.0,False,0.042255756222476716,AdaBoost
1,7,1,2,1,1,0,0.0,False,False,0.0215401336255943,False,0.0,False,0.01796510418580231,AdaBoost
2,5,7,4,2,18,0,8.0,False,False,0.02034182408664232,False,0.0,False,0.04471289091233177,AdaBoost
3,3,6,2,3,15,0,4.0,False,False,0.019601366590385787,False,0.0,False,0.021583933191086518,AdaBoost
29,21,97,0,20,677,1,22.0,False,False,0.4864811445853354,False,0.4,True,0.6468481921639602,AdaBoost
5,7,23,2,5,105,1,19.4,False,False,0.026294908079810102,False,0.0,False,0.03354747684331241,AdaBoost
33,33,45,7,32,350,1,9.121212121000001,False,False,0.03689140559484539,False,0.3,False,0.19775535078938447,AdaBoost
3,4,23,3,0,95,1,30.33333333,False,False,0.027385806466525445,False,0.0,False,0.0072850450934694565,AdaBoost
3,6,11,3,2,33,1,9.666666667000001,False,False,0.02390695845671972,False,0.0,False,0.02715258849599508,AdaBoost
1,5,2,4,1,9,0,7.0,False,False,0.019131701741192005,False,0.0,False,0.07964081052120396,AdaBoost
6,5,22,3,4,84,2,12.5,True,False,0.02913998404657682,False,0.0,False,0.0799327738605956,AdaBoost
8,16,8,6,8,8,0,0.0,False,False,0.018302579846467448,False,0.0,False,0.25189241767410325,AdaBoost
15,19,66,18,6,451,3,28.26666667,False,False,0.1058682970841384,False,0.5,True,0.5065410198407779,AdaBoost
5,5,9,2,5,34,0,5.6,False,False,0.019185553848198263,False,0.0,False,0.09472906913730678,AdaBoost
17,15,78,0,15,413,0,22.82352941,False,False,0.4076893570673237,False,0.2,False,0.33705590943668656,AdaBoost
4,2,6,1,4,35,2,7.25,False,False,0.02012585035991499,False,0.0,False,0.17393838056814315,AdaBoost
6,6,19,0,6,94,0,14.0,False,False,0.02278415395850092,False,0.0,False,0.10778873920419144,AdaBoost
2,4,14,3,2,54,1,25.0,False,False,0.020842013601527376,False,0.0,False,0.005139678297985232,AdaBoost
2,5,4,3,1,8,0,3.0,False,False,0.021261521872762843,False,0.0,False,0.04331457963276182,AdaBoost
7,2,20,1,7,67,0,8.571428571,False,False,0.02162373132901716,False,0.0,False,0.07750669971441605,AdaBoost
2,3,6,2,2,26,0,11.5,False,False,0.018902004131414785,False,0.0,False,0.028155906255338082,AdaBoost
1,6,1,2,1,1,0,0.0,False,False,0.0212427416657463,False,0.0,False,0.061336323212014585,AdaBoost
8,11,32,0,7,149,0,17.25,False,False,0.03434886948250404,False,0.0,False,0.11751108276523825,AdaBoost
2,5,4,2,2,14,1,5.5,False,False,0.021894340974229338,False,0.0,False,0.07370358043229648,AdaBoost
5,17,6,2,5,25,0,3.6,False,False,0.02244315409354154,False,0.0,False,0.2639956560874977,AdaBoost
3,6,5,3,1,18,1,4.666666667,False,False,0.02362425607697704,False,0.0,False,0.017148598700719036,AdaBoost
5,13,31,11,4,140,1,26.6,False,False,0.032229369967302884,False,0.0,False,0.17963326339992944,AdaBoost
15,17,69,0,7,583,0,37.8,False,False,0.422869497904274,False,0.4,False,0.4880323838717001,AdaBoost
9,22,117,21,3,1209,0,133.2222222,False,False,0.4470570894490275,False,0.4,False,0.2438181633016877,AdaBoost
77,50,243,49,49,2480,4,30.8961039,True,True,0.9699974931462192,True,1.0,True,0.7047468327190406,AdaBoost
13,29,148,0,1,1407,0,107.0,True,True,0.9138824927072514,False,0.2,False,0.29191229383326983,Voting
11,12,52,0,5,360,1,31.36363636,True,False,0.06095095034797871,False,0.4,False,0.481259386254378,AdaBoost
1,9,1,1,1,1,0,0.0,False,False,0.02238843329439207,False,0.0,False,0.03112821144958773,AdaBoost
99,65,293,42,73,2894,9,28.05050505,True,True,0.9877632087096986,True,0.9,True,0.568028392283533,AdaBoost
2,19,2,0,2,2,0,0.0,False,False,0.02483055106682709,False,0.0,False,0.031528215922274734,AdaBoost
6,2,19,0,4,86,0,13.0,False,False,0.02653329944054688,False,0.0,False,0.15924153185058434,AdaBoost
10,5,21,1,9,84,1,7.3,False,False,0.02530683472439335,False,0.0,False,0.17001864447627588,AdaBoost
13,11,50,0,10,267,0,19.15384615,False,False,0.04793911244074437,False,0.0,False,0.3253190183556094,AdaBoost
3,20,3,2,3,3,0,0.0,False,False,0.023943743715036856,False,0.0,False,0.0381011133979856,AdaBoost
2,8,3,3,2,14,1,5.5,False,False,0.021761289596879046,False,0.0,False,0.028092313608936853,AdaBoost
19,10,62,0,17,309,0,14.57894737,False,False,0.05137740268898838,False,0.2,False,0.3951149259729435,AdaBoost
3,5,10,3,2,39,2,11.33333333,False,False,0.0252205633056004,False,0.0,False,0.0851143505403106,AdaBoost
29,39,116,38,22,1109,5,36.86206897,True,True,0.7979088143648774,True,0.6,True,0.6387839363097108,AdaBoost
14,12,41,7,11,230,0,15.35714286,False,False,0.035415367157861664,False,0.0,False,0.1593493759687188,AdaBoost
3,6,14,4,2,70,2,21.66666667,False,False,0.025644610051181373,False,0.0,False,0.03267720006936923,AdaBoost
14,10,23,5,14,164,1,10.14285714,False,False,0.3554213744363665,False,0.0,False,0.13018350276307966,AdaBoost
4,7,5,0,4,32,0,6.0,False,False,0.02080296822289537,False,0.0,False,0.11880302305200975,AdaBoost
4,2,8,0,4,21,0,4.0,False,False,0.021391919450458874,False,0.1,False,0.1299845824137283,AdaBoost
3,3,5,2,3,12,0,3.0,False,False,0.02048261128737244,False,0.0,False,0.07598445534227083,AdaBoost
3,5,3,1,3,3,0,0.0,False,False,0.020713539271212115,False,0.0,False,0.1031641857706164,AdaBoost
2,4,4,2,2,10,0,4.0,False,False,0.02087504248989079,False,0.0,False,0.059106389394127164,AdaBoost
3,11,22,11,3,101,0,32.66666667,False,False,0.02367974878301092,False,0.0,False,0.08464468768976573,AdaBoost
3,11,38,10,3,215,0,70.33333333,False,False,0.02677959142737378,False,0.0,False,0.2520141477390426,AdaBoost
4,2,8,2,4,24,1,4.75,False,False,0.02168093691752585,False,0.0,False,0.11544170220156665,AdaBoost
33,54,277,48,20,2591,4,77.36363636,True,True,0.9944280843813322,True,0.9,True,0.6768717381199818,AdaBoost
2,3,5,2,1,15,0,6.0,False,False,0.021783108732467773,False,0.0,False,0.034625325507141334,AdaBoost
1,5,1,1,1,1,0,0.0,False,False,0.02146361409646026,False,0.0,False,0.08474174653123187,AdaBoost
22,20,143,20,5,1648,2,73.36363636,True,True,0.6118063043782671,False,0.1,False,0.2944100575351389,Voting
5,3,15,2,4,50,0,9.0,False,False,0.020927768835311552,False,0.0,False,0.1014495920442946,AdaBoost
3,9,3,5,3,3,0,0.0,False,False,0.017807956759882816,False,0.0,False,0.02089251200230429,AdaBoost
4,10,10,8,4,27,0,5.75,False,False,0.01790551465749178,False,0.0,False,0.05482252961868443,AdaBoost
13,19,77,15,12,1090,1,82.76923077,False,False,0.3685355362010865,False,0.2,False,0.2910789685440107,AdaBoost
5,16,65,16,4,598,0,118.6,False,False,0.08130870755571927,False,0.2,False,0.33510526471649915,AdaBoost
10,6,30,4,0,290,1,27.5,False,False,0.024791890427021904,False,0.0,False,0.2969296928303907,AdaBoost
12,3,21,0,11,222,1,17.0,False,False,0.019644550112596842,False,0.0,False,0.09051886997526692,AdaBoost
11,11,44,3,8,279,0,23.63636364,True,False,0.03951231563669296,False,0.1,False,0.35987782594910345,AdaBoost
13,4,35,0,12,194,0,13.53846154,False,False,0.0274786316822799,False,0.0,False,0.05575588150377952,AdaBoost
4,24,104,22,3,763,2,189.25,False,False,0.36513546048477546,False,0.2,False,0.432740226740339,AdaBoost
2,2,8,0,1,49,0,23.5,False,False,0.016091507559896388,False,0.0,False,0.04139257791290992,AdaBoost
11,7,20,0,10,132,0,10.63636364,False,False,0.3524826141161209,False,0.2,False,0.22268971199955992,AdaBoost
10,2,16,0,9,88,1,7.2,False,False,0.01897645353687241,False,0.0,False,0.03871302455215783,AdaBoost
37,16,108,0,29,1130,0,29.16216216,False,True,0.7991026625388141,True,0.6,True,0.5553942994469525,AdaBoost
9,7,28,5,8,124,2,12.44444444,False,False,0.03007517184698112,False,0.1,False,0.1683587636617769,AdaBoost
21,30,108,0,7,766,1,35.04761905,False,True,0.6394192178967638,False,0.1,False,0.3444502542846648,AdaBoost
74,84,163,46,70,1119,12,13.86486486,False,True,0.8141294112086203,False,0.5,False,0.4579193149569614,AdaBoost
7,12,24,0,6,122,0,15.85714286,False,False,0.028188296305174526,False,0.1,False,0.2043283973577105,AdaBoost
19,32,29,3,19,186,3,8.368421052999999,True,False,0.032969669679493635,False,0.0,False,0.08457082361416585,AdaBoost
2,12,2,1,2,2,0,0.0,False,False,0.021799460073257462,False,0.0,False,0.015017889619516769,AdaBoost
29,24,91,16,27,699,3,22.75862069,False,True,0.7491548586660315,True,0.9,True,0.5339495595992251,AdaBoost
65,41,131,37,39,810,5,11.26153846,True,True,0.6961192888351797,True,0.6,True,0.5046819481694642,AdaBoost
6,5,15,4,6,53,0,7.833333333,False,False,0.01929818813504738,False,0.0,False,0.1438559641633026,AdaBoost
4,5,9,1,4,34,1,7.0,False,False,0.0221639394366898,False,0.0,False,0.0777312564266371,AdaBoost
3,10,5,3,1,18,1,4.666666667,False,False,0.021205438158339085,False,0.0,False,0.012610355700401752,AdaBoost
21,4,54,0,19,233,1,9.80952381,False,False,0.036388555328525266,False,0.0,False,0.100720176569584,AdaBoost
1,10,1,2,1,1,0,0.0,False,False,0.02148515781536696,False,0.0,False,0.013896943124453982,AdaBoost
55,31,123,15,41,1167,6,19.94545455,True,True,0.7803949261806641,True,0.6,True,0.6860384585800924,AdaBoost
7,9,8,4,7,30,1,3.0,False,False,0.01754899349024844,False,0.0,False,0.008414123031546292,AdaBoost
3,15,3,1,3,3,0,0.0,False,False,0.021725825906407856,False,0.0,False,0.011047627380731279,AdaBoost
8,18,17,1,8,141,1,16.125,False,False,0.02465942619904412,False,0.0,False,0.07018027069316246,AdaBoost
10,15,10,3,10,10,0,0.0,False,False,0.3486045040215127,False,0.0,False,0.11050940101898313,AdaBoost
45,13,113,0,45,636,0,12.66666667,False,True,0.7361557423660849,False,0.1,False,0.2166063548962112,AdaBoost
7,10,44,7,4,348,0,48.42857143,True,False,0.031860833603357404,False,0.5,True,0.5802589018365794,AdaBoost
