rfc,npm,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
83,21,True,True,1.0,True,1.0,True,0.8400034577978703,Voting
115,2,True,True,0.9999999610279632,True,1.0,True,0.8368340409643471,Voting
1,1,True,True,0.8175553499535924,True,1.0,True,0.9991887593872936,Voting
26,11,True,True,0.9999999999946856,True,1.0,True,0.8280075462468289,Voting
19,19,True,True,1.0,True,1.0,True,0.9440113674431668,Voting
27,8,True,True,0.9999999982420628,True,1.0,True,0.8388273809704001,Voting
14,1,True,True,0.8696701668983469,True,1.0,True,0.9906502066121652,Voting
14,2,True,True,0.9917301468889942,True,1.0,True,0.941142143141324,Voting
70,7,True,True,0.9999999998211434,True,1.0,True,0.8400034577978703,Voting
0,0,True,True,0.6829961946430249,True,1.0,True,0.97904489102348,Voting
12,3,True,True,0.9998259999403252,True,1.0,True,0.9434689904546614,Voting
1,1,True,True,0.8175553499535924,True,1.0,True,0.9991887593872936,Voting
8,2,True,True,0.9835061780126528,True,1.0,True,0.8924042628074068,Voting
15,3,True,True,0.9998754780545516,True,1.0,True,0.9434689904546614,Voting
84,37,True,True,1.0,True,1.0,True,0.8400034577978703,Voting
22,11,True,True,0.9999999999921068,True,1.0,True,0.9440113674431668,Voting
23,10,True,True,0.9999999999488948,True,1.0,True,0.9440113674431668,Voting
50,4,True,True,0.9999995280528668,True,1.0,True,0.8400034577978703,Voting
6,3,True,True,0.9996931110783388,True,1.0,True,0.931984468912493,Voting
48,11,True,True,0.9999999999993964,True,1.0,True,0.8400034577978703,Voting
20,8,True,True,0.9999999964874536,True,1.0,True,0.9440113674431668,Voting
115,52,True,True,1.0,True,1.0,True,0.8400034577978703,Voting
5,1,True,True,0.7993752640662896,True,0.9,True,0.9303076492026552,Voting
15,3,True,True,0.9998754780545516,True,1.0,True,0.9434689904546614,Voting
0,0,True,True,0.6829961946430249,True,1.0,True,0.97904489102348,Voting
1,1,True,True,0.8175553499535924,True,1.0,True,0.9991887593872936,Voting
15,11,True,True,0.9999999999842286,True,1.0,True,0.9440113674431668,Voting
14,3,True,True,0.9998604024705182,True,1.0,True,0.9434689904546614,Voting
2,2,True,True,0.9843133358410948,True,1.0,True,0.8975624325909158,Voting
45,4,True,True,0.9999992262144152,True,1.0,True,0.8400034577978703,Voting
1,1,True,True,0.8175553499535924,True,1.0,True,0.9991887593872936,Voting
74,21,True,True,1.0,True,1.0,True,0.8400034577978703,Voting
23,4,True,True,0.9999931855303348,True,1.0,True,0.9440113674431668,Voting
23,0,True,True,0.9603301333724432,True,1.0,True,0.8694327177885808,Voting
2,2,True,True,0.9843133358410948,True,1.0,True,0.8975624325909158,Voting
26,3,True,True,0.999963444962354,True,1.0,True,0.8280075462468289,Voting
12,2,True,True,0.9886433538332468,True,1.0,True,0.941142143141324,Voting
19,3,True,True,0.9999217908508199,True,1.0,True,0.9440113674431668,Voting
49,0,True,True,0.9986457170234168,True,1.0,True,0.8787651473319095,Voting
41,11,True,True,0.9999999999987942,True,1.0,True,0.8400034577978703,Voting
15,3,True,True,0.9998754780545516,True,1.0,True,0.9434689904546614,Voting
43,10,True,True,0.9999999999929278,True,1.0,True,0.8400034577978703,Voting
27,13,True,True,0.9999999999999059,True,1.0,True,0.8388273809704001,Voting
26,2,True,True,0.9996130595011872,True,1.0,True,0.7689173554484555,Voting
14,1,True,True,0.8696701668983469,True,1.0,True,0.9906502066121652,Voting
7,3,True,True,0.9997182093972335,True,1.0,True,0.9228296024740424,Voting
30,21,True,True,1.0,True,1.0,True,0.8400034577978703,Voting
23,0,True,True,0.9603301333724432,True,1.0,True,0.8694327177885808,Voting
24,2,True,True,0.9993618604107306,True,1.0,True,0.9250299765383584,Voting
346,119,True,True,1.0,True,1.0,True,0.8400034577978703,Voting
14,10,True,True,0.9999999998755552,True,1.0,True,0.9440113674431668,Voting
3,2,True,True,0.9834541424851638,True,1.0,True,0.9171459463903076,Voting
2,2,True,True,0.9843133358410948,True,1.0,True,0.8975624325909158,Voting
11,1,True,True,0.8292866613067034,True,1.0,True,0.9907046440354832,Voting
15,3,True,True,0.9998754780545516,True,1.0,True,0.9434689904546614,Voting
3,2,True,True,0.9834541424851638,True,1.0,True,0.9171459463903076,Voting
41,5,True,True,0.9999998392155334,True,1.0,True,0.8400034577978703,Voting
24,8,True,True,0.999999997634952,True,1.0,True,0.927835169259483,Voting
3,2,True,True,0.9834541424851638,True,1.0,True,0.9171459463903076,Voting
124,27,True,True,1.0,True,1.0,True,0.8400034577978703,Voting
3,2,True,True,0.9834541424851638,True,1.0,True,0.9171459463903076,Voting
168,22,True,True,1.0,True,1.0,True,0.8400034577978703,Voting
79,26,True,True,1.0,True,1.0,True,0.8400034577978703,Voting
27,2,True,True,0.9996877554362488,True,1.0,True,0.8343901128625945,Voting
32,8,True,True,0.9999999989278004,True,1.0,True,0.8400034577978703,Voting
15,3,True,True,0.9998754780545516,True,1.0,True,0.9434689904546614,Voting
122,71,True,True,1.0,True,1.0,True,0.8400034577978703,Voting
48,3,True,True,0.9999958890786452,True,1.0,True,0.8400034577978703,Voting
8,1,True,True,0.8056352525970816,True,1.0,True,0.996534993162014,Voting
8,4,True,True,0.9999699604626028,True,1.0,True,0.9199992599570022,Voting
36,5,True,True,0.999999736384082,True,1.0,True,0.8400034577978703,Voting
15,3,True,True,0.9998754780545516,True,1.0,True,0.9434689904546614,Voting
56,41,True,True,1.0,True,1.0,True,0.8400034577978703,Voting
15,3,True,True,0.9998754780545516,True,1.0,True,0.9434689904546614,Voting
30,23,True,True,1.0,True,1.0,True,0.8400034577978703,Voting
15,3,True,True,0.9998754780545516,True,1.0,True,0.9434689904546614,Voting
10,2,True,True,0.9857085953225035,True,1.0,True,0.941142143141324,Voting
3,2,True,True,0.9834541424851638,True,1.0,True,0.9171459463903076,Voting
27,3,True,True,0.9999669925606854,True,1.0,True,0.8388273809704001,Voting
12,5,True,True,0.9999971708163199,True,1.0,True,0.9440113674431668,Voting
15,3,True,True,0.9998754780545516,True,1.0,True,0.9434689904546614,Voting
15,3,True,True,0.9998754780545516,True,1.0,True,0.9434689904546614,Voting
12,3,True,True,0.9998259999403252,True,1.0,True,0.9434689904546614,Voting
9,3,True,True,0.9997647683698384,True,1.0,True,0.8345630993209051,Voting
10,9,True,True,0.999999998678954,True,1.0,True,0.9440113674431668,Voting
20,0,True,True,0.9160007003410792,True,1.0,True,0.8699334657988002,Voting
2,2,True,True,0.9891292247508928,True,1.0,True,0.9268789427576812,Voting
22,3,True,True,0.9999417515441495,True,1.0,True,0.9530911677657063,Voting
10,1,True,True,0.8420431608025839,True,1.0,True,0.999759805950878,Voting
46,9,True,True,0.9999999999445904,True,1.0,True,0.9764272417126544,Voting
114,40,True,True,1.0,True,1.0,True,0.9764272417126544,Voting
2,2,True,True,0.9891292247508928,True,1.0,True,0.9268789427576812,Voting
8,3,True,True,0.9997840432257348,True,1.0,True,0.9511483118727908,Voting
3,2,True,True,0.9884590056378372,True,1.0,True,0.8492021835558237,Voting
4,0,False,False,0.382180736945456,False,0.1,False,0.2553684195624819,Voting
145,27,True,True,1.0,True,1.0,True,0.9764272417126544,Voting
2,1,True,True,0.8472813710445043,True,1.0,True,0.9840929100292206,Voting
9,9,True,True,0.9999999987238328,True,1.0,True,0.9119134009710924,Voting
2,1,False,True,0.8472813710445043,True,1.0,True,0.9840929100292206,Voting
15,5,True,True,0.9999980258766676,True,1.0,True,0.9530993886589038,Voting
101,5,True,True,0.999999998654452,True,1.0,True,0.9764272417126544,Voting
117,54,True,True,1.0,True,1.0,True,0.9764272417126544,Voting
69,48,True,True,1.0,True,1.0,True,0.9764272417126544,Voting
10,5,True,True,0.9999969837282556,True,1.0,True,0.9527345439061,Voting
41,7,True,True,0.9999999957058568,True,1.0,True,0.9764272417126544,Voting
6,0,True,False,0.38513510222862585,False,0.5,False,0.3927356109970079,Voting
13,2,True,True,0.9916199002557824,True,1.0,True,0.9212461131685988,Voting
21,4,True,True,0.9999915453456301,True,1.0,True,0.9530911677657063,Voting
3,2,True,True,0.9884590056378372,True,1.0,True,0.8492021835558237,Voting
83,13,True,True,0.9999999999999992,True,1.0,True,0.9764272417126544,Voting
22,5,True,True,0.999998909466863,True,1.0,True,0.9530911677657063,Voting
34,10,True,True,0.9999999999784808,True,1.0,True,0.9764272417126544,Voting
1,1,True,True,0.8553568930357774,True,1.0,True,0.9840929100292206,Voting
20,10,True,True,0.9999999999294824,True,1.0,True,0.9530993886589038,Voting
4,2,True,True,0.9879146401448072,True,1.0,True,0.9580179233150734,Voting
37,6,True,True,0.9999999570709722,True,1.0,True,0.9764272417126544,Voting
69,40,True,True,1.0,True,1.0,True,0.9764272417126544,Voting
27,13,True,True,0.9999999999998922,True,1.0,True,0.9764272417126544,Voting
73,16,True,True,1.0,True,1.0,True,0.9764272417126544,Voting
37,5,True,True,0.9999996942635146,True,1.0,True,0.9764272417126544,Voting
63,7,True,True,0.9999999993349608,True,1.0,True,0.9764272417126544,Voting
5,5,True,True,0.9999953914328156,True,1.0,True,0.9545551829227421,Voting
178,76,True,True,1.0,True,1.0,True,0.9764272417126544,Voting
59,21,True,True,1.0,True,1.0,True,0.9764272417126544,Voting
18,4,True,True,0.99998909590076,True,1.0,True,0.9530993886589038,Voting
29,8,True,True,0.9999999983323148,True,1.0,True,0.9764272417126544,Voting
57,6,True,True,0.9999999921229984,True,1.0,True,0.9764272417126544,Voting
7,6,True,True,0.9999994538202098,True,1.0,True,0.9540787042420982,Voting
41,16,True,True,1.0,True,1.0,True,0.9764272417126544,Voting
3,2,True,True,0.9884590056378372,True,1.0,True,0.8492021835558237,Voting
4,3,True,True,0.9997134763485338,True,1.0,True,0.966333802195328,Voting
4,2,True,True,0.9879146401448072,True,1.0,True,0.9580179233150734,Voting
49,0,True,True,0.997986896122388,True,1.0,True,0.9099157609119508,Voting
133,110,True,True,1.0,True,1.0,True,0.9764272417126544,Voting
11,2,True,True,0.9896371883006959,True,1.0,True,0.9209642596472324,Voting
4,2,True,True,0.9879146401448072,True,1.0,True,0.9580179233150734,Voting
28,8,True,True,0.9999999981847622,True,1.0,True,0.9764272417126544,Voting
15,3,True,True,0.9998826819092684,True,1.0,True,0.9530993886589038,Voting
69,34,True,True,1.0,True,1.0,True,0.9764272417126544,Voting
49,0,True,True,0.997986896122388,True,1.0,True,0.9099157609119508,Voting
3,2,True,True,0.9884590056378372,True,1.0,True,0.8492021835558237,Voting
15,3,True,True,0.9998826819092684,True,1.0,True,0.9530993886589038,Voting
23,0,True,True,0.9484445891360952,True,1.0,True,0.8563179647708666,Voting
56,20,True,True,1.0,True,1.0,True,0.9764272417126544,Voting
3,2,True,True,0.9884590056378372,True,1.0,True,0.8492021835558237,Voting
7,2,True,True,0.9873947617540276,True,1.0,True,0.9401695184969718,Voting
23,0,True,True,0.9484445891360952,True,1.0,True,0.8563179647708666,Voting
25,7,True,True,0.9999999833279648,True,1.0,True,0.9328505189186188,Voting
10,3,True,True,0.9998153619890844,True,1.0,True,0.9527345439061,Voting
15,3,True,True,0.9998826819092684,True,1.0,True,0.9530993886589038,Voting
4,2,True,True,0.9879146401448072,True,1.0,True,0.9580179233150734,Voting
1,1,True,True,0.8553568930357774,True,1.0,True,0.9840929100292206,Voting
22,11,True,True,0.9999999999916428,True,1.0,True,0.9530911677657063,Voting
13,3,True,True,0.9998579475717052,True,1.0,True,0.9530993886589038,Voting
12,10,True,True,0.999999999861052,True,1.0,True,0.9528959768780384,Voting
4,2,True,True,0.9879146401448072,True,1.0,True,0.9580179233150734,Voting
33,14,True,True,0.9999999999999908,True,1.0,True,0.9764272417126544,Voting
38,7,True,True,0.9999999944622284,True,1.0,True,0.9764272417126544,Voting
15,3,True,True,0.9998826819092684,True,1.0,True,0.9530993886589038,Voting
22,6,True,True,0.9999998468759091,True,1.0,True,0.9530911677657063,Voting
26,16,True,True,0.9999999999999996,True,1.0,True,0.9147851840590504,Voting
54,4,True,True,0.9999994847572083,True,1.0,True,0.9764272417126544,Voting
23,0,True,True,0.9484445891360952,True,1.0,True,0.8563179647708666,Voting
36,12,True,True,0.999999999999642,True,1.0,True,0.9764272417126544,Voting
2,1,True,True,0.8472813710445043,True,1.0,True,0.9840929100292206,Voting
21,10,True,True,0.9999999999352146,True,1.0,True,0.9530911677657063,Voting
64,26,True,True,1.0,True,1.0,True,0.9764272417126544,Voting
49,19,True,True,1.0,True,1.0,True,0.9764272417126544,Voting
8,0,True,True,0.7271126321089821,True,1.0,True,0.8273142377717665,Voting
49,8,True,True,0.9999999996939982,True,1.0,True,0.9764272417126544,Voting
15,3,True,True,0.9998826819092684,True,1.0,True,0.9530993886589038,Voting
7,2,True,True,0.9873947617540276,True,1.0,True,0.9401695184969718,Voting
7,2,True,True,0.9873947617540276,True,1.0,True,0.9401695184969718,Voting
29,14,True,True,0.9999999999999872,True,1.0,True,0.9764272417126544,Voting
29,9,True,True,0.9999999997658374,True,1.0,True,0.9764272417126544,Voting
12,8,True,True,0.9999999929523282,True,1.0,True,0.9528959768780384,Voting
23,12,True,True,0.9999999999989221,True,1.0,True,0.9530911677657063,Voting
55,5,True,True,0.9999999921591568,True,1.0,True,0.9331400400813499,Voting
3,2,True,True,0.9986377048330779,True,1.0,True,0.9402477248973108,Voting
26,5,True,True,0.9999998430911844,True,1.0,True,0.9216196014677154,Voting
37,7,True,True,0.999999999420356,True,1.0,True,0.9331400400908864,Voting
3,2,True,True,0.9986377048330779,True,1.0,True,0.9402477248973108,Voting
7,2,True,True,0.9990976224439364,True,1.0,True,0.978067783720722,Voting
46,9,True,True,0.9999999999973672,True,1.0,True,0.9331400400908864,Voting
44,44,True,True,1.0,True,1.0,True,0.9331400400908864,Voting
23,2,True,True,0.9998268656150104,True,1.0,True,0.978067783720722,Voting
32,3,True,True,0.9999926666530397,True,1.0,True,0.9331400400813499,Voting
15,3,True,True,0.9999575303619376,True,1.0,True,0.978067783720722,Voting
1,1,True,True,0.9669370946817538,True,1.0,True,0.9182779705495456,Voting
7,3,True,True,0.9999029529034288,True,1.0,True,0.978067783720722,Voting
16,9,True,True,0.9999999999415782,True,1.0,True,0.9780677837240008,Voting
55,38,True,True,1.0,True,1.0,True,0.9331400400908864,Voting
49,0,True,True,0.9989778773204588,True,1.0,True,0.9026420060834259,Voting
45,19,True,True,1.0,True,1.0,True,0.9331400400908864,Voting
3,2,True,True,0.9986377048330779,True,1.0,True,0.9402477248973108,Voting
15,7,True,True,0.999999994372147,True,1.0,True,0.9780677837240008,Voting
34,7,True,True,0.9999999992097276,True,1.0,True,0.9331400400908864,Voting
12,3,True,True,0.9999421005924548,True,1.0,True,0.978067783720722,Voting
55,12,True,True,0.9999999999999988,True,1.0,True,0.9331400400908864,Voting
7,3,True,True,0.9999029529034288,True,1.0,True,0.978067783720722,Voting
50,10,True,True,0.9999999999998131,True,1.0,True,0.9331400400908864,Voting
34,8,True,True,0.9999999999152128,True,1.0,True,0.9331400400908864,Voting
30,3,True,True,0.9999909833789524,True,1.0,True,0.932907763462332,Voting
41,4,True,True,0.9999996895321752,True,1.0,True,0.9331400400813499,Voting
33,30,True,True,1.0,True,1.0,True,0.9331400400908864,Voting
1,1,True,True,0.9669370946817538,True,1.0,True,0.9182779705495456,Voting
26,11,True,True,0.9999999999997607,True,1.0,True,0.9216196014787568,Voting
14,1,True,True,0.9838811730360868,True,1.0,True,0.9777732718373228,Voting
151,55,True,True,1.0,True,1.0,True,0.9331400400908864,Voting
48,16,True,True,1.0,True,1.0,True,0.9331400400908864,Voting
33,6,True,True,0.9999999918323608,True,1.0,True,0.9331400400813499,Voting
3,2,True,True,0.9986377048330779,True,1.0,True,0.9402477248973108,Voting
23,0,True,True,0.929745614524903,True,1.0,True,0.9074566207444617,Voting
9,5,True,True,0.9999990911996752,True,1.0,True,0.978067783720722,Voting
2,1,True,True,0.9552692631199388,True,0.9440307855875879,True,0.5209711407412023,Voting
4,2,True,True,0.9987709360735828,True,1.0,True,0.9067232305316836,Voting
16,13,True,True,0.9999999999999925,True,1.0,True,0.9780677837240008,Voting
68,29,True,True,1.0,True,1.0,True,0.9331400400908864,Voting
23,6,True,True,0.9999999770482714,True,1.0,True,0.978067783720722,Voting
23,0,True,True,0.929745614524903,True,1.0,True,0.9074566207444617,Voting
4,3,True,True,0.999867702307376,True,1.0,True,0.9067232305316836,Voting
17,3,True,True,0.999965458188282,True,1.0,True,0.978067783720722,Voting
8,0,True,True,0.6787702282635416,True,1.0,True,0.9092840455709612,Voting
15,3,True,True,0.9999575303619376,True,1.0,True,0.978067783720722,Voting
2,1,True,True,0.9552692631199388,True,0.9440307855875879,True,0.5209711407412023,Voting
13,5,True,True,0.9999993988521204,True,1.0,True,0.978067783720722,Voting
5,0,False,False,0.3269399372421836,False,0.0,False,0.1543037201681162,Voting
8,3,True,True,0.9999124768237349,True,1.0,True,0.978067783720722,Voting
68,29,True,True,1.0,True,1.0,True,0.9331400400908864,Voting
3,2,True,True,0.9986377048330779,True,1.0,True,0.9402477248973108,Voting
7,3,True,True,0.9999029529034288,True,1.0,True,0.978067783720722,Voting
196,48,True,True,1.0,True,1.0,True,0.9331400400908864,Voting
24,2,True,True,0.9998438532141511,True,1.0,True,0.9602760273150698,Voting
35,6,True,True,0.9999999933571759,True,1.0,True,0.9331400400813499,Voting
4,4,True,True,0.999985800979477,True,1.0,True,0.9067232305316836,Voting
21,10,True,True,0.9999999999962608,True,1.0,True,0.9780677837240008,Voting
45,9,True,True,0.9999999999970806,True,1.0,True,0.9331400400908864,Voting
44,6,True,True,0.9999999973787662,True,1.0,True,0.9331400400813499,Voting
4,2,True,True,0.9987709360735828,True,1.0,True,0.9067232305316836,Voting
7,3,True,True,0.9999029529034288,True,1.0,True,0.978067783720722,Voting
19,5,True,True,0.9999996765923052,True,1.0,True,0.978067783720722,Voting
159,79,True,True,1.0,True,1.0,True,0.9331400400908864,Voting
29,8,True,True,0.9999999998578692,True,1.0,True,0.9329077634718992,Voting
0,0,True,True,0.6467521186144295,True,1.0,True,0.9195240089861579,Voting
47,2,True,True,0.9999854901695676,True,1.0,True,0.9331400400813499,Voting
8,2,True,True,0.9991859849051452,True,1.0,True,0.978067783720722,Voting
24,3,True,True,0.9999832403455065,True,1.0,True,0.9602760273150698,Voting
23,0,True,True,0.929745614524903,True,1.0,True,0.9074566207444617,Voting
50,16,True,True,1.0,True,1.0,True,0.9331400400908864,Voting
3,2,True,True,0.9986377048330779,True,1.0,True,0.9402477248973108,Voting
13,7,True,True,0.9999999930803116,True,1.0,True,0.9780677837240008,Voting
11,3,True,True,0.9999357995905892,True,1.0,True,0.978067783720722,Voting
17,4,True,True,0.999996293726158,True,1.0,True,0.978067783720722,Voting
3,2,True,True,0.9986377048330779,True,1.0,True,0.9402477248973108,Voting
2,1,True,True,0.9552692631199388,True,0.9440307855875879,True,0.5209711407412023,Voting
37,4,True,True,0.9999995306423001,True,1.0,True,0.9331400400813499,Voting
13,2,True,True,0.999513926902374,True,1.0,True,0.978067783720722,Voting
39,16,True,True,1.0,True,1.0,True,0.9331400400908864,Voting
83,9,True,True,0.9999999999999424,True,1.0,True,0.9331400400908864,Voting
18,5,True,True,0.9999996413901684,True,1.0,True,0.978067783720722,Voting
46,10,True,True,0.9999999999997176,True,1.0,True,0.9331400400908864,Voting
17,13,True,True,0.9999999999999928,True,1.0,True,0.9780677837240008,Voting
9,2,False,True,0.9992657141270752,True,1.0,True,0.978067783720722,Voting
9,2,True,True,0.9992657141270752,True,1.0,True,0.978067783720722,Voting
4,1,True,True,0.9669268919308192,True,0.9851851851851852,True,0.8413867020465429,Voting
24,16,True,True,1.0,True,1.0,True,0.9602760273209004,Voting
18,6,True,True,0.9999999615253372,True,1.0,True,0.978067783720722,Voting
54,29,True,True,1.0,True,1.0,True,0.9331400400908864,Voting
12,4,True,True,0.999972974855626,True,1.0,True,0.9542194955389454,Voting
5,2,True,True,0.9791514644712892,True,1.0,True,0.8980318518978019,Voting
1,1,True,True,0.8257381418655682,True,1.0,True,0.9996879856595836,Voting
3,2,True,True,0.980320804554526,True,1.0,True,0.8653971992848217,Voting
12,3,True,True,0.9997631532391934,True,1.0,True,0.9542194955389454,Voting
11,2,True,True,0.9839876135313468,True,1.0,True,0.9000974762615116,Voting
9,4,True,True,0.99996410266624,True,1.0,True,0.9099919865415416,Voting
37,2,True,True,0.9998934190560672,True,1.0,True,0.8961820665131969,Voting
7,7,True,True,0.999999840002386,True,1.0,True,0.9743489262232732,Voting
49,0,True,True,0.9985791773575992,True,1.0,True,0.8962951085695988,Voting
40,7,True,True,0.9999999929566741,True,1.0,True,0.9014102458001702,Voting
3,2,True,True,0.980320804554526,True,1.0,True,0.8653971992848217,Voting
4,2,True,True,0.9795751490905408,True,1.0,True,0.8876444726661876,Voting
17,4,True,True,0.9999831682054414,True,1.0,True,0.9542194955389454,Voting
10,2,True,True,0.9824383834609698,True,1.0,True,0.9000974762615116,Voting
12,2,True,True,0.9856901683781182,True,1.0,True,0.9000974762615116,Voting
11,3,True,True,0.9997379732243205,True,1.0,True,0.9542194955389454,Voting
13,3,True,True,0.9997871052903732,True,1.0,True,0.9542194955389454,Voting
23,0,True,True,0.9582379210593492,True,1.0,True,0.8924543857379068,Voting
3,2,True,True,0.980320804554526,True,1.0,True,0.8653971992848217,Voting
56,5,True,True,0.999999935132812,True,1.0,True,0.9014102458001702,Voting
120,42,True,True,1.0,True,1.0,True,0.9014102458001702,Voting
10,2,True,True,0.9824383834609698,True,1.0,True,0.9000974762615116,Voting
6,5,True,True,0.9999926367412584,True,1.0,True,0.973048079873862,Voting
6,1,True,True,0.8082509159214637,True,1.0,True,0.999597266326152,Voting
5,2,True,True,0.9791514644712892,True,1.0,True,0.8980318518978019,Voting
1,1,True,True,0.8257381418655682,True,1.0,True,0.9996879856595836,Voting
6,2,True,True,0.9790886006673144,True,1.0,True,0.973048079873862,Voting
198,66,True,True,1.0,True,1.0,True,0.9014102458001702,Voting
4,2,True,True,0.9795751490905408,True,1.0,True,0.8876444726661876,Voting
107,22,True,True,1.0,True,1.0,True,0.9014102458001702,Voting
13,3,True,True,0.9997871052903732,True,1.0,True,0.9542194955389454,Voting
154,23,True,True,1.0,True,1.0,True,0.9014102458001702,Voting
14,4,True,True,0.9999776370755804,True,1.0,True,0.9542194955389454,Voting
23,2,True,True,0.9987491477670328,True,1.0,True,0.9000974762615116,Voting
18,9,True,True,0.9999999986506116,True,1.0,True,0.9542194955389454,Voting
118,52,True,True,1.0,True,1.0,True,0.9014102458001702,Voting
2,1,True,True,0.8073003189224801,True,0.9796150147012216,True,0.5203809167505432,Voting
41,2,True,True,0.9999273212915266,True,1.0,True,0.8961820665131969,Voting
5,5,True,True,0.9999919058697224,True,1.0,True,0.8984268181168407,Voting
84,45,True,True,1.0,True,1.0,True,0.9014102458001702,Voting
15,10,True,True,0.999999999722982,True,1.0,True,0.9542194955389454,Voting
15,4,True,True,0.9999796577352674,True,1.0,True,0.9542194955389454,Voting
46,13,True,True,0.9999999999999456,True,1.0,True,0.9014102458001702,Voting
2,1,True,True,0.8073003189224801,True,0.9796150147012216,True,0.5203809167505432,Voting
173,118,True,True,1.0,True,1.0,True,0.9014102458001702,Voting
205,48,True,True,1.0,True,1.0,True,0.9014102458001702,Voting
10,4,True,True,0.9999673432105994,True,1.0,True,0.9542194955389454,Voting
15,12,True,True,0.9999999999933834,True,1.0,True,0.9542194955389454,Voting
3,2,True,True,0.980320804554526,True,1.0,True,0.8653971992848217,Voting
26,3,True,True,0.9999524248245528,True,1.0,True,0.8284571111022967,Voting
20,8,True,True,0.9999999927745122,True,1.0,True,0.9542194955389454,Voting
5,2,True,True,0.9791514644712892,True,1.0,True,0.8980318518978019,Voting
20,8,True,True,0.9999999927745122,True,1.0,True,0.9542194955389454,Voting
44,4,True,True,0.9999986933210192,True,1.0,True,0.9014102458001702,Voting
3,2,True,True,0.980320804554526,True,1.0,True,0.8653971992848217,Voting
41,6,True,True,0.9999999585419338,True,1.0,True,0.9014102458001702,Voting
23,12,True,True,0.9999999999968968,True,1.0,True,0.9542194955389454,Voting
199,66,True,True,1.0,True,1.0,True,0.9014102458001702,Voting
100,46,True,True,1.0,True,1.0,True,0.9014102458001702,Voting
1,1,True,True,0.8257381418655682,True,1.0,True,0.9996879856595836,Voting
9,9,True,True,0.9999999968373818,True,1.0,True,0.9099919865415416,Voting
3,2,True,True,0.980320804554526,True,1.0,True,0.8653971992848217,Voting
10,5,True,True,0.9999949572347808,True,1.0,True,0.9542194955389454,Voting
8,8,True,True,0.9999999775052998,True,1.0,True,0.96114960881994,Voting
49,16,True,True,1.0,True,1.0,True,0.9014102458001702,Voting
15,3,True,True,0.9998304094968063,True,1.0,True,0.9542194955389454,Voting
19,8,True,True,0.9999999920572984,True,1.0,True,0.9542194955389454,Voting
3,2,True,True,0.980320804554526,True,1.0,True,0.8653971992848217,Voting
60,34,True,True,1.0,True,1.0,True,0.9014102458001702,Voting
74,31,True,True,1.0,True,1.0,True,0.9014102458001702,Voting
20,12,True,True,0.9999999999958776,True,1.0,True,0.9542194955389454,Voting
82,17,True,True,1.0,True,1.0,True,0.9014102458001702,Voting
2,1,True,True,0.8073003189224801,True,0.9796150147012216,True,0.5203809167505432,Voting
15,3,True,True,0.9998304094968063,True,1.0,True,0.9542194955389454,Voting
10,0,True,True,0.7424353996728902,True,1.0,True,0.8932649183784703,Voting
11,6,True,True,0.9999992910088312,True,1.0,True,0.9542194955389454,Voting
20,0,True,True,0.91595132869977,True,1.0,True,0.8928429305346417,Voting
4,3,True,True,0.9995414916991594,True,1.0,True,0.8876444726661876,Voting
51,14,True,True,0.9999999999999948,True,1.0,True,0.9014102458001702,Voting
3,2,True,True,0.980320804554526,True,1.0,True,0.8653971992848217,Voting
5,0,False,False,0.37450182092980255,False,0.0,False,0.16323399981099326,Voting
3,2,True,True,0.980320804554526,True,1.0,True,0.8653971992848217,Voting
4,4,True,True,0.9999424032064818,True,1.0,True,0.8876444726661876,Voting
56,6,True,True,0.9999999899748068,True,1.0,True,0.9014102458001702,Voting
6,5,True,True,0.9999926367412584,True,1.0,True,0.973048079873862,Voting
18,5,True,True,0.9999976348238788,True,1.0,True,0.9542194955389454,Voting
15,3,True,True,0.9998304094968063,True,1.0,True,0.9542194955389454,Voting
25,4,True,True,0.9999921092312188,True,1.0,True,0.8744160778979924,Voting
56,19,True,True,1.0,True,1.0,True,0.9014102458001702,Voting
0,0,True,True,0.7096709575203359,True,1.0,True,0.9529983741629956,Voting
128,8,True,True,0.999999999999567,True,1.0,True,0.8340285290582931,Voting
65,7,True,True,0.9999999991697658,True,1.0,True,0.8340285290582931,Voting
18,3,True,True,0.9998737691395896,True,1.0,True,0.9567088281882268,Voting
3,2,True,True,0.9790905238241908,True,1.0,True,0.8872402364771032,Voting
38,3,True,True,0.9999826051739422,True,1.0,True,0.8335977092049175,Voting
2,1,True,True,0.7998489714929106,True,0.9739757991817488,True,0.5230602360687371,Voting
125,77,True,True,1.0,True,1.0,True,0.8340285290582931,Voting
20,12,True,True,0.9999999999960094,True,1.0,True,0.9567088281882268,Voting
9,4,True,True,0.9999636729794052,True,1.0,True,0.8818762792893274,Voting
14,14,True,True,0.99999999999984,True,1.0,True,0.9567088281882268,Voting
20,0,True,True,0.9096767877334444,True,1.0,True,0.8604512150123753,Voting
6,2,True,True,0.9776682951553164,True,1.0,True,0.9365291723487216,Voting
208,59,True,True,1.0,True,1.0,True,0.8340285290582931,Voting
151,10,True,True,0.9999999999999988,True,1.0,True,0.8340285290582931,Voting
43,7,True,True,0.9999999939663579,True,1.0,True,0.8335977092049175,Voting
