rfc,moa,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
9,1,False,False,0.01014785767892769,False,0.0,False,0.0412058402661518,AdaBoost
44,1,False,False,0.01101309621743,False,0.0,False,0.04171653459660466,AdaBoost
10,0,False,False,0.009200283762832984,False,0.0,False,0.0016695700829604564,AdaBoost
88,2,False,False,0.014900861195007869,False,0.0,False,0.03306708487030936,AdaBoost
64,0,False,False,0.010663273563888341,False,0.0,False,0.04970233390564156,AdaBoost
27,1,False,False,0.010530577567574216,False,0.0,False,0.04171653459660466,AdaBoost
14,0,False,False,0.009267370876770709,False,0.0,False,0.0016575053651361465,AdaBoost
33,0,False,False,0.009669231186418015,False,0.0,False,0.0011986953059495836,AdaBoost
39,1,False,False,0.010858097622386756,False,0.0,False,0.04171653459660466,AdaBoost
45,5,False,False,0.02527602068410193,False,0.0,False,0.01813681512887711,AdaBoost
16,1,False,False,0.010281486443661706,False,0.0,False,0.04171653459660466,AdaBoost
86,3,False,False,0.017546941548403115,False,0.0,False,0.05495868769307196,AdaBoost
18,1,False,False,0.010323234633285685,False,0.0,False,0.04171653459660466,AdaBoost
3,0,False,False,0.0090979917442078,False,0.0,False,0.014176646721365212,AdaBoost
17,0,False,False,0.005983499401079396,False,0.0,False,0.003239738333385511,AdaBoost
5,0,False,False,0.00570360718113144,False,0.0,False,0.0025466778715250533,AdaBoost
1,0,False,False,0.005618193211410918,False,0.0,False,0.00850121638206753,AdaBoost
78,2,False,False,0.01065579141570846,False,0.0,False,0.011740646556158113,AdaBoost
4,0,False,False,0.040769596039435516,False,0.11182417582417584,False,0.4878887554747163,AdaBoost
57,2,False,False,0.009489734009885736,False,0.0,False,0.011600345593907994,AdaBoost
14,0,False,False,0.005910244472325125,False,0.0,False,0.003239738333385511,AdaBoost
12,3,False,False,0.00915538547565997,False,0.0,False,0.007215200637964131,AdaBoost
63,0,False,False,0.0074170484376099325,False,0.0,False,0.040290635002325915,AdaBoost
4,0,True,False,0.040769596039435516,False,0.11182417582417584,False,0.4878887554747163,AdaBoost
12,2,False,False,0.0077433951635975315,False,0.0,False,0.001416888713534875,AdaBoost
132,6,True,False,0.13140451901639896,False,0.0,False,0.06557134926088863,AdaBoost
45,0,False,False,0.00677786447753664,False,0.0,False,0.01262126383624379,AdaBoost
56,1,False,False,0.008156736583825092,False,0.0,False,0.007879337491794529,AdaBoost
37,1,False,False,0.0074500826157660625,False,0.0,False,0.001882240381835147,AdaBoost
2,0,False,False,0.005639168008586978,False,0.0,False,0.022474734064667275,AdaBoost
31,1,False,False,0.007251665731793428,False,0.0,False,0.0013139017850338965,AdaBoost
25,0,False,False,0.006189583614269853,False,0.0,False,0.003239738333385511,AdaBoost
19,0,False,False,0.006033549732838737,False,0.0,False,0.003239738333385511,AdaBoost
26,2,False,False,0.008206100077451732,False,0.0,False,0.001416888713534875,AdaBoost
32,1,False,False,0.007283997973566505,False,0.0,False,0.0013139017850338965,AdaBoost
10,0,False,False,0.005815965150009966,False,0.0,False,0.003239738333385511,AdaBoost
510,13,False,False,0.4969769202420583,False,0.5,False,0.13432493394920178,AdaBoost
4,0,True,False,0.040769596039435516,False,0.11182417582417584,False,0.4878887554747163,AdaBoost
38,2,False,False,0.00865648374712631,False,0.0,False,0.0039247010267342295,AdaBoost
8,0,False,False,0.005770285336922781,False,0.0,False,0.0032050060546951363,AdaBoost
15,0,False,False,0.005934420423009053,False,0.0,False,0.003239738333385511,AdaBoost
101,1,False,False,0.01068641951636437,False,0.0,False,0.007974997653176158,AdaBoost
62,1,False,False,0.008409555275305172,False,0.0,False,0.007879337491794529,AdaBoost
4,0,False,False,0.040769596039435516,False,0.11182417582417584,False,0.4878887554747163,AdaBoost
12,1,False,False,0.006689882324700053,False,0.0,False,0.0009369870884797157,AdaBoost
97,0,False,False,0.009141635736700751,False,0.0,False,0.04061782053154794,AdaBoost
190,5,False,False,0.2702308590744056,False,0.0,False,0.055108989311659584,AdaBoost
108,7,False,False,0.1753254052165718,False,0.0,False,0.0689483293753984,AdaBoost
13,0,False,False,0.005886310785806668,False,0.0,False,0.003239738333385511,AdaBoost
61,1,True,False,0.008366253290232583,False,0.0,False,0.007879337491794529,AdaBoost
9,0,False,False,0.005793003096150906,False,0.0,False,0.003239738333385511,AdaBoost
18,0,False,False,0.006008402931845542,False,0.0,False,0.003239738333385511,AdaBoost
79,1,False,False,0.00923351394823156,False,0.0,False,0.007974997653176158,AdaBoost
25,0,False,False,0.006189583614269853,False,0.0,False,0.003239738333385511,AdaBoost
55,0,False,False,0.17378434981422633,False,0.385,True,0.5032242363375069,AdaBoost
2,0,False,False,0.005639168008586978,False,0.0,False,0.022474734064667275,AdaBoost
90,3,False,False,0.01388164035101846,False,0.0,False,0.03029232500059168,AdaBoost
59,0,False,False,0.007263981653430594,False,0.0,False,0.0552256138308632,AdaBoost
3,0,False,False,0.005660396462928018,False,0.0,False,0.03702986875422952,AdaBoost
1,0,False,False,0.005618193211410918,False,0.0,False,0.00850121638206753,AdaBoost
110,3,False,False,0.016715860789859083,False,0.0,False,0.07805792818773538,AdaBoost
32,0,False,False,0.006383073959125111,False,0.0,False,0.004538755086706966,AdaBoost
117,1,False,False,0.012295604470408377,False,0.3,False,0.14476547506023066,AdaBoost
34,1,False,False,0.009834761817655769,False,0.0,False,0.045262460086819764,AdaBoost
5,0,False,False,0.008000198292323145,False,0.0,False,0.0008890110180928744,AdaBoost
14,0,False,False,0.008180851944998083,False,0.0,False,0.0012833784455081154,AdaBoost
1,0,False,False,0.007927921929191721,False,0.0,False,0.0012622213157441153,AdaBoost
25,0,False,False,0.008435064756608697,False,0.0,False,0.0012833784455081154,AdaBoost
27,0,False,False,0.008485295016111628,False,0.0,False,0.0012833784455081154,AdaBoost
44,0,False,False,0.00896612791536855,False,0.0,False,0.0009575138176280707,AdaBoost
19,1,False,False,0.009405563096668791,False,0.0,False,0.045262460086819764,AdaBoost
18,0,False,False,0.008269026694024437,False,0.0,False,0.0012833784455081154,AdaBoost
25,0,False,False,0.008435064756608697,False,0.0,False,0.0012833784455081154,AdaBoost
17,0,False,False,0.008246528997071555,False,0.0,False,0.0012833784455081154,AdaBoost
19,2,False,False,0.010885557562251872,False,0.0,False,0.04714039846921312,AdaBoost
6,0,False,False,0.008019047605072606,False,0.0,False,0.0009721407307365623,AdaBoost
69,3,False,False,0.015538318698062534,False,0.0,False,0.06805961267601711,AdaBoost
12,0,False,False,0.008138578824716095,False,0.0,False,0.0012833784455081154,AdaBoost
29,0,False,False,0.008536794158167849,False,0.0,False,0.0012833784455081154,AdaBoost
5,0,False,False,0.008000198292323145,False,0.0,False,0.0008890110180928744,AdaBoost
52,1,False,False,0.010460450175381754,False,0.0,False,0.06491770762496551,AdaBoost
40,0,False,False,0.008843812412629078,False,0.0,False,0.001312697983951292,AdaBoost
28,0,False,False,0.008510884761558727,False,0.0,False,0.0012833784455081154,AdaBoost
28,1,False,False,0.009653881141550469,False,0.0,False,0.045262460086819764,AdaBoost
29,0,False,False,0.008536794158167849,False,0.0,False,0.0012833784455081154,AdaBoost
38,0,False,False,0.008784874613077172,False,0.0,False,0.0013067704558480738,AdaBoost
33,0,False,False,0.008643684968172886,False,0.0,False,0.0012833784455081154,AdaBoost
48,0,False,False,0.009094682024393879,False,0.0,False,0.0009575138176280707,AdaBoost
4,0,False,False,0.05560070676189719,False,0.13229944898329934,False,0.4905579313085509,AdaBoost
35,0,False,False,0.008699127871082346,False,0.0,False,0.0012833784455081154,AdaBoost
3,0,False,False,0.007963431983448194,False,0.0,False,0.01362413056397563,AdaBoost
4,0,True,False,0.05560070676189719,False,0.13229944898329934,False,0.4905579313085509,AdaBoost
12,0,False,False,0.008138578824716095,False,0.0,False,0.0012833784455081154,AdaBoost
16,0,False,False,0.008224334213644137,False,0.0,False,0.0012833784455081154,AdaBoost
60,1,False,False,0.010786002936813073,False,0.1,False,0.1741801378184312,AdaBoost
76,2,False,False,0.013411320321530584,False,0.0,False,0.07725332781651251,AdaBoost
2,0,False,False,0.007945518837783105,False,0.0,False,0.007737284848138017,AdaBoost
3,0,False,False,0.007963431983448194,False,0.0,False,0.01362413056397563,AdaBoost
38,1,False,False,0.009962560836586207,False,0.0,False,0.06368075565436469,AdaBoost
37,1,False,False,0.009930051553559716,False,0.0,False,0.06347054927009374,AdaBoost
98,0,False,False,0.011549065984735984,False,0.0,False,0.0463618335588567,AdaBoost
30,5,False,False,0.022880049798731927,False,0.0,False,0.03844306359166767,AdaBoost
29,2,False,False,0.011204795532437329,False,0.0,False,0.04714039846921312,AdaBoost
23,1,False,False,0.00951260400651138,False,0.0,False,0.045262460086819764,AdaBoost
1,0,False,False,0.007927921929191721,False,0.0,False,0.0012622213157441153,AdaBoost
87,1,False,False,0.012208111243007412,False,0.0,False,0.07995921244669002,AdaBoost
29,0,False,False,0.008536794158167849,False,0.0,False,0.0012833784455081154,AdaBoost
1,0,False,False,0.007927921929191721,False,0.0,False,0.0012622213157441153,AdaBoost
47,1,False,False,0.010272972334786195,False,0.0,False,0.06491770762496551,AdaBoost
9,0,False,False,0.008077441156230953,False,0.0,False,0.0012768051179815954,AdaBoost
3,0,False,False,0.007963431983448194,False,0.0,False,0.01362413056397563,AdaBoost
0,0,False,False,0.007910643683750647,False,0.0,False,0.0012622213157441153,AdaBoost
56,2,False,False,0.01349614765617337,False,0.0,False,0.08616264934212663,AdaBoost
81,3,False,False,0.01812285615898141,False,0.0,False,0.05350447637585451,AdaBoost
15,0,False,False,0.0091756022845894,False,0.0,False,8.884530541198095e-05,AdaBoost
23,3,False,False,0.014420897332805396,False,0.0,False,0.0946375069508154,AdaBoost
29,1,False,False,0.010721251266445237,False,0.0,False,0.1327912959852231,AdaBoost
27,2,False,False,0.012285110552923695,False,0.0,False,0.05028030590696026,AdaBoost
53,1,False,False,0.011575683969958284,False,0.0,False,0.1378072267715741,AdaBoost
14,1,False,False,0.010313694711305466,False,0.0,False,0.13344988654033138,AdaBoost
19,2,False,False,0.012031858970491338,False,0.0,False,0.05028030590696026,AdaBoost
2,0,False,False,0.008927012258110609,False,0.0,False,0.0007321689761317237,AdaBoost
144,2,False,False,0.02705451261883654,False,0.0,False,0.2424972109154313,AdaBoost
3,0,False,False,0.008943799511704006,False,0.0,False,0.0024260228621571078,AdaBoost
58,1,False,False,0.011791508002924224,False,0.0,False,0.14530321128923027,AdaBoost
8,0,False,False,0.009033667898945436,False,0.0,False,8.282981627998621e-05,AdaBoost
106,3,False,False,0.021648540999823315,False,0.0,False,0.053984790404038266,AdaBoost
6,0,False,False,0.008996547325916092,False,0.0,False,7.927488013728223e-05,AdaBoost
29,0,False,False,0.009514646447648016,False,0.0,False,8.836599845770615e-05,AdaBoost
7,0,False,False,0.009014914048944998,False,0.0,False,8.16778449071612e-05,AdaBoost
5,0,False,False,0.008978570553643187,False,0.0,False,3.4267175416454924e-05,AdaBoost
86,3,False,False,0.018673640253318708,False,0.0,False,0.05350447637585451,AdaBoost
1,0,False,False,0.008910628997167103,False,0.0,False,0.0001446116221836441,AdaBoost
7,0,False,False,0.009014914048944998,False,0.0,False,8.16778449071612e-05,AdaBoost
26,0,False,False,0.00943575573995232,False,0.0,False,8.884530541198095e-05,AdaBoost
8,0,False,False,0.009033667898945436,False,0.0,False,8.282981627998621e-05,AdaBoost
10,1,False,False,0.010220130425008857,False,0.0,False,0.1323556063364525,AdaBoost
4,0,False,False,0.0724530503181524,False,0.20834948302272305,False,0.4923939814534714,AdaBoost
32,0,False,False,0.009597039614612965,False,0.0,False,8.836599845770615e-05,AdaBoost
1,0,False,False,0.008910628997167103,False,0.0,False,0.0001446116221836441,AdaBoost
2,0,False,False,0.008927012258110609,False,0.0,False,0.0007321689761317237,AdaBoost
131,1,False,False,0.01912101509592361,False,0.0,False,0.14722239715421714,AdaBoost
139,5,False,False,0.0773310735701729,False,0.0,False,0.3391981703540168,AdaBoost
25,2,False,False,0.012218822188922543,False,0.0,False,0.05028030590696026,AdaBoost
16,0,False,False,0.009197382776373109,False,0.0,False,8.884530541198095e-05,AdaBoost
6,0,False,False,0.008996547325916092,False,0.0,False,7.927488013728223e-05,AdaBoost
19,1,False,False,0.010439593620876424,False,0.0,False,0.13318530842005394,AdaBoost
2,0,False,False,0.008927012258110609,False,0.0,False,0.0007321689761317237,AdaBoost
75,3,False,False,0.01753393962626439,False,0.0,False,0.05350447637585451,AdaBoost
21,0,False,False,0.009311883316008943,False,0.0,False,8.884530541198095e-05,AdaBoost
98,3,False,False,0.020280672675445848,False,0.0,False,0.053984790404038266,AdaBoost
64,1,False,False,0.012071935866101129,False,0.0,False,0.09104795794159873,AdaBoost
1,0,False,False,0.008910628997167103,False,0.0,False,0.0001446116221836441,AdaBoost
2,0,False,False,0.008927012258110609,False,0.0,False,0.0007321689761317237,AdaBoost
21,0,False,False,0.009311883316008943,False,0.0,False,8.884530541198095e-05,AdaBoost
8,0,False,False,0.009033667898945436,False,0.0,False,8.282981627998621e-05,AdaBoost
54,1,False,False,0.011617642798940085,False,0.0,False,0.14340858069635493,AdaBoost
9,0,False,False,0.009052806318366314,False,0.0,False,8.78728443735638e-05,AdaBoost
5,0,False,False,0.008978570553643187,False,0.0,False,3.4267175416454924e-05,AdaBoost
4,0,False,False,0.0724530503181524,False,0.20834948302272305,False,0.4923939814534714,AdaBoost
33,2,False,False,0.012496182932359387,False,0.0,False,0.05038798429662013,AdaBoost
