cbo,rfc,lcom,loc,cam,amc,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
6,29,0,212,0.3,19.7,5,False,False,0.06259831257338372,False,0.0,False,0.030373642762014926,AdaBoost,AdaBoost,False,0.030373642762014926
0,2,0,16,1.0,3.0,0,True,False,0.01031423524568917,False,0.2,False,0.2099981211766541,AdaBoost,AdaBoost,False,0.19282530698659112
12,71,163,783,0.25170068,33.95454545,22,True,True,0.5702260417023111,False,0.5,False,0.4638848957100027,Voting,Voting,True,0.5532876968858771
8,21,0,104,0.333333333,16.0,4,False,False,0.0459149519174922,False,0.2,False,0.4151791132694146,AdaBoost,AdaBoost,False,0.4151791132694146
2,20,21,129,0.4,11.4,1,False,False,0.0346166595856874,False,0.1,False,0.14354651415254432,AdaBoost,AdaBoost,False,0.14354651415254432
18,12,10,62,0.533333333,11.4,5,False,False,0.029955880698397205,False,0.0,False,0.03967598301516465,AdaBoost,AdaBoost,False,0.03967598301516465
2,4,1,20,0.75,9.0,3,False,False,0.01799167502568814,False,0.0,False,0.05454439716670982,AdaBoost,AdaBoost,False,0.05454439716670982
4,18,0,126,0.476190476,16.42857143,5,False,False,0.04025948746191122,False,0.1,False,0.28678587953264023,AdaBoost,AdaBoost,False,0.28678587953264023
8,34,1,346,1.0,172.0,1,False,True,0.6011245815827423,True,0.7,False,0.4297275058813029,AdaBoost,AdaBoost,False,0.4318369783119863
69,3,3,3,1.0,0.0,1,False,False,0.008582679414522919,False,0.0,False,0.09382948057585502,AdaBoost,AdaBoost,False,0.09382948057585502
1,12,15,74,0.5,11.33333333,3,False,False,0.02912001147658357,False,0.4,False,0.040669259763974425,AdaBoost,AdaBoost,False,0.040669259763974425
29,119,277,900,0.207885305,27.83870968,16,True,True,0.9445586125962766,True,0.9,True,0.8383417141077503,AdaBoost,AdaBoost,True,0.8402878176271358
13,103,176,1046,0.175,41.875,6,True,True,0.9013512075768766,True,0.8,True,0.5898513068888249,AdaBoost,AdaBoost,True,0.5915176038777995
15,130,434,1220,0.328125,35.12121212,26,False,True,0.9752651593023306,True,0.7,True,0.5183639279525489,AdaBoost,AdaBoost,True,0.5201802886730235
4,15,4,90,0.533333333,16.4,1,False,False,0.02788841173088111,False,0.0,False,0.05648832123532865,AdaBoost,AdaBoost,False,0.05648832123532865
11,28,3,111,0.833333333,35.66666667,7,False,False,0.04479300843982046,False,0.1,False,0.013197012856294273,AdaBoost,AdaBoost,False,0.013197012856294273
2,15,1,73,0.75,35.5,6,False,False,0.035378239448760784,False,0.0,False,0.02019111664339194,AdaBoost,AdaBoost,False,0.02019111664339194
1,3,0,7,1.0,6.0,0,False,False,0.010803981383823135,False,0.0,False,0.01908600009654304,AdaBoost,AdaBoost,False,0.01908600009654304
12,42,54,233,0.261538462,16.61538462,6,True,False,0.08363898399414964,False,0.0,False,0.18576332235739987,AdaBoost,AdaBoost,False,0.18433358162031435
6,29,6,164,1.0,39.5,7,False,False,0.04098498064220294,False,0.2,False,0.17827907308579147,AdaBoost,AdaBoost,False,0.1777298967160171
2,7,4,502,0.5555555560000001,124.0,4,False,True,0.5076766301623549,False,0.2,False,0.16834589299969085,AdaBoost,AdaBoost,False,0.17050849385066807
12,37,56,269,0.205128205,19.38461538,7,False,False,0.08669161967044693,False,0.2,False,0.2339993792186675,AdaBoost,AdaBoost,False,0.2331155326613782
3,11,0,84,0.4375,19.75,12,False,False,0.06178775152487277,False,0.0,False,0.06394784494339972,AdaBoost,AdaBoost,False,0.06394784494339972
15,72,54,457,0.194444444,20.28571429,3,True,False,0.4820860879911816,False,0.3,False,0.4665516386463852,AdaBoost,AdaBoost,False,0.4623766405350271
5,3,3,8,0.666666667,0.0,1,False,False,0.015480324621039975,False,0.0,False,0.02614553918978544,AdaBoost,AdaBoost,False,0.02614553918978544
3,19,3,83,0.666666667,26.66666667,4,False,False,0.03467158702367301,False,0.0,False,0.0670722040508791,AdaBoost,AdaBoost,False,0.0670722040508791
29,123,2700,1021,0.20593692,11.77922078,14,True,True,0.5430390268170091,False,0.5,False,0.4412279849060299,Voting,Voting,True,0.532372920280661
4,1,0,1,1.0,0.0,1,False,False,0.010250265171034131,False,0.0,False,0.023984535987253187,AdaBoost,AdaBoost,False,0.023984535987253187
5,10,0,36,0.4375,7.75,1,False,False,0.02521528887108756,False,0.1,False,0.1886121449110551,AdaBoost,AdaBoost,False,0.1886121449110551
3,20,15,106,0.5555555560000001,16.66666667,4,False,False,0.036477207372029835,False,0.1,False,0.3676435695858552,AdaBoost,AdaBoost,False,0.3676435695858552
9,51,28,344,0.294117647,18.76470588,5,True,False,0.09640498733010867,False,0.3,False,0.2710461554770269,AdaBoost,AdaBoost,False,0.2689504614592639
5,9,0,27,0.625,5.5,1,False,False,0.01969518560754764,False,0.0,False,0.07313679688799038,AdaBoost,AdaBoost,False,0.07313679688799038
8,45,15,279,0.327272727,24.09090909,10,True,False,0.11618785716217578,False,0.1,False,0.267246988305589,AdaBoost,AdaBoost,False,0.267246988305589
8,49,54,450,0.346153846,33.0,6,True,False,0.44034688706333225,False,0.3,False,0.4506813054364264,AdaBoost,AdaBoost,False,0.4502972674785688
24,24,276,24,0.089285714,0.0,1,False,False,0.3749557522594247,False,0.3,False,0.4622165178847616,AdaBoost,AdaBoost,False,0.46204199635351095
7,69,8,379,0.4166666670000001,74.4,12,True,False,0.487110104884337,False,0.3,True,0.5603104405472152,AdaBoost,AdaBoost,True,0.5577073361417431
3,29,55,161,0.29333333300000003,9.466666667,3,False,False,0.051108394249353886,False,0.0,False,0.1244374492722445,AdaBoost,AdaBoost,False,0.1244374492722445
9,13,0,69,0.533333333,12.6,3,False,False,0.028452380768638836,False,0.1,False,0.1663729365681626,AdaBoost,AdaBoost,False,0.1663729365681626
2,21,1,120,0.666666667,38.33333333,6,False,False,0.37869211081084414,False,0.0,False,0.09473056094139187,AdaBoost,AdaBoost,False,0.09473056094139187
7,26,6,193,0.533333333,36.6,5,True,False,0.053451710501162535,False,0.0,False,0.31336576304660285,AdaBoost,AdaBoost,False,0.31336576304660285
3,26,9,210,0.642857143,28.14285714,13,True,False,0.08072607345733633,False,0.0,False,0.17980445980709595,AdaBoost,AdaBoost,False,0.17920998948899738
10,53,0,419,0.28571428600000004,28.78571429,7,False,False,0.12429975317299888,False,0.3,False,0.4825454692603982,AdaBoost,AdaBoost,False,0.4750017735552627
7,50,271,392,0.384615385,13.34615385,9,False,False,0.12368525588545372,False,0.3,False,0.12255721659538707,AdaBoost,AdaBoost,False,0.1229121021621963
28,137,774,1254,0.127906977,26.88636364,5,True,True,0.5962536142113236,True,0.8,True,0.6266845722714451,AdaBoost,AdaBoost,True,0.6277244648378165
7,5,10,5,0.4,0.0,1,False,False,0.02725762175918529,False,0.0,False,0.1223891556419791,AdaBoost,AdaBoost,False,0.1223891556419791
12,109,233,881,0.157051282,32.11538462,4,True,True,0.9051844890713916,True,0.6,True,0.5892339514301483,AdaBoost,AdaBoost,True,0.5892770156244277
7,39,100,241,0.382352941,12.41176471,7,False,False,0.08981696211969964,False,0.0,False,0.03839285133885745,AdaBoost,AdaBoost,False,0.03849569956041913
142,158,1627,1752,0.160233918,28.96551724,17,True,True,0.9621456030379976,True,1.0,True,0.7576086889747484,AdaBoost,AdaBoost,True,0.7585782542188494
4,56,107,689,0.260869565,28.73913043,7,True,True,0.6530621796274656,False,0.3,False,0.37305103568123305,Voting,Voting,True,0.6372110674975567
4,29,17,224,0.4,18.72727273,3,False,False,0.059182569187490215,False,0.3,False,0.3347752659659439,AdaBoost,AdaBoost,False,0.3347752659659439
6,24,0,133,0.325,15.25,6,False,False,0.0640122033400053,False,0.3,False,0.16024610605725456,AdaBoost,AdaBoost,False,0.16024610605725456
8,16,8,77,0.4375,14.0,2,False,False,0.03758424393008733,False,0.1,False,0.2942701168899365,AdaBoost,AdaBoost,False,0.2942701168899365
5,7,0,33,0.583333333,6.75,2,True,False,0.02712306920805706,False,0.0,False,0.07696084809430455,AdaBoost,AdaBoost,False,0.07696084809430455
2,11,3,51,0.666666667,7.166666667,1,False,False,0.026925328313596758,False,0.0,False,0.004476022237379453,AdaBoost,AdaBoost,False,0.004476022237379453
4,41,15,388,0.2,54.0,3,True,False,0.09220670888165347,False,0.4,False,0.4814599640555072,AdaBoost,AdaBoost,False,0.479124444524464
5,30,0,328,0.375,30.8,12,False,False,0.1924327436088748,False,0.2,False,0.3405413182904698,AdaBoost,AdaBoost,False,0.34024510114110657
3,26,0,115,0.625,27.0,1,False,False,0.04044699593928849,False,0.2,False,0.07734368846412809,AdaBoost,AdaBoost,False,0.07734368846412809
18,53,86,348,0.155080214,18.82352941,8,True,False,0.17760662146759046,False,0.2,True,0.5186796477591931,AdaBoost,AdaBoost,True,0.5186796477591931
9,34,68,199,0.292307692,14.15384615,5,False,False,0.07509902823548233,False,0.4,False,0.4742876019468598,AdaBoost,AdaBoost,False,0.4742876019468598
1,17,0,251,0.5,77.33333333,11,False,False,0.06633222565981667,False,0.3,False,0.12085671956235045,AdaBoost,AdaBoost,False,0.12157329268410105
1,7,0,58,0.666666667,17.66666667,4,False,False,0.029719985148203232,False,0.0,False,0.014874241168370784,AdaBoost,AdaBoost,False,0.014874241168370784
9,16,11,195,0.4,29.5,3,False,False,0.3766674147787965,False,0.2,False,0.3981439279635745,AdaBoost,AdaBoost,False,0.3981439279635745
24,45,46,189,0.375,12.0,3,False,False,0.07537929603609612,False,0.2,False,0.3850740314137734,AdaBoost,AdaBoost,False,0.3850740314137734
7,37,66,184,0.512820513,12.84615385,4,False,False,0.06466589777503512,False,0.4,False,0.34531132651030777,AdaBoost,AdaBoost,False,0.34531132651030777
7,25,12,133,0.270833333,14.875,3,False,False,0.05646588636217695,False,0.0,False,0.22234226122321304,AdaBoost,AdaBoost,False,0.22234226122321304
25,109,268,879,0.125,28.68965517,29,True,True,0.9747911044808172,True,0.7,True,0.7069725297031959,AdaBoost,AdaBoost,True,0.7069446395843831
6,17,0,156,0.583333333,46.33333333,9,False,False,0.055719083773429434,False,0.3,False,0.3061803267639709,AdaBoost,AdaBoost,False,0.3061803267639709
4,7,0,34,0.5,7.25,2,False,False,0.029124032862804367,False,0.0,False,0.08961006023843388,AdaBoost,AdaBoost,False,0.08961006023843388
5,21,130,125,0.36,5.0,4,False,False,0.3822186143272003,False,0.5,False,0.4990839478243734,AdaBoost,AdaBoost,False,0.498850217157379
29,40,72,463,0.177777778,26.9375,5,False,False,0.44513031881307297,False,0.4,False,0.4826660907710671,AdaBoost,AdaBoost,False,0.48244087613931913
0,2,0,15,1.0,3.0,0,False,False,0.3490987448509741,True,0.8,True,0.8023345439593821,Voting,Voting,False,0.369041120011744
9,36,62,202,0.307692308,14.30769231,5,True,False,0.07767183978460641,False,0.4,False,0.4606476824498095,AdaBoost,AdaBoost,False,0.46052638708490995
7,1,0,1,1.0,0.0,1,False,False,0.01566264574590117,False,0.0,False,0.12169680253761035,AdaBoost,AdaBoost,False,0.12169680253761035
1,14,28,271,0.45,32.875,7,False,False,0.05513212836807382,False,0.1,False,0.08042820519641855,AdaBoost,AdaBoost,False,0.08042820519641855
1,0,0,7,0.0,0.0,0,False,False,0.032779040302674416,False,0.0,False,0.014050171963335351,AdaBoost,AdaBoost,False,0.014050171963335351
6,10,0,74,0.583333333,12.8,5,False,False,0.03539939592548458,False,0.0,False,0.28698915862376473,AdaBoost,AdaBoost,False,0.28698915862376473
13,32,0,192,0.238095238,14.83333333,4,False,False,0.07127245163124289,False,0.0,False,0.07079102624452956,AdaBoost,AdaBoost,False,0.07079102624452956
15,108,244,712,0.178030303,26.92,8,True,True,0.9125159933757736,True,0.7,True,0.5170004762173478,AdaBoost,AdaBoost,True,0.5180984733600437
3,7,0,27,0.666666667,7.666666667,1,False,False,0.024159879534234992,False,0.0,False,0.1308592122495765,AdaBoost,AdaBoost,False,0.1308592122495765
2,9,1,22,1.0,10.0,1,False,False,0.019694833265611767,False,0.0,False,0.02366102573689416,AdaBoost,AdaBoost,False,0.02366102573689416
8,75,53,968,0.183333333,86.27272727,17,True,True,0.9116336451557694,True,0.7,True,0.6827987874952202,AdaBoost,AdaBoost,True,0.68335966448557
2,11,3,25,0.666666667,7.333333333,1,False,False,0.026605533232696158,False,0.0,False,0.0037546560746373188,AdaBoost,AdaBoost,False,0.0037546560746373188
5,20,28,156,0.481481481,15.88888889,1,False,False,0.03926289763563917,False,0.0,False,0.18843333064947326,AdaBoost,AdaBoost,False,0.18843333064947326
5,42,233,269,0.269230769,9.115384615,3,False,False,0.41924118434913216,False,0.0,False,0.34390618781172233,AdaBoost,AdaBoost,False,0.34390618781172233
7,28,0,191,0.314285714,25.71428571,2,False,False,0.057679644714301335,False,0.0,False,0.12296300322766815,AdaBoost,AdaBoost,False,0.12296300322766815
4,1,0,1,1.0,0.0,1,False,False,0.015920194139750782,False,0.0,False,0.07691701123762963,AdaBoost,AdaBoost,False,0.07691701123762963
3,6,6,24,0.7,3.4,1,False,False,0.02285763112401187,False,0.0,False,0.06776394139233292,AdaBoost,AdaBoost,False,0.0676741287717963
5,27,3,135,0.5,21.16666667,2,False,False,0.04794443868633516,False,0.0,False,0.22108204623575248,AdaBoost,AdaBoost,False,0.22108204623575248
5,16,0,82,1.0,15.0,3,False,False,0.35996496687581425,False,0.1,False,0.2673874405361748,AdaBoost,AdaBoost,False,0.2673874405361748
13,57,4,377,0.5,44.75,7,False,False,0.1301602580867922,False,0.3,False,0.4131118013216199,AdaBoost,AdaBoost,False,0.41288557771897666
2,7,21,7,0.642857143,0.0,1,False,False,0.024183981877464768,False,0.1,False,0.2300566902560269,AdaBoost,AdaBoost,False,0.2300566902560269
10,42,126,274,0.17857142899999998,11.66666667,4,False,False,0.09245742196814227,False,0.0,False,0.19971945336649646,AdaBoost,AdaBoost,False,0.19971945336649646
12,97,302,1230,0.272321429,41.78571429,20,False,True,0.6161507223633279,True,1.0,True,0.6305790069707242,AdaBoost,AdaBoost,True,0.6305501504015094
1,0,0,25,0.0,0.0,0,False,False,0.03299060327871636,False,0.0,False,0.04505502208144768,AdaBoost,AdaBoost,False,0.04505502208144768
5,12,3,44,1.0,13.66666667,1,False,False,0.354353531751673,False,0.2,False,0.30611328915188696,AdaBoost,AdaBoost,False,0.30611328915188696
4,10,0,55,0.666666667,17.0,1,False,False,0.02622123335937419,False,0.0,False,0.1058525270012373,AdaBoost,AdaBoost,False,0.1058525270012373
10,90,63,615,0.222222222,42.14285714,3,False,True,0.7961960365791335,True,0.8,True,0.7312353050045282,AdaBoost,AdaBoost,True,0.7321599711002561
4,15,0,105,0.5,24.5,1,False,False,0.03454401687693754,False,0.0,False,0.09380630443423142,AdaBoost,AdaBoost,False,0.09380630443423142
5,21,3,104,0.533333333,15.66666667,1,False,False,0.038075289213585765,False,0.1,False,0.26807851763443336,AdaBoost,AdaBoost,False,0.26807851763443336
3,1,0,1,1.0,0.0,1,False,False,0.016006968899049925,False,0.0,False,0.07691355293730759,AdaBoost,AdaBoost,False,0.07691355293730759
6,30,0,182,0.6,88.5,9,False,False,0.06805967264241622,False,0.3,False,0.479629697577293,AdaBoost,AdaBoost,False,0.4768010180325291
14,24,11,124,0.35714285700000004,14.71428571,1,False,False,0.045041375417947206,False,0.1,False,0.1884955827113594,AdaBoost,AdaBoost,False,0.1884955827113594
2,12,0,68,0.5,15.25,1,False,False,0.03188277954722063,False,0.4,False,0.17353403120849584,AdaBoost,AdaBoost,False,0.17353403120849584
6,15,6,122,0.4375,13.625,2,False,False,0.037881398006707694,False,0.0,False,0.3897495357815943,AdaBoost,AdaBoost,False,0.3897495357815943
5,45,21,359,0.45,34.3,2,False,False,0.08157650008806702,False,0.3,False,0.4689272076188048,AdaBoost,AdaBoost,False,0.4689272076188048
5,4,6,4,0.625,0.0,1,False,False,0.0226122426351153,False,0.0,False,0.07304667920344438,AdaBoost,AdaBoost,False,0.07304667920344438
1,8,0,43,0.666666667,6.0,1,False,False,0.025159069531608996,False,0.0,False,0.01938075227734145,AdaBoost,AdaBoost,False,0.01938075227734145
7,40,58,292,0.32967033,20.92307692,10,False,False,0.4761077145793516,False,0.4,False,0.3810870529306235,AdaBoost,AdaBoost,False,0.3810870529306235
4,15,3,70,0.533333333,10.0,1,False,False,0.03274318786915336,False,0.0,False,0.04015242434564617,AdaBoost,AdaBoost,False,0.04015242434564617
7,39,148,285,0.375,12.6,5,False,False,0.0812341227713766,False,0.0,False,0.08912360253377151,AdaBoost,AdaBoost,False,0.08912360253377151
1,6,1,20,0.75,9.0,1,False,False,0.022270076323156224,False,0.0,False,0.025704198083194244,AdaBoost,AdaBoost,False,0.025704198083194244
10,47,145,1004,0.18487395,54.66666667,47,True,True,0.968159570649096,False,0.5,True,0.6022662181838441,AdaBoost,AdaBoost,True,0.6103158719380797
16,79,365,466,0.20952381,13.64516129,4,False,True,0.7918798605328794,True,0.6,False,0.4103666784020405,AdaBoost,AdaBoost,False,0.41188823805269403
3,5,1,12,0.75,5.0,1,False,False,0.35475127793401984,True,0.6,True,0.6100794202751172,Voting,Voting,False,0.362921778488935
7,37,44,231,0.291666667,17.75,5,False,False,0.08283606318568107,False,0.3,False,0.2140282039723624,AdaBoost,AdaBoost,False,0.2140282039723624
5,30,8,214,0.5,25.25,6,False,False,0.0665174950689313,False,0.3,False,0.3682386196969665,AdaBoost,AdaBoost,False,0.3682386196969665
3,20,3,82,0.5,26.33333333,6,False,False,0.051317481689708976,False,0.2,False,0.3811383636958292,AdaBoost,AdaBoost,False,0.3811383636958292
4,43,81,230,0.28571428600000004,14.92857143,5,False,False,0.42698891774365705,False,0.5,False,0.4945193299678777,AdaBoost,AdaBoost,False,0.4945193299678777
8,27,21,94,0.4,7.272727272999999,1,False,False,0.04657119678889975,False,0.0,False,0.1742719817846809,AdaBoost,AdaBoost,False,0.1742719817846809
8,6,1,25,0.833333333,7.0,3,False,False,0.02041979154710809,False,0.1,False,0.21855560941938704,AdaBoost,AdaBoost,False,0.21855560941938704
10,64,22,791,0.703703704,86.88888889,23,True,True,0.8741655232340874,False,0.5,True,0.639860213145244,AdaBoost,AdaBoost,True,0.6396785526804374
3,11,1,74,0.5555555560000001,10.66666667,1,False,False,0.02833483671749407,False,0.0,False,0.21187697727793608,AdaBoost,AdaBoost,False,0.21187697727793608
9,10,6,185,0.5,34.0,5,False,False,0.03806391065292642,False,0.4,False,0.4517458024456003,AdaBoost,AdaBoost,False,0.4517458024456003
13,14,6,56,0.375,12.75,1,False,False,0.3670884480600573,False,0.0,False,0.0970559459291369,AdaBoost,AdaBoost,False,0.0970559459291369
32,120,417,2098,0.290441176,58.05714286,19,True,True,0.971443684344858,False,0.5,True,0.5997230957968177,AdaBoost,AdaBoost,True,0.5993242034136305
3,1,0,1,1.0,0.0,1,False,False,0.014454749399281245,False,0.0,False,0.12716790417801566,AdaBoost,AdaBoost,False,0.12716790417801566
13,87,69,498,0.233333333,31.73333333,7,True,True,0.8344774392062279,False,0.5,False,0.4572349849200392,Voting,Voting,True,0.8249257254852668
4,21,3,108,0.428571429,13.71428571,2,False,False,0.042792906318022836,False,0.0,False,0.07160649516892309,AdaBoost,AdaBoost,False,0.07160649516892309
4,41,0,381,0.818181818,29.5,3,True,False,0.05970446460654352,False,0.4,False,0.3428244114473389,AdaBoost,AdaBoost,False,0.3428244114473389
2,1,0,1,1.0,0.0,1,False,False,0.014585419542189969,False,0.0,False,0.08290560035539804,AdaBoost,AdaBoost,False,0.08290560035539804
6,72,22,623,0.273809524,45.84615385,1,True,True,0.6891352637253014,True,0.7,True,0.7419009381915584,AdaBoost,AdaBoost,True,0.7419009381915584
6,60,402,4541,0.191666667,109.0243902,47,True,True,0.9949858720444648,True,0.7,True,0.6768547364035911,AdaBoost,AdaBoost,True,0.6768547364035911
27,23,68,400,0.708333333,28.23076923,50,True,True,0.8845921395624163,False,0.4,False,0.427265747664998,Voting,Voting,True,0.8791042228596473
13,31,76,165,0.1953125,8.8125,4,False,False,0.0673862219998951,False,0.0,False,0.14717673752682225,AdaBoost,AdaBoost,False,0.14717673752682225
6,30,30,282,0.472222222,22.08333333,6,False,False,0.06923297272012167,False,0.0,False,0.1324341385740442,AdaBoost,AdaBoost,False,0.1324341385740442
4,5,0,24,0.875,4.75,1,False,False,0.017790554113353885,False,0.1,False,0.160586027236541,AdaBoost,AdaBoost,False,0.16030043629029464
15,76,152,573,0.17857142899999998,25.85714286,23,True,True,0.911328641802938,True,0.8,True,0.7076954585143471,AdaBoost,AdaBoost,True,0.7096937421465984
5,18,14,90,0.40625,8.333333332999999,1,True,False,0.03747352604215595,False,0.0,False,0.1925203801210113,AdaBoost,AdaBoost,False,0.1925203801210113
7,46,27,372,0.214285714,24.92857143,5,False,False,0.13483676274861608,False,0.4,False,0.4935058119518328,AdaBoost,AdaBoost,False,0.49278847385342633
1,0,0,26,0.0,0.0,0,False,False,0.03332993372419205,False,0.1,False,0.08413572923069676,AdaBoost,AdaBoost,False,0.08413572923069676
3,30,9,278,0.5555555560000001,36.42857143,3,False,False,0.05491020000813427,False,0.1,False,0.15657026995915738,AdaBoost,AdaBoost,False,0.15657026995915738
4,17,0,131,0.5555555560000001,20.0,1,False,False,0.03393181454374488,False,0.1,False,0.1354111928534128,AdaBoost,AdaBoost,False,0.1354111928534128
4,17,0,107,0.476190476,13.85714286,5,False,False,0.04411034385758222,False,0.2,False,0.2995890841504526,AdaBoost,AdaBoost,False,0.2995890841504526
1,2,0,4,1.0,3.0,0,False,False,0.014278269990438672,False,0.0,False,0.07091711543795473,AdaBoost,AdaBoost,False,0.07091711543795473
14,42,113,356,0.268907563,18.38888889,11,True,False,0.2887942501457505,False,0.2,False,0.41383051680253496,AdaBoost,AdaBoost,False,0.41358044426922136
19,33,66,261,0.259259259,20.58333333,8,False,False,0.1088092646396342,False,0.0,False,0.10073481606729064,AdaBoost,AdaBoost,False,0.10073481606729064
11,20,0,75,0.4375,17.5,3,True,False,0.04149980557866423,False,0.0,False,0.04916234037695325,AdaBoost,AdaBoost,False,0.04916234037695325
5,39,4,274,0.46875,32.5,5,False,False,0.08113475451276664,False,0.0,False,0.25466459528048424,AdaBoost,AdaBoost,False,0.25466459528048424
14,62,133,625,0.26623376600000004,27.22727273,9,False,True,0.780961599416958,False,0.3,True,0.5721576675143002,RandomForest,RandomForest,False,0.3068226844129252
8,10,0,51,0.625,11.5,1,False,False,0.02476259005443237,False,0.1,False,0.0997612150697304,AdaBoost,AdaBoost,False,0.0997612150697304
18,66,77,315,0.222222222,19.53333333,2,False,False,0.18678504926687767,False,0.2,False,0.4696220805398211,AdaBoost,AdaBoost,False,0.4696220805398211
18,80,86,631,0.188888889,37.75,4,True,False,0.466517048174695,False,0.5,False,0.4011473233405326,AdaBoost,AdaBoost,False,0.40140880223986924
23,45,348,204,0.079192547,6.25,4,True,True,0.5475450775290706,False,0.4,True,0.5374704763919633,AdaBoost,AdaBoost,True,0.5374704763919633
5,1,0,1,1.0,0.0,1,False,False,0.014196724636087713,False,0.0,False,0.05678160314336734,AdaBoost,AdaBoost,False,0.05678160314336734
13,26,0,198,0.392857143,26.71428571,5,False,False,0.060009445731110965,False,0.0,False,0.07448578495498152,AdaBoost,AdaBoost,False,0.07448578495498152
3,10,0,44,0.5555555560000001,13.33333333,4,False,False,0.03214527436230531,False,0.1,False,0.2968863248124985,AdaBoost,AdaBoost,False,0.2968863248124985
6,15,2,85,0.5,19.5,6,True,False,0.0435522882813244,False,0.1,False,0.08876029458883561,AdaBoost,AdaBoost,False,0.08876029458883561
5,70,407,615,0.316129032,18.16129032,11,False,True,0.8292535338527038,False,0.3,False,0.4664003336919602,AdaBoost,AdaBoost,False,0.46751894582521925
2,11,3,25,0.666666667,7.333333333,1,False,False,0.02504683207110425,False,0.0,False,0.006763206042731207,AdaBoost,AdaBoost,False,0.006763206042731207
4,13,0,85,0.5,19.75,1,False,False,0.031934213472390637,False,0.0,False,0.09002264928978435,AdaBoost,AdaBoost,False,0.09002264928978435
5,7,0,29,0.625,6.0,1,False,False,0.02309701044944432,False,0.1,False,0.28960166287838834,AdaBoost,AdaBoost,False,0.28960166287838834
34,63,200,528,0.219387755,17.57142857,8,True,True,0.7251294168854359,True,0.9,True,0.5436323415013121,AdaBoost,AdaBoost,True,0.5447080709690778
3,11,0,56,0.375,8.0,3,False,False,0.03640562468606709,False,0.0,False,0.12193631232485305,AdaBoost,AdaBoost,False,0.12193631232485305
3,9,0,64,0.533333333,11.2,1,False,False,0.02752842921972096,False,0.0,False,0.0854535789764357,AdaBoost,AdaBoost,False,0.0854535789764357
7,3,3,3,0.476190476,0.0,1,False,False,0.022997627502677236,False,0.0,False,0.04075774816936987,AdaBoost,AdaBoost,False,0.04075774816936987
67,14,35,75,0.32,6.2,3,False,False,0.35562660385790834,False,0.4,False,0.08149791612156378,AdaBoost,AdaBoost,False,0.08149791612156378
5,26,0,172,0.375,20.125,4,False,False,0.058300379802759185,False,0.0,False,0.09986615454620458,AdaBoost,AdaBoost,False,0.09986615454620458
4,42,185,249,0.211180124,9.52173913,3,False,False,0.09244450561277262,False,0.3,False,0.3377009125906041,AdaBoost,AdaBoost,False,0.3377009125906041
9,1,0,1,1.0,0.0,1,False,False,0.013693549107898094,False,0.0,False,0.0753509560175776,AdaBoost,AdaBoost,False,0.0753509560175776
3,0,0,0,0.0,0.0,0,False,False,0.03273989715190543,False,0.0,False,0.025322216574651887,AdaBoost,AdaBoost,False,0.025322216574651887
8,15,20,136,0.476190476,15.375,7,False,False,0.38104423448643626,False,0.3,False,0.4420364499799113,AdaBoost,AdaBoost,False,0.4420364499799113
5,21,10,71,0.533333333,13.2,2,False,False,0.03775431066614797,False,0.2,False,0.11408604492348155,AdaBoost,AdaBoost,False,0.11408604492348155
2,36,38,620,0.293650794,28.0,3,True,False,0.14067087135255205,False,0.5,False,0.4283059567753607,AdaBoost,AdaBoost,False,0.4283059567753607
8,13,6,44,0.625,10.0,2,False,False,0.02770287987746248,False,0.0,False,0.08511984841940419,AdaBoost,AdaBoost,False,0.08511984841940419
3,31,3,202,0.666666667,66.33333333,14,False,False,0.4517144119759979,True,0.6,True,0.5548715137219821,Voting,Voting,False,0.45407412518696555
25,59,67,304,0.261538462,20.35714286,4,True,False,0.4794550142751831,False,0.2,False,0.3509696902376789,AdaBoost,AdaBoost,False,0.3514836315338289
7,51,381,376,0.241935484,10.67741935,4,False,False,0.32837924566598603,False,0.1,False,0.14559636068237267,AdaBoost,AdaBoost,False,0.14559636068237267
10,12,1,76,0.666666667,24.33333333,4,False,False,0.029625743376333474,False,0.1,False,0.15009748991965388,AdaBoost,AdaBoost,False,0.15009748991965388
1,5,0,45,0.666666667,13.33333333,2,False,False,0.02347657631780252,False,0.0,False,0.04576764210994064,AdaBoost,AdaBoost,False,0.04576764210994064
8,49,21,265,0.363636364,22.72727273,7,False,False,0.13080873210588587,False,0.3,False,0.4653616773712594,AdaBoost,AdaBoost,False,0.4653616773712594
4,14,15,56,0.476190476,6.571428571,1,False,False,0.031560509496873265,False,0.0,False,0.18041465305328536,AdaBoost,AdaBoost,False,0.18041465305328536
4,1,0,1,1.0,0.0,1,False,False,0.014325189102000837,False,0.0,False,0.0562934489932221,AdaBoost,AdaBoost,False,0.0562934489932221
25,157,744,1828,0.13986014,39.04444444,19,True,True,0.9865040481593172,True,0.9,True,0.631242091663711,AdaBoost,AdaBoost,True,0.631242091663711
1,6,1,22,0.666666667,6.0,1,False,False,0.02232890522524436,False,0.0,False,0.018937814305087338,AdaBoost,AdaBoost,False,0.018937814305087338
