dit,noc,cbo,lcom,ca,npm,cam,ic,cbm,amc,avg_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
2,0,7,9,3,6,0.444444444,1,20,4.5,0.8333,False,False,0.0043374783361462155,False,0.0,False,0.03524950455507063,AdaBoost,AdaBoost,False,0.03416609432077465
2,0,25,104,8,13,0.18125,1,1,16.52941176,0.7647,True,True,0.5099847685683612,False,0.1,False,0.3746076527495085,Voting,AdaBoost,False,0.3751410698256536
3,0,6,0,1,3,0.533333333,0,0,8.333333332999999,0.6667,True,False,0.17842429888012368,True,0.6,True,0.5479838836991682,AdaBoost,AdaBoost,True,0.5403153228360292
1,0,182,231,182,22,0.25974026,0,0,0.0,1.0,True,True,0.9667209056856564,True,1.0,True,0.9384329528401208,AdaBoost,AdaBoost,True,0.9433994404710043
2,0,9,15,0,4,0.25,1,2,14.0,1.0,False,False,0.13174647181546026,False,0.0,False,0.12779477360526598,AdaBoost,AdaBoost,False,0.12645670019918476
1,0,3,0,1,2,0.75,0,0,4.5,0.5,False,False,0.10168583284354396,False,0.03333333333333333,False,0.08845050546031334,AdaBoost,AdaBoost,False,0.08813078986477182
2,0,2,0,1,1,1.0,0,0,13.0,0.0,False,False,0.08484882400193466,False,0.0,False,0.2926563131297709,AdaBoost,AdaBoost,False,0.284751499609844
3,0,14,57,4,10,0.241071429,0,0,11.66666667,1.0667,False,True,0.5724383145608177,False,0.4,False,0.4436355592312081,AdaBoost,AdaBoost,False,0.45302618355138
5,0,13,24,1,8,0.222222222,1,1,4.875,0.875,False,False,0.2207830339174357,False,0.3,False,0.3162320275129896,AdaBoost,AdaBoost,False,0.30729075653733484
3,0,25,22,1,5,0.272727273,2,3,31.16666667,0.9167,False,False,0.09468817632096832,False,0.2,False,0.24164717577019484,AdaBoost,AdaBoost,False,0.22720084721510092
1,0,6,0,1,4,0.458333333,0,0,20.75,1.25,False,True,0.503257864662738,False,0.1,False,0.33185079985912924,AdaBoost,AdaBoost,False,0.33308922987863915
4,0,17,72,7,16,0.21875,1,1,8.0625,0.8125,False,True,0.5627156617243921,False,0.1,False,0.264305380443985,AdaBoost,AdaBoost,False,0.28348156278181685
1,1,3,3,3,6,0.666666667,0,0,8.0,0.8333,True,False,0.14473355517795478,False,0.1,False,0.25166117853224784,AdaBoost,AdaBoost,False,0.24758175414339922
1,0,16,24,1,1,0.4166666670000001,1,4,25.44444444,2.1111,False,False,0.10112170573722873,False,0.2,False,0.2299593751951679,AdaBoost,AdaBoost,False,0.21756184773421736
4,1,5,0,2,1,1.0,0,0,8.0,0.0,False,False,0.1339532198846431,False,0.3,False,0.26769130936324026,AdaBoost,AdaBoost,False,0.26506667221680685
3,0,24,4,2,3,0.583333333,0,0,36.25,1.0,False,True,0.5029586868894605,False,0.5,False,0.4422707714714709,AdaBoost,AdaBoost,False,0.4498908142792978
3,1,20,55,3,11,0.205357143,1,2,12.14285714,1.2143,False,False,0.18419175298333634,True,0.7,False,0.2959881294140806,AdaBoost,AdaBoost,False,0.30278178535981887
2,0,11,17,6,6,0.375,0,0,11.57142857,1.0,False,True,0.5309522710206412,False,0.5,False,0.4726063907502837,AdaBoost,AdaBoost,False,0.47421448639526614
1,0,12,0,2,2,0.571428571,0,0,32.5,0.5,True,False,0.11180298523029762,False,0.0,False,0.23363971495397035,AdaBoost,AdaBoost,False,0.22831255898966993
1,0,4,39,0,13,0.261538462,0,0,15.14285714,0.8571,False,False,0.1873054716868396,False,0.1,False,0.2709635720223698,AdaBoost,AdaBoost,False,0.26718812813070203
6,0,14,10,1,4,0.3666666670000001,0,0,14.4,0.6,False,False,0.2466010397723351,False,0.2,False,0.21173338284944573,AdaBoost,AdaBoost,False,0.21427870481318834
1,0,5,3,1,3,0.666666667,0,0,18.33333333,1.3333,False,False,0.15147749254075793,False,0.2,False,0.2435186802439216,AdaBoost,AdaBoost,False,0.24097848989068218
3,0,3,1,1,1,0.666666667,1,2,7.5,0.5,False,False,0.10325389585466116,False,0.3,False,0.2574594584664753,AdaBoost,AdaBoost,False,0.2544921528449339
1,0,2,1,0,2,0.75,0,0,2.5,0.5,False,False,0.10054834111062112,False,0.2,False,0.11873024567595104,AdaBoost,AdaBoost,False,0.1192314280999844
4,0,11,0,1,1,0.291666667,2,4,43.55555556,0.7778,False,False,0.11199093442825664,False,0.0,False,0.27887753047607344,AdaBoost,AdaBoost,False,0.2720399108045142
4,1,9,1,5,2,0.75,0,0,1.5,0.5,False,False,0.18365672940301125,True,0.6,False,0.3486312303253443,AdaBoost,AdaBoost,False,0.3477542188055897
1,0,10,0,5,10,0.257142857,0,0,12.3,0.9,False,False,0.1817077818451707,False,0.5,False,0.4218747895597795,AdaBoost,AdaBoost,False,0.41738585200409867
2,0,6,3,3,1,0.5,1,1,19.0,1.3333,False,False,0.4920147698456277,False,0.5,False,0.4609658989548238,AdaBoost,AdaBoost,False,0.4620946025578013
3,0,6,1,0,1,0.666666667,1,2,18.5,0.5,False,False,0.09851221036823048,False,0.3,False,0.3172205549500427,AdaBoost,AdaBoost,False,0.3121464785648455
2,2,14,5,5,4,0.3666666670000001,0,0,14.66666667,1.1667,True,False,0.2372914914465325,False,0.4,False,0.4237755213357741,AdaBoost,AdaBoost,False,0.4066304566480022
2,0,10,178,4,16,0.221428571,1,3,4.65,0.85,False,False,0.1367312836431672,False,0.0,False,0.06577247098963011,AdaBoost,AdaBoost,False,0.06662230530120872
2,0,3,1,2,1,1.0,0,0,19.0,0.5,False,False,0.10545339132632377,False,0.2,False,0.2818178547642829,AdaBoost,AdaBoost,False,0.2769680022906199
1,0,7,29,2,9,0.444444444,0,0,9.5,1.6,True,False,0.2009323625234432,False,0.3,False,0.3101491630493584,AdaBoost,AdaBoost,False,0.3075980161285862
3,0,6,61,1,14,0.3666666670000001,1,3,10.0,0.9333,False,False,0.14426092410660882,False,0.0,False,0.1819855933404521,AdaBoost,AdaBoost,False,0.17911243561937915
1,0,11,45,8,10,0.255555556,0,0,0.0,1.0,False,True,0.5695081631924968,False,0.5,False,0.4149067204434376,AdaBoost,AdaBoost,False,0.4191391666374038
4,0,6,15,0,5,0.3,0,0,6.5,0.3333,False,False,0.2670995633489303,False,0.1,False,0.2961812051937184,AdaBoost,AdaBoost,False,0.29341593091970564
1,0,6,6,4,4,0.55,0,0,0.0,1.0,False,False,0.18201572886037026,False,0.2,False,0.1856273611754091,AdaBoost,AdaBoost,False,0.1857072905666631
3,0,8,0,1,2,0.5,0,0,48.5,0.5,False,True,0.5399856081642865,False,0.3,False,0.3175420164618654,AdaBoost,AdaBoost,False,0.3221019519218968
3,0,8,3,0,2,0.666666667,1,1,12.0,0.6667,False,False,0.13895660151768272,False,0.3,False,0.29673935856248457,AdaBoost,AdaBoost,False,0.29340457245155505
3,0,4,10,1,3,0.466666667,1,1,5.2,0.8,False,False,0.17139210490882115,False,0.0,False,0.11922246773124867,AdaBoost,AdaBoost,False,0.11903389351790945
1,0,1,0,1,4,0.625,0,0,11.5,0.75,False,False,0.18039523795229812,False,0.0,False,0.3302797793677146,AdaBoost,AdaBoost,False,0.3234684577447873
1,0,4,6,1,4,1.0,0,0,3.75,0.75,False,False,0.11921670356328735,False,0.0,False,0.08742268450830377,AdaBoost,AdaBoost,False,0.08714640222324745
1,0,28,17,2,3,0.28571428600000004,1,4,24.71428571,0.5714,False,False,0.02548331563117565,False,0.3,False,0.2911258054375145,AdaBoost,AdaBoost,False,0.26992616982559886
3,3,9,37,3,4,0.3,1,1,10.27272727,0.8182,True,False,0.2584527959534466,False,0.4,False,0.2984923231077355,AdaBoost,AdaBoost,False,0.29874640617976495
1,0,8,300,3,27,0.13636363599999998,0,0,7.428571429,1.1429,False,False,0.47175049324446,True,0.7,False,0.4836006835496876,AdaBoost,AdaBoost,False,0.48571256967923654
2,2,20,93,7,9,0.2,1,1,19.61111111,0.9444,True,True,0.5607933904111657,True,0.9,True,0.5557507904584584,AdaBoost,AdaBoost,True,0.5707224910274407
2,0,2,7,0,6,0.314285714,1,1,4.285714286,0.7143,False,False,0.1607965693160209,False,0.2,False,0.13875294825317488,AdaBoost,AdaBoost,False,0.13989319209029982
2,1,56,2573,15,61,0.069256757,1,1,18.82666667,1.36,True,True,0.8634082855155875,False,0.4,True,0.6367773113598928,AdaBoost,AdaBoost,True,0.6451679272236424
2,0,9,10,3,5,0.36,1,1,5.0,0.6,False,False,0.14462649029284833,False,0.1,False,0.29136013292013,AdaBoost,AdaBoost,False,0.2861343656289149
2,1,45,992,2,42,0.093617021,0,0,15.72916667,1.2292,False,True,0.5418256479022684,True,0.6,True,0.5652087782251533,AdaBoost,AdaBoost,True,0.564781350625953
1,0,8,16,0,7,0.267857143,0,0,18.625,1.0,False,False,0.2221432577238727,False,0.0,False,0.1941191101470912,AdaBoost,AdaBoost,False,0.19259621790792855
3,0,12,15,3,3,0.328571429,1,2,20.85714286,1.2857,True,False,0.15192331711953866,False,0.2,False,0.3066964445884209,AdaBoost,AdaBoost,False,0.3022242308466885
3,0,17,8,3,3,0.314285714,1,1,57.8,5.0,False,True,0.6261014525419399,False,0.2,False,0.4685560015541103,AdaBoost,AdaBoost,False,0.4699913342251138
5,0,3,3,2,3,0.7777777779999999,0,0,4.333333333,0.0,False,False,0.23670745955713104,False,0.2,False,0.12509928828114314,AdaBoost,AdaBoost,False,0.12830195446230674
4,0,2,0,1,3,0.5,0,0,9.666666667000001,0.6667,False,False,0.2690540771837461,False,0.1,False,0.46271562362984703,AdaBoost,AdaBoost,False,0.45461468462486
3,0,9,8,0,3,0.4,1,2,15.4,1.2,False,False,0.1384347884746878,False,0.1,False,0.11389685277609445,AdaBoost,AdaBoost,False,0.11426913319038427
0,0,5,0,1,9,0.37037037,0,0,22.55555556,0.8889,False,False,0.1899924674342369,False,0.3,False,0.4165216194102869,AdaBoost,AdaBoost,False,0.4104092353258376
2,0,15,11,3,6,0.355555556,1,1,16.6,1.1,True,True,0.5026342706581073,False,0.5,False,0.4664417377609851,Voting,AdaBoost,False,0.4708007870588484
0,0,17,102,4,10,0.222222222,0,0,10.3125,1.125,False,False,0.19823070674904844,False,0.4,False,0.14346058469090686,AdaBoost,AdaBoost,False,0.15876084059872098
1,0,3,15,3,6,0.5555555560000001,0,0,0.0,1.0,False,False,0.19224883417765173,False,0.3,False,0.12440674250108492,AdaBoost,AdaBoost,False,0.1277749797624205
4,0,3,1,2,2,0.833333333,0,0,4.5,0.0,False,False,0.20508081226870875,False,0.2,False,0.12952242871643815,AdaBoost,AdaBoost,False,0.13190668955150323
3,0,9,26,1,9,0.307692308,1,1,16.15384615,1.3846,True,True,0.5716742853913617,False,0.5,False,0.3934301197403515,Voting,AdaBoost,False,0.39840231869152176
2,0,21,627,3,38,0.105263158,0,0,7.368421053,1.0263,True,True,0.5772883703551309,False,0.3,False,0.3857960551968129,Voting,AdaBoost,False,0.39771945578510215
3,0,11,71,4,13,0.271428571,2,7,11.14285714,1.3571,False,False,0.050999292833084416,False,0.1,False,0.2793273056927168,AdaBoost,AdaBoost,False,0.272490094923614
2,0,13,54,1,4,0.305555556,1,1,15.76923077,1.1538,True,False,0.1632123475719494,False,0.5,False,0.3179045050841466,AdaBoost,AdaBoost,False,0.31304353014727837
3,0,3,0,1,2,0.4375,2,3,20.25,1.25,False,False,0.4409150594845497,False,0.3,False,0.4189589845611781,AdaBoost,AdaBoost,False,0.41812789343418305
0,0,10,2,1,3,0.833333333,0,0,16.0,0.5,False,False,0.09598460606882003,False,0.0,False,0.11411018369046196,AdaBoost,AdaBoost,False,0.11247589462989525
1,4,5,9,5,5,0.5,0,0,2.666666667,0.6667,False,True,0.6950707130522575,False,0.1,False,0.2873822663791493,AdaBoost,AdaBoost,False,0.29404306784293593
2,0,12,22,3,8,0.303571429,0,0,6.375,0.625,False,False,0.2327235573989446,False,0.4,False,0.4754486275371331,AdaBoost,AdaBoost,False,0.4694391651318876
0,2,16,28,2,2,0.375,0,0,25.0,1.0,False,False,0.1920723709552428,False,0.2,False,0.28032540455855026,AdaBoost,AdaBoost,False,0.26975978573127024
1,0,10,0,5,5,0.44,0,0,21.2,1.2,False,False,0.2322429519504801,False,0.4,True,0.5621141868622591,AdaBoost,AdaBoost,True,0.553296017357949
1,0,9,6,0,3,0.25,0,0,12.5,0.75,False,False,0.1887256100525936,False,0.1,False,0.1534938523476186,AdaBoost,AdaBoost,False,0.15366181103100968
2,1,5,8,3,4,0.583333333,0,0,4.6,0.6,False,False,0.21344217480215152,True,0.6,False,0.3986742797764246,AdaBoost,AdaBoost,False,0.3969177896279024
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.07991711606305972,False,0.0,False,0.07280819935235773,AdaBoost,AdaBoost,False,0.0721643359806778
2,0,9,15,3,7,0.35714285700000004,1,20,4.857142857,0.8571,False,False,0.00035168609246750423,False,0.0,False,0.024905255798403282,AdaBoost,AdaBoost,False,0.02410857466332126
2,0,8,3,1,1,0.75,1,1,4.333333333,0.3333,False,False,0.09314292160392318,False,0.1,False,0.1494452487152414,AdaBoost,AdaBoost,False,0.14770218088736162
1,0,1,1,1,2,1.0,0,0,0.0,1.0,False,False,0.12750562125434808,False,0.0,False,0.12658165211567282,AdaBoost,AdaBoost,False,0.1252179831273063
1,0,7,0,1,4,0.4166666670000001,0,0,17.25,0.5,False,True,0.5187596568106575,False,0.3,True,0.5212088522705868,RandomForest,AdaBoost,True,0.518738951547919
2,0,17,289,1,25,0.13636363599999998,0,0,9.423076923,1.1154,False,False,0.4606420905515776,False,0.3,False,0.4480059766773956,AdaBoost,AdaBoost,False,0.44277143192109414
0,0,10,4,1,3,0.4375,0,0,19.0,2.25,False,False,0.3461938395753705,False,0.1,False,0.2842523384900604,AdaBoost,AdaBoost,False,0.28356179358190686
2,0,10,30,3,9,0.333333333,1,21,5.1111111110000005,0.8889,False,False,0.0002694185573066196,False,0.1,False,0.2407979799922822,AdaBoost,AdaBoost,False,0.23412123697115245
1,0,4,3,1,3,0.666666667,0,0,19.0,2.3333,False,False,0.3899515227167861,False,0.1,False,0.1282514535420844,AdaBoost,AdaBoost,False,0.1335329095761561
4,3,4,0,4,1,1.0,0,0,5.0,0.0,False,False,0.24374678126997384,False,0.3,False,0.15633674128766295,AdaBoost,AdaBoost,False,0.15977401074166728
3,0,8,6,4,3,0.5625,0,0,14.5,1.0,True,False,0.25692566126025423,False,0.5,False,0.35807700547844384,AdaBoost,AdaBoost,False,0.3574673671665174
4,0,9,30,1,9,0.355555556,2,3,7.222222222,0.5556,False,False,0.1120774939650258,False,0.1,False,0.04151058927332127,AdaBoost,AdaBoost,False,0.04365720821903922
3,0,9,11,3,3,0.4,1,1,6.0,0.6667,False,False,0.16665955204565205,False,0.1,False,0.1997487739322089,AdaBoost,AdaBoost,False,0.19795179948231792
1,0,12,1,2,1,0.666666667,1,1,36.0,0.5,False,False,0.4178371201158581,False,0.4,True,0.550554974185438,AdaBoost,AdaBoost,True,0.5460745583100919
1,0,1,0,1,1,1.0,0,0,0.0,1.0,False,False,0.12472702553975824,False,0.0,False,0.1187455646870962,AdaBoost,AdaBoost,False,0.11757556985030948
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.07991711606305972,False,0.0,False,0.07280819935235773,AdaBoost,AdaBoost,False,0.0721643359806778
1,0,4,3,1,3,0.833333333,0,0,5.666666667,0.6667,False,False,0.1332877192032894,False,0.0,False,0.12360084913019585,AdaBoost,AdaBoost,False,0.12245694288691653
2,0,20,133,6,18,0.130952381,1,1,6.222222222,0.9444,False,False,0.2340804393397003,False,0.1,False,0.35573321317306955,AdaBoost,AdaBoost,False,0.3350349670253056
1,1,7,137,1,16,0.15789473699999998,0,0,8.315789473999999,1.0,True,True,0.6296111210080814,True,0.7,True,0.5739027608499507,AdaBoost,AdaBoost,True,0.5764708675305771
4,0,4,6,1,8,0.34375,1,1,9.875,1.25,False,True,0.5850068590823859,False,0.4,False,0.4273358634029844,AdaBoost,AdaBoost,False,0.4304051449823925
3,0,5,0,1,1,0.5,1,1,6.666666667,0.6667,True,False,0.15692802720902976,False,0.1,False,0.25980094126521724,AdaBoost,AdaBoost,False,0.2558569988845661
6,0,3,0,1,4,0.4375,0,0,9.5,0.75,False,False,0.29850173190816337,False,0.1,False,0.4254304076479198,AdaBoost,AdaBoost,False,0.41916244837068994
1,0,5,0,4,1,1.0,0,0,0.0,1.0,False,False,0.12490856102006373,False,0.0,False,0.07825474739587067,AdaBoost,AdaBoost,False,0.07839608348287075
4,0,16,297,3,17,0.166144201,1,1,25.0,2.7333,True,True,0.578943270727129,True,0.6,True,0.5586417007567746,AdaBoost,AdaBoost,True,0.5620400642756538
1,0,6,0,6,1,1.0,0,0,0.0,1.0,False,False,0.12921740874577667,False,0.0,False,0.08528703448765207,AdaBoost,AdaBoost,False,0.08529333917437389
1,0,14,7,2,3,0.4,1,1,34.0,0.6667,False,False,0.10745425449824204,False,0.1,False,0.2765970964500569,AdaBoost,AdaBoost,False,0.25538934040109157
1,0,1,0,1,0,0.0,0,0,0.0,0.0,False,False,0.17711267966397434,False,0.0,False,0.08587461609079937,AdaBoost,AdaBoost,False,0.08688504588694886
2,0,6,18,1,6,0.314285714,1,1,18.375,0.75,False,False,0.16660304524784636,False,0.2,False,0.4250750950608447,AdaBoost,AdaBoost,False,0.4170939970810645
5,0,25,0,24,4,0.5,0,0,11.5,1.0,True,True,0.7254799807477759,False,0.3,False,0.417082584662416,Voting,AdaBoost,False,0.4371773569052872
2,1,25,220,8,16,0.14229249,1,1,17.0,1.5833,False,True,0.6648127961467307,True,0.8,True,0.5946659752767707,AdaBoost,AdaBoost,True,0.6090490514524709
3,16,21,4,17,3,0.5,1,3,9.2,1.2,True,True,0.9184335857557194,False,0.5,False,0.4089966454347667,Voting,AdaBoost,False,0.4542217841818675
3,0,4,3,0,1,0.7777777779999999,1,1,10.0,0.6667,False,False,0.13370038813353435,False,0.0,False,0.4201794770506577,AdaBoost,AdaBoost,False,0.40946782810949983
1,0,3,1,2,2,0.75,0,0,2.0,0.5,False,False,0.4701524540241798,False,0.2,False,0.18757471494002573,AdaBoost,AdaBoost,False,0.19374669658530047
2,1,6,29,5,14,0.535714286,0,0,10.78571429,1.2857,False,False,0.3333675132124593,False,0.5,False,0.4345416966183626,AdaBoost,AdaBoost,False,0.43309589075047494
1,0,5,3,2,3,0.5555555560000001,0,0,5.0,0.6667,False,False,0.16701102605847085,False,0.1,False,0.3569876314484837,AdaBoost,AdaBoost,False,0.35012090421369124
1,0,8,25,1,9,0.311111111,0,0,7.2,1.0,False,False,0.22135095399600896,False,0.5,False,0.44233099639341616,AdaBoost,AdaBoost,False,0.43824087034088577
3,0,37,168,8,13,0.192857143,2,3,11.47619048,1.0952,False,False,0.08385578458957471,False,0.2,False,0.275931781788053,AdaBoost,AdaBoost,False,0.2571196964915584
1,0,7,6,4,5,0.466666667,0,0,4.8,0.8,False,False,0.1902862960476317,False,0.0,False,0.1233056296357167,AdaBoost,AdaBoost,False,0.12338881135639557
4,0,5,17,2,7,0.327272727,1,2,8.545454545,1.0,True,True,0.5207615869650256,False,0.5,False,0.3023875811943237,Voting,AdaBoost,False,0.3092120002017082
1,0,8,3,5,2,0.583333333,0,0,63.33333333,5.6667,False,True,0.6366093186382629,True,0.6,False,0.424794004681316,AdaBoost,AdaBoost,False,0.43123344352739634
1,0,6,0,5,1,1.0,0,0,0.0,1.0,False,False,0.12588139735155074,False,0.0,False,0.08008628612976887,AdaBoost,AdaBoost,False,0.08018926252702754
5,0,1,0,0,3,0.5,0,0,10.25,0.75,False,False,0.28601633308464264,False,0.2,False,0.3673091338397549,AdaBoost,AdaBoost,False,0.3637441108010343
1,0,448,325,446,26,0.157692308,0,0,0.0,1.0,True,True,0.9988154863543682,True,0.9,True,0.8605640345767382,AdaBoost,AdaBoost,True,0.8734607669302202
0,0,2,1,1,2,1.0,0,0,2.5,0.5,False,False,0.08440899196812064,False,0.0,False,0.12918926894855726,AdaBoost,AdaBoost,False,0.12682080604392384
1,0,5,495,1,34,0.134803922,0,0,6.852941176,1.2647,False,True,0.903467857288872,False,0.5,False,0.4704062296692732,AdaBoost,AdaBoost,False,0.47998035432646086
1,0,9,3,7,3,1.0,0,0,0.0,1.0,False,False,0.13140654470208268,False,0.5,False,0.3700202170371361,AdaBoost,AdaBoost,False,0.3663436980678245
3,0,23,0,1,2,0.4375,1,1,52.75,2.25,False,False,0.2428009530921741,False,0.2,False,0.1859722505804651,AdaBoost,AdaBoost,False,0.1911811701338499
5,0,3,6,1,3,0.36,0,0,11.8,1.0,True,False,0.305371877996074,False,0.2,False,0.4390104632665064,AdaBoost,AdaBoost,False,0.4335436528549357
1,0,6,3,1,2,0.4166666670000001,0,0,10.0,1.0,True,False,0.1953751350234033,False,0.2,False,0.2340198331976824,AdaBoost,AdaBoost,False,0.2328225364506168
1,0,9,22,1,5,0.265625,0,0,13.66666667,1.2222,False,False,0.2287400934856741,False,0.3,False,0.3825058776266333,AdaBoost,AdaBoost,False,0.3783195596803605
1,3,3,0,3,4,0.625,0,0,6.5,0.75,False,False,0.2609304611863332,False,0.2,False,0.4196648501408233,AdaBoost,AdaBoost,False,0.41387339190528366
2,0,12,9,8,5,0.3666666670000001,0,0,6.5,0.6667,False,False,0.2385956022779391,True,0.6,False,0.3751760728430345,AdaBoost,AdaBoost,False,0.37471564868166046
3,0,24,1527,7,53,0.13362069,1,2,9.084745762999999,1.2034,True,True,0.9014222148666612,False,0.2,False,0.35377445909344984,Voting,AdaBoost,False,0.3917486228832602
1,0,6,0,1,2,0.625,0,0,14.0,0.5,True,False,0.4897885241334112,True,0.8,True,0.5580352545200632,AdaBoost,AdaBoost,True,0.5592218491519223
4,0,3,15,0,6,0.444444444,2,2,5.166666667,0.5,False,False,0.13327429860839615,False,0.0,False,0.0533844326492168,AdaBoost,AdaBoost,False,0.05450753583747409
4,0,10,27,3,10,0.32,2,3,7.5,0.9,False,False,0.1346079404525061,False,0.0,False,0.05381303426594061,AdaBoost,AdaBoost,False,0.05495078598584703
2,0,5,15,1,5,0.433333333,1,3,12.42857143,1.0,False,False,0.0887367313208433,False,0.3,False,0.271305643774712,AdaBoost,AdaBoost,False,0.2677193609140264
1,0,14,53,2,11,0.230769231,0,0,13.78571429,1.3571,True,False,0.2717126571387456,False,0.3,False,0.33723725745488226,AdaBoost,AdaBoost,False,0.3303402824099641
1,0,1,25,1,11,0.409090909,0,0,8.181818182,1.2727,False,False,0.21174157248468253,False,0.3,False,0.3979953868407272,AdaBoost,AdaBoost,False,0.3929698701728125
2,0,7,0,1,5,0.35714285700000004,1,1,20.42857143,1.2857,True,False,0.16615088997112748,False,0.2,False,0.3373498060662505,AdaBoost,AdaBoost,False,0.33221855789845983
3,0,17,1,2,4,0.444444444,1,1,25.66666667,0.8333,False,False,0.15127038673378368,False,0.2,False,0.34541318875443666,AdaBoost,AdaBoost,False,0.32408705754447525
1,0,7,0,1,2,0.6,0,0,22.33333333,2.0,False,False,0.18812761235350892,True,0.6,False,0.441811267106829,AdaBoost,AdaBoost,False,0.4381247491579726
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.10514747239505412,False,0.0,False,0.05910771412937137,AdaBoost,AdaBoost,False,0.05944757317021982
6,0,3,0,1,1,1.0,0,0,12.0,0.0,False,False,0.20764749966647966,False,0.0,False,0.14680953531338578,AdaBoost,AdaBoost,False,0.14651464638285483
4,0,3,0,3,3,0.45,0,0,7.75,0.75,False,False,0.23755796435044865,True,0.8,False,0.4289398603396295,AdaBoost,AdaBoost,False,0.42888458624656284
2,0,10,79,3,13,0.314285714,0,0,7.2,1.0,False,False,0.2343370649923274,False,0.3,False,0.4095313626804693,AdaBoost,AdaBoost,False,0.404616319929925
1,0,2,1,2,2,1.0,0,0,0.0,1.0,True,False,0.11045270069030616,False,0.0,False,0.2536741374001872,AdaBoost,AdaBoost,False,0.2478787035401914
1,0,6,1,6,2,1.0,0,0,0.0,1.0,False,False,0.11477662749551375,False,0.0,False,0.08537559902187017,AdaBoost,AdaBoost,False,0.08507685602387295
4,2,21,54,12,7,0.333333333,0,0,5.833333333,0.5,False,False,0.2869071608022261,False,0.2,False,0.373539934006843,AdaBoost,AdaBoost,False,0.3597814510858006
1,0,4,0,3,1,1.0,0,0,0.0,1.0,False,False,0.10660190108188726,False,0.0,False,0.04531400588500538,AdaBoost,AdaBoost,False,0.0461277862642276
3,6,12,75,6,11,0.205357143,1,1,10.4,0.9333,True,True,0.8844941235682593,True,0.6,True,0.5098442137942877,AdaBoost,AdaBoost,True,0.518794759969449
2,0,8,15,3,7,0.35714285700000004,1,20,5.857142857,0.8571,False,False,0.0002184070177550469,False,0.0,False,0.11827038858013375,AdaBoost,AdaBoost,False,0.11447695907383072
3,0,16,157,4,18,0.215277778,1,1,4.526315789,0.7895,False,False,0.2324120186896476,False,0.1,False,0.2645360286374163,AdaBoost,AdaBoost,False,0.25552273704495143
1,0,14,1708,1,49,0.122222222,0,0,12.19672131,1.2131,False,True,0.5815029750076633,False,0.2,True,0.5328908966772197,RandomForest,AdaBoost,True,0.5238122508537368
1,0,4,0,3,1,1.0,0,0,0.0,1.0,False,False,0.10660190108188726,False,0.0,False,0.04531400588500538,AdaBoost,AdaBoost,False,0.0461277862642276
1,0,16,283,5,14,0.157342657,0,0,13.85185185,1.5556,True,True,0.5955793524382836,False,0.2,False,0.3557791441576611,Voting,AdaBoost,False,0.3690260709348303
1,0,5,0,1,5,0.5,0,0,6.6,0.6,True,False,0.13587922541842934,False,0.3,True,0.5359091050283654,AdaBoost,AdaBoost,True,0.5248399985371073
4,0,11,33,2,14,0.3,1,1,10.64285714,1.2857,False,True,0.5932574244978952,False,0.5,False,0.4427675199958484,AdaBoost,AdaBoost,False,0.44659039769440595
0,0,10,2,1,3,0.833333333,0,0,16.0,0.5,False,False,0.07287061171278088,False,0.0,False,0.07410572707517031,AdaBoost,AdaBoost,False,0.0732769490091374
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.10514747239505412,False,0.0,False,0.05910771412937137,AdaBoost,AdaBoost,False,0.05944757317021982
1,0,8,60,0,12,0.104166667,0,0,4.25,0.9167,False,False,0.19261474548651414,False,0.1,False,0.4633572522196404,AdaBoost,AdaBoost,False,0.4536598350433306
1,0,6,1,0,2,0.75,0,0,10.5,0.5,False,False,0.4344050477357868,False,0.3,False,0.4926944131430032,AdaBoost,AdaBoost,False,0.4893670674337581
2,0,6,9,1,6,0.444444444,1,20,4.5,0.8333,False,False,0.0001885109617676205,False,0.0,False,0.2262182964003477,AdaBoost,AdaBoost,False,0.21895764353790964
3,0,7,24,1,6,0.333333333,0,0,13.11111111,0.6667,False,False,0.21593327500463905,False,0.5,False,0.32906252701819555,AdaBoost,AdaBoost,False,0.3285057007865673
3,0,3,1,1,1,0.666666667,1,1,5.0,0.5,False,False,0.12899834498009305,False,0.1,False,0.09196937357322794,AdaBoost,AdaBoost,False,0.09284448168994479
2,0,2,9,1,6,0.4166666670000001,0,0,6.333333333,0.8333,False,False,0.19405940274852185,False,0.0,False,0.15215747124026374,AdaBoost,AdaBoost,False,0.15140162487357334
2,14,26,3,22,7,0.5,1,1,7.0,0.8,True,True,0.9365974455555556,False,0.4,False,0.4463274323011143,Voting,AdaBoost,False,0.4840366646020585
3,0,8,9,4,4,0.375,2,4,17.33333333,1.3333,False,False,0.09757407152360527,False,0.2,False,0.4433958426484087,AdaBoost,AdaBoost,False,0.4333994571402244
