cbo,rfc,ce,npm,cam,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
55,128,32,39,0.185606061,False,True,0.9860941284744226,True,0.9,True,0.7018222849637965,Voting,Voting,True,0.9825455187214418
1,2,0,1,1.0,False,False,0.04997713913528232,False,0.0,False,0.08984108946494564,Voting,Voting,False,0.04967583648830154
2,10,2,2,0.666666667,False,False,0.09804009792443444,False,0.0,False,0.026847125221589472,Voting,Voting,False,0.09616668058890228
4,4,2,4,0.625,False,False,0.12963119557343605,False,0.2,False,0.06531450233731237,Voting,Voting,False,0.12998515706188002
6,4,2,4,1.0,False,False,0.0730688568145088,False,0.1,False,0.11057164847433547,Voting,Voting,False,0.07373752210582264
16,53,16,16,0.176870748,True,True,0.9636883606208204,True,0.8,True,0.671819554251862,Voting,Voting,True,0.9590754735195313
5,19,5,6,0.611111111,False,False,0.17047752196150853,False,0.0,False,0.11641033657055065,Voting,Voting,False,0.1678184363964165
2,2,2,1,1.0,False,False,0.08227723215173262,False,0.0,False,0.06912376605189037,Voting,Voting,False,0.08110496335922239
4,8,2,8,0.541666667,False,False,0.1556006768053558,False,0.4,False,0.2971153168132442,Voting,Voting,False,0.15996216714698547
2,7,2,3,0.5555555560000001,False,False,0.1328841353809506,False,0.0,False,0.22387899497161748,Voting,Voting,False,0.1319542526042917
30,93,30,16,0.13888888900000002,True,True,0.6626443660192702,True,0.6,False,0.4757914377321388,Voting,Voting,True,0.6602338984028235
2,8,0,4,0.666666667,False,False,0.07059005810546294,False,0.0,False,0.03741294748681714,Voting,Voting,False,0.06939639117175617
4,4,1,3,0.666666667,False,False,0.09389028809953766,False,0.0,False,0.07800190546488027,Voting,Voting,False,0.0925450193031088
7,15,1,14,0.342857143,False,False,0.20097022847853588,False,0.0,False,0.05729436582620996,Voting,Voting,False,0.19714935976291245
2,0,1,0,0.0,False,False,0.18345782749033268,False,0.0,False,0.05415497105109679,Voting,Voting,False,0.17998581377638645
