cbo,rfc,ce,npm,cam,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
9,2,0,1,1.0,False,False,0.008889545942136852,False,0.0,False,0.0429617908958717,AdaBoost,AdaBoost,False,0.02908355680493929
6,1,0,1,1.0,False,False,0.010930243500624591,False,0.0,False,0.025854956835513282,AdaBoost,Voting,False,0.017947148150764758
6,20,1,19,0.294736842,False,False,0.035042185608735885,False,0.0,False,0.22234002483626866,AdaBoost,AdaBoost,False,0.22212948236144925
3,15,0,14,0.33928571399999996,False,False,0.029491354376729544,False,0.0,False,0.029268566354210268,AdaBoost,AdaBoost,False,0.02921023476347359
6,15,3,4,0.5,False,False,0.03398330157098501,False,0.1,False,0.2832148899406647,AdaBoost,AdaBoost,False,0.2650282325756752
8,10,2,10,0.58,False,False,0.3559138736241779,False,0.1,False,0.36323639288554216,AdaBoost,AdaBoost,False,0.36298096625688103
3,0,1,0,0.0,False,False,0.05725573003097506,False,0.0,False,0.08672069043675212,AdaBoost,AdaBoost,False,0.08659675436805005
2,2,2,1,1.0,False,False,0.02045211122058024,False,0.0,False,0.10426483470123853,AdaBoost,Voting,False,0.05686927364644573
8,57,8,18,0.27777777800000003,False,False,0.16106952770633853,False,0.1,False,0.1828057039982945,AdaBoost,AdaBoost,False,0.18131643982812176
7,29,7,8,0.45,False,False,0.05868536317490367,False,0.2,False,0.20577515296488585,AdaBoost,AdaBoost,False,0.20570791298664348
5,21,1,14,0.28571428600000004,True,False,0.03294192770760918,False,0.0,False,0.0491682881060885,AdaBoost,AdaBoost,False,0.04898001528850062
19,36,12,11,0.214285714,False,False,0.22094876070919586,False,0.1,True,0.5668753122031192,AdaBoost,AdaBoost,True,0.49062987495714655
4,14,4,4,0.4375,False,False,0.04323131636039895,False,0.2,False,0.17184322821900536,AdaBoost,AdaBoost,False,0.1561848388552666
6,34,6,11,0.238636364,False,False,0.06628751713623708,False,0.1,False,0.3437036723869433,AdaBoost,AdaBoost,False,0.3388039966761997
8,29,8,9,0.314814815,False,False,0.08097134524164053,False,0.2,False,0.43187971255395,AdaBoost,AdaBoost,False,0.4247915661065958
1,8,0,7,0.35714285700000004,False,False,0.029105701646643074,False,0.1,False,0.2069446823193631,AdaBoost,AdaBoost,False,0.20477914298187141
2,8,1,4,0.666666667,False,False,0.022795431586950732,False,0.0,False,0.035153764356837494,AdaBoost,Voting,False,0.02702683613190795
55,128,32,39,0.18560606100000002,False,True,0.8236558652749423,True,0.9,True,0.6929790197693756,AdaBoost,AdaBoost,True,0.6929836299822916
1,2,0,1,1.0,False,False,0.014566733764297346,False,0.0,False,0.13614923621473482,AdaBoost,AdaBoost,False,0.10960173252655893
2,10,2,2,0.666666667,False,False,0.026517871857060917,False,0.0,False,0.009735366037371395,AdaBoost,Voting,False,0.01824390968401996
4,4,2,4,0.625,False,False,0.027952903768302086,False,0.0,False,0.12177618929241295,AdaBoost,Voting,False,0.041700372168803304
6,4,2,4,1.0,False,False,0.016661504176597428,False,0.0,False,0.04075166844111488,AdaBoost,Voting,False,0.017588681689125186
16,53,16,16,0.176870748,True,True,0.7472503413058923,True,0.9,True,0.6330446850211461,AdaBoost,AdaBoost,True,0.691023727956564
5,19,5,6,0.611111111,False,False,0.03770314641676464,False,0.0,False,0.058623558529003424,AdaBoost,AdaBoost,False,0.05857595563822814
2,2,2,1,1.0,False,False,0.01951541858607755,False,0.0,False,0.07623624041082312,AdaBoost,Voting,False,0.04412680182357763
4,8,2,8,0.541666667,False,False,0.029248353630811075,False,0.1,False,0.3303914152447533,AdaBoost,AdaBoost,False,0.3171884141339477
2,7,2,3,0.5555555560000001,False,False,0.031000343946028224,False,0.1,False,0.06022645656449677,AdaBoost,Voting,False,0.039896650962599624
30,93,30,16,0.13888888900000002,True,True,0.5760166921502461,True,0.6,True,0.5301217721215068,AdaBoost,RandomForest,True,0.5994551637975205
2,8,0,4,0.666666667,False,False,0.01961835706464441,False,0.0,False,0.024310787691534608,AdaBoost,Voting,False,0.02174081110432382
4,4,1,3,0.666666667,False,False,0.023006878043491767,False,0.0,False,0.0438148841948916,AdaBoost,Voting,False,0.02638382523835918
7,15,1,14,0.342857143,False,False,0.03182458128186329,False,0.0,False,0.0166665265441408,AdaBoost,AdaBoost,False,0.016605842389345205
2,0,1,0,0.0,False,False,0.05238525957741686,False,0.0,False,0.08324958985694943,AdaBoost,AdaBoost,False,0.0831720956305821
