wmc,cbo,rfc,ce,npm,loc,moa,amc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
4,16,79,15,3,435,1,107.5,False,False,0.3997690764069031,False,0.1,False,0.16317606978320154,AdaBoost,Voting,False,0.36025099169734237
4,15,10,0,2,68,3,15.0,False,False,0.03946228151717027,False,0.1,False,0.005742146445844464,AdaBoost,AdaBoost,False,0.005742245220098283
8,27,8,14,8,8,0,0.0,True,False,0.012335607603976407,False,0.1,False,0.1752360230440983,AdaBoost,AdaBoost,False,0.17523584339915205
5,5,56,4,5,334,0,65.0,False,False,0.04026291994798408,False,0.3,False,0.4181240474594181,AdaBoost,AdaBoost,False,0.41805774045451677
14,20,105,0,7,623,0,43.35714286,False,False,0.2267977854140681,False,0.2,False,0.15898013717494716,AdaBoost,AdaBoost,False,0.16599701385380525
6,3,14,2,6,63,1,9.166666667000001,False,False,0.019939594139341887,False,0.0,False,0.05127750759033333,AdaBoost,AdaBoost,False,0.051277506110007205
10,9,38,0,8,197,0,18.3,False,False,0.03774548288411017,False,0.1,False,0.05806183992200864,AdaBoost,AdaBoost,False,0.058061805460290904
1,3,2,2,1,8,0,6.0,False,False,0.015469891503212166,False,0.0,False,0.009691569203087226,AdaBoost,AdaBoost,False,0.009691569216934101
4,2,6,1,4,35,2,7.25,False,False,0.02128140361192596,False,0.0,False,0.06639103711086987,AdaBoost,AdaBoost,False,0.06639103644842573
20,106,45,5,17,124,1,4.85,False,False,0.457306152425655,False,0.2,False,0.28036386193009405,AdaBoost,AdaBoost,False,0.27798327434964365
19,8,19,0,19,19,0,0.0,False,False,0.010504380517192135,False,0.1,False,0.2407331097240685,AdaBoost,AdaBoost,False,0.24073310971777623
2,9,2,3,2,4,0,0.0,False,False,0.016651720572696416,False,0.0,False,0.0041498192414585475,AdaBoost,AdaBoost,False,0.004149820259348445
8,9,61,7,6,544,0,66.875,True,False,0.04212258589648291,False,0.3,False,0.4775936715857115,AdaBoost,AdaBoost,False,0.4754926751262785
13,25,69,24,12,420,0,31.30769231,False,False,0.4150920552528281,False,0.2,False,0.1799505608100613,AdaBoost,AdaBoost,False,0.17995153949655432
3,5,5,3,1,18,1,4.666666667,False,False,0.021212280557984253,False,0.0,False,0.008506433285311121,AdaBoost,AdaBoost,False,0.008506433670892781
2,1,4,1,2,10,0,4.0,False,False,0.01607791167988433,False,0.0,False,0.015988329440992075,AdaBoost,AdaBoost,False,0.015988329440467776
4,7,17,2,2,58,1,13.0,False,False,0.030091077819970145,False,0.0,False,0.016897312766012425,AdaBoost,AdaBoost,False,0.016897322244403074
9,3,11,1,9,60,0,5.1111111110000005,False,False,0.012954468560360343,False,0.0,False,0.2297258166055308,AdaBoost,AdaBoost,False,0.2297258163493621
3,11,3,3,3,3,0,0.0,False,False,0.01667217163404895,False,0.0,False,0.005990198384639546,AdaBoost,AdaBoost,False,0.005990201929699435
5,8,5,0,5,5,0,0.0,False,False,0.016639861061005297,False,0.0,False,0.07341127201634942,AdaBoost,AdaBoost,False,0.0734112644138479
3,4,5,1,3,18,0,5.0,False,False,0.016138960206759773,False,0.0,False,0.03627105541577357,AdaBoost,AdaBoost,False,0.0362710550076425
3,3,3,1,3,3,0,0.0,False,False,0.015709467548365285,False,0.0,False,0.012852875608074806,AdaBoost,AdaBoost,False,0.012852875626554332
28,11,72,10,18,719,0,23.57142857,True,False,0.055160949348262885,False,0.2,False,0.4735556583252548,AdaBoost,AdaBoost,False,0.4735555902214457
14,10,34,0,13,207,0,13.21428571,False,False,0.02495177373936184,False,0.1,False,0.06796181908946118,AdaBoost,AdaBoost,False,0.06796181910011637
5,9,20,6,5,89,1,16.4,False,False,0.023320794076968486,False,0.0,False,0.04669553753165311,AdaBoost,AdaBoost,False,0.046695445581764826
4,6,4,0,4,4,0,0.0,True,False,0.016621990909255303,False,0.0,False,0.014760212621731229,AdaBoost,AdaBoost,False,0.014760212712199143
1,4,2,3,1,11,0,8.0,False,False,0.01930324822552577,False,0.0,False,0.05257384785359223,AdaBoost,AdaBoost,False,0.052573847614640346
9,5,29,3,6,157,0,16.22222222,False,False,0.02907466377806248,False,0.0,False,0.0878690975240642,AdaBoost,AdaBoost,False,0.08786904656047334
1,8,1,2,1,1,0,0.0,False,False,0.022555484899977524,False,0.0,False,0.04205220344871185,AdaBoost,AdaBoost,False,0.04205220291938992
12,10,64,10,7,444,1,35.75,True,False,0.4027827059208969,False,0.4,False,0.4513546118122818,AdaBoost,AdaBoost,False,0.45131546924135174
4,6,38,4,2,242,0,59.25,False,False,0.026115100450504813,False,0.0,False,0.06485453597762803,AdaBoost,AdaBoost,False,0.06485237258712467
2,34,2,1,2,7,0,0.0,False,False,0.03017681713482078,False,0.0,False,0.06816141220040217,AdaBoost,AdaBoost,False,0.06816139812928247
17,6,39,4,17,165,1,8.588235294,False,False,0.02441212052411657,False,0.0,False,0.07002670719556027,AdaBoost,AdaBoost,False,0.07002670717992614
3,5,3,2,3,3,0,0.0,False,False,0.020175177816384646,False,0.0,False,0.13010000117569498,AdaBoost,AdaBoost,False,0.13009999814226145
16,8,27,0,16,175,0,9.5,True,False,0.017551511087110557,False,0.0,False,0.3463389683642489,AdaBoost,AdaBoost,False,0.346338968312595
19,6,64,6,18,636,1,32.15789474,False,False,0.3803491172783135,False,0.4,False,0.3822708090289507,AdaBoost,AdaBoost,False,0.38227080927143375
6,6,13,3,6,55,1,7.833333333,False,False,0.02230291607568007,False,0.0,False,0.0647820726863023,AdaBoost,AdaBoost,False,0.06478206080089444
6,8,23,0,6,143,0,22.5,False,False,0.023907124403482333,False,0.0,False,0.2032476446069532,AdaBoost,AdaBoost,False,0.20324718983215004
4,7,10,5,1,27,1,5.5,False,False,0.027992235786458302,False,0.0,False,0.005034856429536796,AdaBoost,AdaBoost,False,0.00503486129626513
2,4,4,3,2,30,0,11.5,False,False,0.01830343867108884,False,0.0,False,0.04665279424661528,AdaBoost,AdaBoost,False,0.04665279352230795
30,37,68,9,27,513,3,15.86666667,False,False,0.21850072301906232,False,0.1,False,0.17512124740963889,AdaBoost,AdaBoost,False,0.1751210272378027
10,20,61,16,9,192,0,18.2,False,False,0.06315477861107191,False,0.4,False,0.3565842941547099,AdaBoost,AdaBoost,False,0.35657059604478253
8,6,41,0,5,204,0,24.375,False,False,0.04094300145372725,False,0.0,False,0.27686297101028623,AdaBoost,AdaBoost,False,0.2768610777422868
2,6,13,6,2,46,0,22.0,False,False,0.020180115623518523,False,0.0,False,0.011931333195086302,AdaBoost,AdaBoost,False,0.01193133561085534
4,2,6,1,3,23,1,4.5,False,False,0.02200526168443662,False,0.0,False,0.08893463081560468,AdaBoost,AdaBoost,False,0.08893462949288432
2,24,2,0,2,2,0,0.0,False,False,0.02685358306549021,False,0.0,False,0.06563000594111157,AdaBoost,AdaBoost,False,0.0656299251915693
10,9,44,0,9,176,0,16.2,False,False,0.040597200670524455,False,0.3,False,0.31830572002401597,AdaBoost,AdaBoost,False,0.3183055645996214
1,3,2,1,1,5,0,4.0,False,False,0.02067023780701976,False,0.0,False,0.0852007520531973,AdaBoost,AdaBoost,False,0.08520075187362579
7,3,12,1,7,77,4,9.285714286000001,False,False,0.027622202094221296,False,0.1,False,0.048931979861320085,AdaBoost,AdaBoost,False,0.04893197991046852
6,6,40,4,5,227,0,36.66666667,False,False,0.03282688937450134,False,0.2,False,0.3785033188686381,AdaBoost,AdaBoost,False,0.3784980883433236
1,5,1,1,1,1,0,0.0,False,False,0.02193868524364612,False,0.0,False,0.13201063626870516,AdaBoost,AdaBoost,False,0.13201063560846424
4,6,14,3,4,74,0,17.0,False,False,0.020745215468867487,False,0.1,False,0.08013673443884416,AdaBoost,AdaBoost,False,0.08013670587665055
3,7,18,6,3,87,2,27.0,False,False,0.0255307947778196,False,0.0,False,0.012729762571154563,AdaBoost,AdaBoost,False,0.012729794386009347
30,26,132,25,13,1096,0,35.43333333,False,True,0.892539616095033,False,0.4,True,0.5145996991748554,RandomForest,AdaBoost,True,0.5144644067591021
3,7,12,6,3,64,1,19.33333333,False,False,0.021695228003397325,False,0.0,False,0.003526121224879836,AdaBoost,AdaBoost,False,0.003526144139339458
6,11,13,2,6,44,1,6.0,False,False,0.024434509325433985,False,0.0,False,0.023730091166485067,AdaBoost,AdaBoost,False,0.023730092644748124
1,6,1,2,1,1,0,0.0,False,False,0.02201316590050865,False,0.0,False,0.1286017695724917,AdaBoost,AdaBoost,False,0.12860176847653082
13,8,32,0,13,134,0,9.076923077,False,False,0.02418569416885589,False,0.1,False,0.4801564173908393,AdaBoost,AdaBoost,False,0.4801564173313043
13,13,14,2,12,24,1,0.615384615,False,False,0.018368250679455068,False,0.0,False,0.021862521291866745,AdaBoost,AdaBoost,False,0.021862521287971653
3,10,3,3,3,3,0,0.0,False,False,0.021259847204832042,False,0.0,False,0.03132764287706714,AdaBoost,AdaBoost,False,0.03132763991763432
1,14,2,1,1,4,0,3.0,False,False,0.02401475850431168,False,0.0,False,0.029155514439069538,AdaBoost,AdaBoost,False,0.02915551277658918
2,6,2,2,2,2,0,0.0,False,False,0.020516674764541755,False,0.0,False,0.06166841945188906,AdaBoost,AdaBoost,False,0.061668418190369265
48,16,109,15,39,719,5,13.77083333,True,False,0.3953935817066419,False,0.1,False,0.3533575003908764,AdaBoost,AdaBoost,False,0.2924045551744975
2,16,2,2,2,2,0,0.0,False,False,0.023575381405666288,False,0.0,False,0.003614850079556878,AdaBoost,AdaBoost,False,0.0036148733265839437
7,7,27,0,7,147,0,19.57142857,False,False,0.02596567568822719,False,0.0,False,0.08703214120907528,AdaBoost,AdaBoost,False,0.08703208186236684
13,22,30,8,11,267,0,19.30769231,False,False,0.02750473323329945,False,0.2,False,0.16067653052509234,AdaBoost,AdaBoost,False,0.16067646218808615
4,7,17,5,1,60,0,13.75,False,False,0.026113146751957552,False,0.0,False,0.03362644170033169,AdaBoost,AdaBoost,False,0.03362643876244681
10,11,39,0,7,1308,0,129.7,False,True,0.5718890321927408,False,0.2,False,0.3797131644929317,AdaBoost,Voting,True,0.5612584243179514
7,3,8,0,6,51,0,5.857142857,False,False,0.017494991960173175,False,0.0,False,0.054036838406951705,AdaBoost,AdaBoost,False,0.05403683738995124
12,8,24,0,12,124,0,8.916666667000001,True,False,0.3538416077583545,False,0.0,False,0.4025979392881223,AdaBoost,AdaBoost,False,0.4025979392390534
2,5,2,2,2,2,0,0.0,False,False,0.020232605300962183,False,0.0,False,0.033354732078345856,AdaBoost,AdaBoost,False,0.03335473184112323
2,6,4,3,2,8,0,3.0,False,False,0.02056502073046024,False,0.0,False,0.05509995671045701,AdaBoost,AdaBoost,False,0.055099955201528605
5,4,21,4,4,144,0,27.2,False,False,0.02162827363097464,False,0.0,False,0.036774835961123256,AdaBoost,AdaBoost,False,0.03677482167743506
4,4,7,3,4,31,2,6.25,False,False,0.02096522118629284,False,0.0,False,0.08688635033919127,AdaBoost,AdaBoost,False,0.08688634539625835
4,22,12,0,3,72,0,17.0,False,False,0.02636812121142901,False,0.0,False,0.042255756222476716,AdaBoost,AdaBoost,False,0.04225510775741774
1,7,1,2,1,1,0,0.0,False,False,0.0215401336255943,False,0.0,False,0.01796510418580231,AdaBoost,AdaBoost,False,0.017965104258612617
2,5,7,4,2,18,0,8.0,False,False,0.02034182408664232,False,0.0,False,0.04471289091233177,AdaBoost,AdaBoost,False,0.04471288979967902
3,3,6,2,3,15,0,4.0,False,False,0.019601366590385787,False,0.0,False,0.021583933191086518,AdaBoost,AdaBoost,False,0.02158393315674316
29,21,97,0,20,677,1,22.0,False,False,0.4864811445853354,False,0.4,True,0.6468481921639602,AdaBoost,AdaBoost,True,0.6468481206204054
5,7,23,2,5,105,1,19.4,False,False,0.026294908079810102,False,0.0,False,0.03354747684331241,AdaBoost,AdaBoost,False,0.03354745296239081
33,33,45,7,32,350,1,9.121212121000001,False,False,0.03689140559484539,False,0.3,False,0.19775535078938447,AdaBoost,AdaBoost,False,0.19775536328825105
3,4,23,3,0,95,1,30.33333333,False,False,0.027385806466525445,False,0.0,False,0.0072850450934694565,AdaBoost,AdaBoost,False,0.007285050297777886
3,6,11,3,2,33,1,9.666666667000001,False,False,0.02390695845671972,False,0.0,False,0.02715258849599508,AdaBoost,AdaBoost,False,0.027152587610762183
1,5,2,4,1,9,0,7.0,False,False,0.019131701741192005,False,0.0,False,0.07964081052120396,AdaBoost,AdaBoost,False,0.07964080967270741
6,5,22,3,4,84,2,12.5,True,False,0.02913998404657682,False,0.0,False,0.0799327738605956,AdaBoost,AdaBoost,False,0.07993273302499831
8,16,8,6,8,8,0,0.0,False,False,0.018302579846467448,False,0.0,False,0.25189241767410325,AdaBoost,AdaBoost,False,0.2518922694597446
15,19,66,18,6,451,3,28.26666667,False,False,0.1058682970841384,False,0.5,True,0.5065410198407779,AdaBoost,AdaBoost,True,0.504348722007514
5,5,9,2,5,34,0,5.6,False,False,0.019185553848198263,False,0.0,False,0.09472906913730678,AdaBoost,AdaBoost,False,0.09472906194547431
17,15,78,0,15,413,0,22.82352941,False,False,0.4076893570673237,False,0.2,False,0.33705590943668656,AdaBoost,AdaBoost,False,0.3370559085277636
4,2,6,1,4,35,2,7.25,False,False,0.02012585035991499,False,0.0,False,0.17393838056814315,AdaBoost,AdaBoost,False,0.1739383770324248
6,6,19,0,6,94,0,14.0,False,False,0.02278415395850092,False,0.0,False,0.10778873920419144,AdaBoost,AdaBoost,False,0.10778870379536414
2,4,14,3,2,54,1,25.0,False,False,0.020842013601527376,False,0.0,False,0.005139678297985232,AdaBoost,AdaBoost,False,0.005139682574372718
2,5,4,3,1,8,0,3.0,False,False,0.021261521872762843,False,0.0,False,0.04331457963276182,AdaBoost,AdaBoost,False,0.04331457929362694
7,2,20,1,7,67,0,8.571428571,False,False,0.02162373132901716,False,0.0,False,0.07750669971441605,AdaBoost,AdaBoost,False,0.07750669888793238
2,3,6,2,2,26,0,11.5,False,False,0.018902004131414785,False,0.0,False,0.028155906255338082,AdaBoost,AdaBoost,False,0.02815590608585926
1,6,1,2,1,1,0,0.0,False,False,0.0212427416657463,False,0.0,False,0.061336323212014585,AdaBoost,AdaBoost,False,0.06133632271464357
8,11,32,0,7,149,0,17.25,False,False,0.03434886948250404,False,0.0,False,0.11751108276523825,AdaBoost,AdaBoost,False,0.11751039337006275
2,5,4,2,2,14,1,5.5,False,False,0.021894340974229338,False,0.0,False,0.07370358043229648,AdaBoost,AdaBoost,False,0.07370357633029018
5,17,6,2,5,25,0,3.6,False,False,0.02244315409354154,False,0.0,False,0.2639956560874977,AdaBoost,AdaBoost,False,0.2639938750341287
3,6,5,3,1,18,1,4.666666667,False,False,0.02362425607697704,False,0.0,False,0.017148598700719036,AdaBoost,AdaBoost,False,0.017148599368179446
5,13,31,11,4,140,1,26.6,False,False,0.032229369967302884,False,0.0,False,0.17963326339992944,AdaBoost,AdaBoost,False,0.17959960224572355
15,17,69,0,7,583,0,37.8,False,False,0.422869497904274,False,0.4,False,0.4880323838717001,AdaBoost,AdaBoost,False,0.48744891569505594
9,22,117,21,3,1209,0,133.2222222,False,False,0.4470570894490275,False,0.4,False,0.2438181633016877,AdaBoost,Voting,False,0.4470528867271762
77,50,243,49,49,2480,4,30.8961039,True,True,0.9699974931462192,True,1.0,True,0.7047468327190406,AdaBoost,RandomForest,True,1.0
13,29,148,0,1,1407,0,107.0,True,True,0.9138824927072514,False,0.2,False,0.29191229383326983,Voting,Voting,True,0.9138353812834386
11,12,52,0,5,360,1,31.36363636,True,False,0.06095095034797871,False,0.4,False,0.481259386254378,AdaBoost,AdaBoost,False,0.4804633661664715
1,9,1,1,1,1,0,0.0,False,False,0.02238843329439207,False,0.0,False,0.03112821144958773,AdaBoost,AdaBoost,False,0.031128210899807423
99,65,293,42,73,2894,9,28.05050505,True,True,0.9877632087096986,True,0.9,True,0.568028392283533,AdaBoost,RandomForest,True,0.9
2,19,2,0,2,2,0,0.0,False,False,0.024830551066827092,False,0.0,False,0.031528215922274734,AdaBoost,AdaBoost,False,0.03152819968043892
6,2,19,0,4,86,0,13.0,False,False,0.02653329944054688,False,0.0,False,0.15924153185058434,AdaBoost,AdaBoost,False,0.15924151794803823
10,5,21,1,9,84,1,7.3,False,False,0.02530683472439335,False,0.0,False,0.17001864447627588,AdaBoost,AdaBoost,False,0.17001864021652924
13,11,50,0,10,267,0,19.15384615,False,False,0.04793911244074437,False,0.0,False,0.3253190183556094,AdaBoost,AdaBoost,False,0.3253187787043238
3,20,3,2,3,3,0,0.0,False,False,0.023943743715036856,False,0.0,False,0.0381011133979856,AdaBoost,AdaBoost,False,0.03810104021003582
2,8,3,3,2,14,1,5.5,False,False,0.021761289596879046,False,0.0,False,0.028092313608936853,AdaBoost,AdaBoost,False,0.028092311394434334
19,10,62,0,17,309,0,14.57894737,False,False,0.05137740268898838,False,0.2,False,0.3951149259729435,AdaBoost,AdaBoost,False,0.39511492567689194
3,5,10,3,2,39,2,11.33333333,False,False,0.0252205633056004,False,0.0,False,0.0851143505403106,AdaBoost,AdaBoost,False,0.0851143392871025
29,39,116,38,22,1109,5,36.86206897,True,True,0.7979088143648774,True,0.6,True,0.6387839363097108,AdaBoost,RandomForest,True,0.6001237433099752
14,12,41,7,11,230,0,15.35714286,False,False,0.035415367157861664,False,0.0,False,0.1593493759687188,AdaBoost,AdaBoost,False,0.15934936416991893
3,6,14,4,2,70,2,21.66666667,False,False,0.025644610051181373,False,0.0,False,0.03267720006936923,AdaBoost,AdaBoost,False,0.03267719345703309
14,10,23,5,14,164,1,10.14285714,False,False,0.3554213744363665,False,0.0,False,0.13018350276307966,AdaBoost,AdaBoost,False,0.13018350274609494
4,7,5,0,4,32,0,6.0,False,False,0.02080296822289537,False,0.0,False,0.11880302305200975,AdaBoost,AdaBoost,False,0.11880299307272028
4,2,8,0,4,21,0,4.0,False,False,0.021391919450458874,False,0.1,False,0.1299845824137283,AdaBoost,AdaBoost,False,0.12998458056624262
3,3,5,2,3,12,0,3.0,False,False,0.02048261128737244,False,0.0,False,0.07598445534227083,AdaBoost,AdaBoost,False,0.07598445427455053
3,5,3,1,3,3,0,0.0,False,False,0.020713539271212115,False,0.0,False,0.1031641857706164,AdaBoost,AdaBoost,False,0.1031641821909889
2,4,4,2,2,10,0,4.0,False,False,0.02087504248989079,False,0.0,False,0.059106389394127164,AdaBoost,AdaBoost,False,0.05910638863392051
3,11,22,11,3,101,0,32.66666667,False,False,0.02367974878301092,False,0.0,False,0.08464468768976573,AdaBoost,AdaBoost,False,0.08464264413978109
3,11,38,10,3,215,0,70.33333333,False,False,0.02677959142737378,False,0.0,False,0.2520141477390426,AdaBoost,AdaBoost,False,0.2516448428202557
4,2,8,2,4,24,1,4.75,False,False,0.02168093691752585,False,0.0,False,0.11544170220156665,AdaBoost,AdaBoost,False,0.11544169875796019
33,54,277,48,20,2591,4,77.36363636,True,True,0.9944280843813322,True,0.9,True,0.6768717381199818,AdaBoost,RandomForest,True,0.8999999999999995
2,3,5,2,1,15,0,6.0,False,False,0.021783108732467773,False,0.0,False,0.034625325507141334,AdaBoost,AdaBoost,False,0.034625325408487166
1,5,1,1,1,1,0,0.0,False,False,0.02146361409646026,False,0.0,False,0.08474174653123187,AdaBoost,AdaBoost,False,0.08474174596794963
22,20,143,20,5,1648,2,73.36363636,True,True,0.6118063043782671,False,0.1,False,0.2944100575351389,Voting,Voting,True,0.6117940991802963
5,3,15,2,4,50,0,9.0,False,False,0.020927768835311552,False,0.0,False,0.1014495920442946,AdaBoost,AdaBoost,False,0.10144957994962775
3,9,3,5,3,3,0,0.0,False,False,0.017807956759882816,False,0.0,False,0.02089251200230429,AdaBoost,AdaBoost,False,0.020892510362560828
4,10,10,8,4,27,0,5.75,False,False,0.01790551465749178,False,0.0,False,0.05482252961868443,AdaBoost,AdaBoost,False,0.05482243994821507
13,19,77,15,12,1090,1,82.76923077,False,False,0.3685355362010865,False,0.2,False,0.2910789685440107,AdaBoost,AdaBoost,False,0.29153064787098665
5,16,65,16,4,598,0,118.6,False,False,0.08130870755571927,False,0.2,False,0.33510526471649915,AdaBoost,Voting,False,0.10245911432602516
10,6,30,4,0,290,1,27.5,False,False,0.024791890427021904,False,0.0,False,0.2969296928303907,AdaBoost,AdaBoost,False,0.2969268663410868
12,3,21,0,11,222,1,17.0,False,False,0.019644550112596842,False,0.0,False,0.09051886997526692,AdaBoost,AdaBoost,False,0.09051886984624116
11,11,44,3,8,279,0,23.63636364,True,False,0.03951231563669296,False,0.1,False,0.35987782594910345,AdaBoost,AdaBoost,False,0.3598706214357474
13,4,35,0,12,194,0,13.53846154,False,False,0.0274786316822799,False,0.0,False,0.05575588150377952,AdaBoost,AdaBoost,False,0.055755881485846426
4,24,104,22,3,763,2,189.25,False,False,0.36513546048477546,False,0.2,False,0.432740226740339,AdaBoost,Voting,False,0.3651358500465678
2,2,8,0,1,49,0,23.5,False,False,0.016091507559896388,False,0.0,False,0.04139257791290992,AdaBoost,AdaBoost,False,0.04139257701947595
11,7,20,0,10,132,0,10.63636364,False,False,0.3524826141161209,False,0.2,False,0.22268971199955992,AdaBoost,AdaBoost,False,0.22268971452160763
10,2,16,0,9,88,1,7.2,False,False,0.01897645353687241,False,0.0,False,0.03871302455215783,AdaBoost,AdaBoost,False,0.03871302442273612
37,16,108,0,29,1130,0,29.16216216,False,True,0.7991026625388141,True,0.6,True,0.5553942994469525,AdaBoost,AdaBoost,True,0.5553981628612938
9,7,28,5,8,124,2,12.44444444,False,False,0.03007517184698112,False,0.1,False,0.1683587636617769,AdaBoost,AdaBoost,False,0.16835866415485773
21,30,108,0,7,766,1,35.04761905,False,True,0.6394192178967638,False,0.1,False,0.3444502542846648,AdaBoost,AdaBoost,False,0.37284481906351635
74,84,163,46,70,1119,12,13.86486486,False,True,0.8141294112086203,False,0.5,False,0.4579193149569614,AdaBoost,RandomForest,False,0.5
7,12,24,0,6,122,0,15.85714286,False,False,0.028188296305174526,False,0.1,False,0.2043283973577105,AdaBoost,AdaBoost,False,0.20432521848489654
19,32,29,3,19,186,3,8.368421052999999,True,False,0.032969669679493635,False,0.0,False,0.08457082361416585,AdaBoost,AdaBoost,False,0.08457082319354858
2,12,2,1,2,2,0,0.0,False,False,0.021799460073257462,False,0.0,False,0.015017889619516769,AdaBoost,AdaBoost,False,0.015017895215836997
29,24,91,16,27,699,3,22.75862069,False,True,0.7491548586660315,True,0.9,True,0.5339495595992251,AdaBoost,AdaBoost,True,0.5339613953771252
65,41,131,37,39,810,5,11.26153846,True,True,0.6961192888351797,True,0.6,True,0.5046819481694642,AdaBoost,RandomForest,True,0.5999999887062221
6,5,15,4,6,53,0,7.833333333,False,False,0.01929818813504738,False,0.0,False,0.1438559641633026,AdaBoost,AdaBoost,False,0.1438559338737721
4,5,9,1,4,34,1,7.0,False,False,0.0221639394366898,False,0.0,False,0.0777312564266371,AdaBoost,AdaBoost,False,0.07773123189550947
3,10,5,3,1,18,1,4.666666667,False,False,0.021205438158339085,False,0.0,False,0.012610355700401752,AdaBoost,AdaBoost,False,0.012610364485827651
21,4,54,0,19,233,1,9.80952381,False,False,0.03638855532852527,False,0.0,False,0.100720176569584,AdaBoost,AdaBoost,False,0.10072017650171583
1,10,1,2,1,1,0,0.0,False,False,0.02148515781536696,False,0.0,False,0.013896943124453982,AdaBoost,AdaBoost,False,0.01389694437004165
55,31,123,15,41,1167,6,19.94545455,True,True,0.7803949261806641,True,0.6,True,0.6860384585800924,AdaBoost,RandomForest,True,0.6000048396136103
7,9,8,4,7,30,1,3.0,False,False,0.01754899349024844,False,0.0,False,0.008414123031546292,AdaBoost,AdaBoost,False,0.00841413063132883
3,15,3,1,3,3,0,0.0,False,False,0.021725825906407856,False,0.0,False,0.011047627380731279,AdaBoost,AdaBoost,False,0.011047665112094117
8,18,17,1,8,141,1,16.125,False,False,0.02465942619904412,False,0.0,False,0.07018027069316246,AdaBoost,AdaBoost,False,0.0701793563897892
10,15,10,3,10,10,0,0.0,False,False,0.3486045040215127,False,0.0,False,0.11050940101898313,AdaBoost,AdaBoost,False,0.11050941722970757
45,13,113,0,45,636,0,12.66666667,False,True,0.7361557423660849,False,0.1,False,0.2166063548962112,AdaBoost,AdaBoost,False,0.21650908547904527
7,10,44,7,4,348,0,48.42857143,True,False,0.031860833603357404,False,0.5,True,0.5802589018365794,AdaBoost,AdaBoost,True,0.5796149304659999
