cbo,lcom3,mfa,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
10,0.0,0.0,True,True,0.6554742543170132,True,0.6,True,0.5045777183547095,RandomForest,RandomForest,True,0.6
0,0.875,0.0,False,False,0.2465509576652289,False,0.2,False,0.11780788488024045,RandomForest,RandomForest,False,0.2
10,2.0,1.0,True,True,0.6643535474641403,True,0.7,False,0.1943376353788112,RandomForest,RandomForest,True,0.7
9,2.0,0.909090909,True,True,0.9947694620794226,True,1.0,True,0.9050666933809302,RandomForest,RandomForest,True,1.0
20,2.0,0.0,True,True,0.9998092645551194,True,1.0,True,0.8138775937134058,RandomForest,RandomForest,True,1.0
5,2.0,0.0,True,True,0.6326350855706854,True,0.8996031746031747,True,0.5087451748200678,RandomForest,RandomForest,True,0.8996031746031747
1,2.0,0.0,False,False,0.40197577132883416,True,0.5528138528138528,True,0.502543922417321,Voting,RandomForest,True,0.49166327923884523
2,2.0,0.0,True,True,0.546310358621998,True,0.9311136783863656,True,0.5149155685939352,RandomForest,RandomForest,True,0.9311136783863656
9,0.892561983,0.0,True,True,0.956212732520139,True,1.0,True,0.9703229460504404,RandomForest,RandomForest,True,1.0
11,2.0,0.916666667,True,True,0.9981584114768068,True,1.0,True,0.8560183608183625,RandomForest,RandomForest,True,1.0
8,0.843537415,0.0,True,True,0.9308587740312616,True,1.0,True,0.972495218973406,RandomForest,RandomForest,True,1.0
3,2.0,0.931818182,True,True,0.9455246345546364,True,1.0,True,0.9573573855024592,RandomForest,RandomForest,True,1.0
2,2.0,0.0,True,True,0.546310358621998,True,0.9311136783863656,True,0.5149155685939352,RandomForest,RandomForest,True,0.9311136783863656
3,0.0,0.75,False,True,0.9632467947074058,True,0.8,True,0.9207732739521168,RandomForest,RandomForest,True,0.8
0,2.0,0.0,False,False,0.1857180649985493,False,0.06699227370288548,False,0.4867246418947391,RandomForest,RandomForest,False,0.06699227370288548
0,2.0,0.0,False,False,0.1857180649985493,False,0.06699227370288548,False,0.4867246418947391,RandomForest,RandomForest,False,0.06699227370288548
6,1.0,0.831858407,True,True,0.9828883075703028,True,1.0,True,0.9469846125642384,RandomForest,RandomForest,True,1.0
4,0.0,0.666666667,True,True,0.9692045080950444,True,0.8,True,0.8285451486359121,RandomForest,RandomForest,True,0.8
9,0.766917293,0.0,True,True,0.956980889202266,True,0.9,True,0.8855433027036536,RandomForest,RandomForest,True,0.9
2,2.0,0.0,True,True,0.5526156953134933,True,0.965309671095288,True,0.5245706653232075,RandomForest,RandomForest,True,0.965309671095288
2,2.0,0.0,False,True,0.5526156953134933,True,0.965309671095288,True,0.5245706653232075,RandomForest,RandomForest,True,0.965309671095288
15,0.392857143,0.647058824,True,True,0.9996424305375854,True,1.0,True,0.9035030444755162,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.18129349969644976,False,0.07395622031067778,False,0.4860552599416505,RandomForest,RandomForest,False,0.07395622031067778
7,0.666666667,0.947368421,True,True,0.9943256704234776,True,1.0,True,0.9722353238771588,RandomForest,RandomForest,True,1.0
7,0.375,0.0,True,True,0.9225322439892584,True,0.8,True,0.8463099486752401,RandomForest,RandomForest,True,0.8
8,2.0,0.0,True,True,0.6334486813299404,False,0.28190476190476194,False,0.4973202180275425,Voting,RandomForest,False,0.36002563288813494
5,1.166666667,0.0,True,True,0.7582918861094671,True,0.9,True,0.9784895112465156,RandomForest,RandomForest,True,0.9
2,2.0,0.0,True,True,0.5526156953134933,True,0.965309671095288,True,0.5245706653232075,RandomForest,RandomForest,True,0.965309671095288
2,2.0,0.0,True,True,0.5526156953134933,True,0.965309671095288,True,0.5245706653232075,RandomForest,RandomForest,True,0.965309671095288
42,0.944805195,0.519736842,True,True,0.9999999894848136,True,1.0,True,0.9765835558356654,RandomForest,RandomForest,True,1.0
2,2.0,0.0,True,True,0.5526156953134933,True,0.965309671095288,True,0.5245706653232075,RandomForest,RandomForest,True,0.965309671095288
0,2.0,1.0,False,True,0.5816768198463768,False,0.0,False,0.16942533584898473,RandomForest,RandomForest,False,0.0
26,1.556179775,0.0,True,True,0.6666466245190955,False,0.3,False,0.4088638299425337,Voting,Voting,True,0.6666466245190955
0,1.041666667,0.0,False,False,0.2232908292511689,False,0.1,False,0.13972713282363744,RandomForest,RandomForest,False,0.1
10,0.8214285709999999,0.858695652,True,True,0.997844432226684,True,1.0,True,0.9344692073853668,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.18129349969644976,False,0.07395622031067778,False,0.4860552599416505,RandomForest,RandomForest,False,0.07395622031067778
3,2.0,0.0,True,True,0.5763510179772748,True,0.8405869130869131,True,0.5174680211202899,RandomForest,RandomForest,True,0.8405869130869131
0,2.0,0.0,False,False,0.18129349969644976,False,0.07395622031067778,False,0.4860552599416505,RandomForest,RandomForest,False,0.07395622031067778
1,0.6181818179999999,0.0,True,True,0.6382435981389467,True,1.0,True,0.9128715529974968,RandomForest,RandomForest,True,1.0
3,2.0,0.911111111,True,True,0.9534854134105244,True,1.0,True,0.971121917893292,RandomForest,RandomForest,True,1.0
4,0.375,0.0,True,True,0.801848770285511,True,0.9,True,0.9859389040306134,RandomForest,RandomForest,True,0.9
12,1.025,0.0,True,True,0.9910475810001594,True,1.0,True,0.9593620727415784,RandomForest,RandomForest,True,1.0
0,2.0,0.0,True,False,0.18129349969644976,False,0.07395622031067778,False,0.4860552599416505,RandomForest,RandomForest,False,0.07395622031067778
1,2.0,0.0,True,False,0.40032911053183584,True,0.7146825396825397,True,0.5042855361247658,RandomForest,RandomForest,True,0.5889411680222582
2,2.0,0.0,True,True,0.5526156953134933,True,0.965309671095288,True,0.5245706653232075,RandomForest,RandomForest,True,0.965309671095288
3,2.0,0.953488372,True,True,0.960170096305754,True,1.0,True,0.970181934138842,RandomForest,RandomForest,True,1.0
5,0.954545455,0.810344828,True,True,0.9774333471270752,True,1.0,True,0.9204025618384736,RandomForest,RandomForest,True,1.0
4,0.2,0.615384615,True,True,0.9591156820861356,True,1.0,True,0.956714095739958,RandomForest,RandomForest,True,1.0
2,2.0,0.0,True,True,0.5526156953134933,True,0.965309671095288,True,0.5245706653232075,RandomForest,RandomForest,True,0.965309671095288
16,0.7356321840000001,0.738317757,True,True,0.9997867884471278,True,1.0,True,0.8788196136427694,RandomForest,RandomForest,True,1.0
5,2.0,0.0,True,True,0.6286850425112154,True,0.8376984126984126,True,0.5097749471813532,RandomForest,RandomForest,True,0.8376984126984126
21,0.757575758,0.0,True,True,0.9998759694256756,True,1.0,True,0.9425795117757246,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.18129349969644976,False,0.07395622031067778,False,0.4860552599416505,RandomForest,RandomForest,False,0.07395622031067778
9,1.2,0.915254237,True,True,0.9967459607061832,True,0.7,True,0.8443422206965462,RandomForest,RandomForest,True,0.7
0,2.0,0.0,False,False,0.18129349969644976,False,0.07395622031067778,False,0.4860552599416505,RandomForest,RandomForest,False,0.07395622031067778
11,0.5,0.7666666670000001,True,True,0.9984206854796938,True,0.8,True,0.5288568847247365,RandomForest,RandomForest,True,0.8
6,0.571428571,0.75,True,True,0.6511264003106024,True,0.7,False,0.44207636166222497,RandomForest,RandomForest,True,0.7
9,2.0,0.0,True,True,0.9058407525057736,True,0.8033333333333333,True,0.8038770732716561,RandomForest,RandomForest,True,0.8033333333333333
28,0.949425287,0.0,True,True,0.999992104282967,True,1.0,True,0.9855854123449496,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.18129349969644976,False,0.07395622031067778,False,0.4860552599416505,RandomForest,RandomForest,False,0.07395622031067778
5,2.0,0.7777777779999999,True,True,0.9570239915603022,True,1.0,True,0.8898323675938699,RandomForest,RandomForest,True,1.0
0,0.5,0.974358974,False,True,0.6029487204450535,False,0.0,False,0.11589394383973554,RandomForest,RandomForest,False,0.0
3,2.0,0.931818182,True,True,0.9569371278388658,True,1.0,True,0.9711407856001332,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.18129349969644976,False,0.07395622031067778,False,0.4860552599416505,RandomForest,RandomForest,False,0.07395622031067778
18,2.0,0.0,True,True,0.9994484184758198,True,1.0,True,0.8721243364097521,RandomForest,RandomForest,True,1.0
2,2.0,0.886792453,True,True,0.9318011522280116,True,1.0,True,0.9477823674737638,RandomForest,RandomForest,True,1.0
2,0.5,0.944444444,True,True,0.9647485635243026,True,1.0,True,0.7988750099480408,RandomForest,RandomForest,True,1.0
5,2.0,0.0,True,True,0.6286850425112154,True,0.8376984126984126,True,0.5097749471813532,RandomForest,RandomForest,True,0.8376984126984126
0,2.0,0.0,False,False,0.18129349969644976,False,0.07395622031067778,False,0.4860552599416505,RandomForest,RandomForest,False,0.07395622031067778
8,0.638888889,0.0,True,True,0.9367570582834812,True,1.0,True,0.9831725185585732,RandomForest,RandomForest,True,1.0
2,2.0,0.979166667,True,True,0.9498698175434741,True,1.0,True,0.9696687157159704,RandomForest,RandomForest,True,1.0
1,2.0,0.0,False,False,0.40032911053183584,True,0.7146825396825397,True,0.5042855361247658,Voting,RandomForest,True,0.5889411680222582
9,2.0,0.833333333,True,True,0.9941094937075988,True,0.9,True,0.9214873018459586,RandomForest,RandomForest,True,0.9
19,0.833333333,0.9,True,True,0.9999527385878264,True,1.0,True,0.9544200233543728,RandomForest,RandomForest,True,1.0
2,2.0,0.979166667,True,True,0.9498698175434741,True,1.0,True,0.9696687157159704,RandomForest,RandomForest,True,1.0
5,0.375,0.533333333,True,True,0.9563256960785212,True,1.0,True,0.946700159184394,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.1857098464927546,False,0.062914238330809,False,0.4859629442018048,RandomForest,RandomForest,False,0.062914238330809
24,2.0,0.0,True,True,0.6666445649893401,False,0.4,False,0.3662494091448764,Voting,Voting,True,0.6666445649893401
3,0.0,0.0,True,True,0.5148607196306564,True,0.6,True,0.6396434506949311,RandomForest,RandomForest,True,0.6
11,2.0,0.653061224,True,True,0.995810529184649,True,1.0,True,0.9502081893518636,RandomForest,RandomForest,True,1.0
7,0.685714286,0.0,True,True,0.922039026500654,True,1.0,True,0.9650687931231572,RandomForest,RandomForest,True,1.0
20,0.988095238,0.779661017,True,True,0.9999751202354008,True,0.9,True,0.8051600619399567,RandomForest,RandomForest,True,0.9
2,0.0,0.0,False,False,0.4744040372541531,False,0.5,False,0.4855879861321873,RandomForest,RandomForest,False,0.5
3,1.2,0.0,False,True,0.6813943088587711,True,0.9,True,0.8456272153812405,RandomForest,RandomForest,True,0.9
10,0.7179487179999999,0.2,True,True,0.9877622421650925,True,1.0,True,0.9506906821772596,RandomForest,RandomForest,True,1.0
10,0.5,0.0,True,True,0.9859911327932959,True,1.0,True,0.9754956267502914,RandomForest,RandomForest,True,1.0
0,1.043478261,0.0,False,False,0.2380468360994576,False,0.3,False,0.12639487596031446,RandomForest,RandomForest,False,0.3
60,0.934911243,0.0,True,True,0.9999999999969228,True,1.0,True,0.9712999628391232,RandomForest,RandomForest,True,1.0
3,2.0,0.931818182,True,True,0.9469744307296752,True,1.0,True,0.9601223196874672,RandomForest,RandomForest,True,1.0
3,2.0,0.0,True,True,0.6187054686380623,True,1.0,True,0.951070809571991,RandomForest,RandomForest,True,1.0
0,2.0,0.0,True,False,0.1857098464927546,False,0.062914238330809,False,0.4859629442018048,RandomForest,RandomForest,False,0.062914238330809
0,0.08,0.0,True,False,0.3842186726080103,False,0.2,False,0.361840429425718,RandomForest,RandomForest,False,0.2
0,0.882032668,0.0,False,False,0.2585036649417889,False,0.2,False,0.18602543164974086,RandomForest,RandomForest,False,0.2
6,2.0,0.971830986,True,True,0.9850169360486464,True,1.0,True,0.9461206481242044,RandomForest,RandomForest,True,1.0
2,2.0,0.0,True,True,0.5565332319224446,True,0.9561015761697254,True,0.5155598094806275,RandomForest,RandomForest,True,0.9561015761697254
0,2.0,0.0,False,False,0.1857098464927546,False,0.062914238330809,False,0.4859629442018048,RandomForest,RandomForest,False,0.062914238330809
0,2.0,0.0,False,False,0.1857098464927546,False,0.062914238330809,False,0.4859629442018048,RandomForest,RandomForest,False,0.062914238330809
6,0.7142857140000001,0.932432432,True,True,0.9906050511422668,True,1.0,True,0.9585687041635348,RandomForest,RandomForest,True,1.0
6,0.7142857140000001,0.333333333,True,True,0.9356408876371992,True,1.0,True,0.9215821079378916,RandomForest,RandomForest,True,1.0
3,1.5,0.0,False,True,0.6520479571170766,True,0.8,True,0.8643323290671244,RandomForest,RandomForest,True,0.8
3,2.0,0.891304348,True,True,0.9384104222067758,True,1.0,True,0.9508785047443388,RandomForest,RandomForest,True,1.0
14,0.807692308,0.0,True,True,0.9983188136658376,True,0.9,True,0.6601279792351882,RandomForest,RandomForest,True,0.9
7,0.0,0.545454545,True,True,0.6550086898146305,True,0.8,True,0.7453956655943098,RandomForest,RandomForest,True,0.8
5,1.25,0.0,True,True,0.7750707529089335,True,0.9,True,0.7058403202642171,RandomForest,RandomForest,True,0.9
0,2.0,0.0,False,False,0.1857098464927546,False,0.062914238330809,False,0.4859629442018048,RandomForest,RandomForest,False,0.062914238330809
16,0.996975806,0.0,True,True,0.999373190446782,True,1.0,True,0.9697810058792544,RandomForest,RandomForest,True,1.0
6,1.333333333,0.971830986,True,True,0.9887371671829562,True,1.0,True,0.9272440670864478,RandomForest,RandomForest,True,1.0
2,2.0,0.0,True,True,0.5565332319224446,True,0.9561015761697254,True,0.5155598094806275,RandomForest,RandomForest,True,0.9561015761697254
2,0.35714285700000004,0.0,True,True,0.7541788398968742,True,1.0,True,0.979376905818734,RandomForest,RandomForest,True,1.0
2,2.0,0.854545455,True,True,0.9067785653469284,True,1.0,True,0.9341739261951834,RandomForest,RandomForest,True,1.0
3,2.0,0.8039215690000001,True,True,0.9144772765049024,True,1.0,True,0.9417785323866334,RandomForest,RandomForest,True,1.0
2,2.0,0.959183673,True,True,0.9343171307737468,True,1.0,True,0.9710536409720936,RandomForest,RandomForest,True,1.0
1,2.0,0.0,True,False,0.3664232232439116,True,0.5639935064935064,True,0.5005827911067783,RandomForest,RandomForest,True,0.4819832002389576
11,2.0,0.916666667,True,True,0.9983975581946938,True,1.0,True,0.9342968211853412,RandomForest,RandomForest,True,1.0
1,0.25,0.764705882,True,True,0.9258032124019404,False,0.4,True,0.5829996549309745,RandomForest,RandomForest,False,0.4
13,2.0,0.0,True,True,0.9938333468071344,True,1.0,True,0.9708874571468656,RandomForest,RandomForest,True,1.0
9,0.740740741,0.272727273,True,True,0.98121280594498,True,1.0,True,0.9534181456837824,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.1857098464927546,False,0.062914238330809,False,0.4859629442018048,RandomForest,RandomForest,False,0.062914238330809
2,1.142857143,0.0,True,True,0.6230059512540315,True,1.0,True,0.8052272149547959,RandomForest,RandomForest,True,1.0
2,2.0,0.979166667,True,True,0.9383619835871312,True,1.0,True,0.9632959892299156,RandomForest,RandomForest,True,1.0
51,0.8979166670000001,0.0,True,True,0.9999999998504876,True,1.0,True,0.9715251586681126,RandomForest,RandomForest,True,1.0
3,2.0,0.0,False,True,0.6187054686380623,True,1.0,True,0.951070809571991,RandomForest,RandomForest,True,1.0
18,0.966165414,0.0,True,True,0.9997570749948008,True,1.0,True,0.9707099153775758,RandomForest,RandomForest,True,1.0
2,2.0,0.959183673,True,True,0.9343171307737468,True,1.0,True,0.9710536409720936,RandomForest,RandomForest,True,1.0
6,0.0,0.916666667,True,True,0.6594982816958811,True,0.8,True,0.7360817081967334,RandomForest,RandomForest,True,0.8
0,2.0,0.0,False,False,0.1857098464927546,False,0.062914238330809,False,0.4859629442018048,RandomForest,RandomForest,False,0.062914238330809
0,2.0,0.0,False,False,0.1857098464927546,False,0.062914238330809,False,0.4859629442018048,RandomForest,RandomForest,False,0.062914238330809
9,0.904761905,0.88,True,True,0.9968765196674956,True,1.0,True,0.9700275117895598,RandomForest,RandomForest,True,1.0
0,0.375,0.8,False,True,0.5688717209516705,False,0.0,False,0.4418047878657585,RandomForest,RandomForest,False,0.0
13,2.0,0.882352941,True,True,0.9993766174521792,True,1.0,True,0.9240650630445396,RandomForest,RandomForest,True,1.0
39,0.982905983,0.977777778,True,True,0.9999999952898496,True,1.0,True,0.8857490177627445,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.1857098464927546,False,0.062914238330809,False,0.4859629442018048,RandomForest,RandomForest,False,0.062914238330809
1,2.0,0.0,True,False,0.3664232232439116,True,0.5639935064935064,True,0.5005827911067783,RandomForest,RandomForest,True,0.4819832002389576
2,2.0,0.94,True,True,0.9300952735950441,True,1.0,True,0.9772708424124524,RandomForest,RandomForest,True,1.0
32,0.906177156,0.0,True,True,0.9999994466507802,True,1.0,True,0.9715251586681126,RandomForest,RandomForest,True,1.0
0,0.5,0.974358974,False,True,0.6015524994276237,False,0.1,False,0.15590134513440365,RandomForest,RandomForest,False,0.1
9,0.666666667,0.851851852,True,True,0.9985635703912168,True,1.0,True,0.9216444057977292,RandomForest,RandomForest,True,1.0
13,0.767857143,0.0,False,True,0.9985956213313726,True,1.0,True,0.8904284030745371,RandomForest,RandomForest,True,1.0
8,0.462962963,0.0,True,True,0.968049569722204,True,1.0,True,0.9591516254715494,RandomForest,RandomForest,True,1.0
0,2.0,1.0,False,True,0.5840865984629325,False,0.2,False,0.16394923990211946,RandomForest,RandomForest,False,0.2
0,2.0,0.0,False,False,0.1756683467678433,False,0.07567796053039258,False,0.4863281567799694,RandomForest,RandomForest,False,0.07567796053039258
6,2.0,1.0,True,True,0.993721850023408,True,1.0,True,0.9143865925811806,RandomForest,RandomForest,True,1.0
4,0.625,0.5,True,True,0.9403821372082168,True,1.0,True,0.9876241057757422,RandomForest,RandomForest,True,1.0
1,1.037878788,0.0,False,True,0.5907132742532489,True,0.8,True,0.5834594347762826,RandomForest,RandomForest,True,0.8
8,0.5,0.0,True,True,0.9666651560858824,True,1.0,True,0.9589938640717042,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.1756683467678433,False,0.07567796053039258,False,0.4863281567799694,RandomForest,RandomForest,False,0.07567796053039258
2,2.0,0.0,True,True,0.5511991339785695,True,0.9195202999614764,True,0.5163960931120375,RandomForest,RandomForest,True,0.9195202999614764
8,2.0,0.0,False,True,0.7232263823469016,True,0.625,True,0.5034942177073722,RandomForest,RandomForest,True,0.6495565955867254
0,2.0,0.0,False,False,0.1756683467678433,False,0.07567796053039258,False,0.4863281567799694,RandomForest,RandomForest,False,0.07567796053039258
10,1.023550725,0.0,True,True,0.984543965702682,True,1.0,True,0.9354100834237103,RandomForest,RandomForest,True,1.0
11,0.7142857140000001,0.6875,True,True,0.9991985545185322,True,1.0,True,0.9438127653800216,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.1756683467678433,False,0.07567796053039258,False,0.4863281567799694,RandomForest,RandomForest,False,0.07567796053039258
3,0.666666667,0.0,True,True,0.7398690740640287,True,1.0,True,0.9736951254054924,RandomForest,RandomForest,True,1.0
4,0.0,0.944444444,True,True,0.9892694575071128,True,0.8,True,0.7268179181644872,RandomForest,RandomForest,True,0.8
18,2.0,0.666666667,True,True,0.9999689001443128,True,1.0,True,0.9064933596585372,RandomForest,RandomForest,True,1.0
11,2.0,0.8214285709999999,True,True,0.9991744119308059,True,1.0,True,0.9107534387183706,RandomForest,RandomForest,True,1.0
17,2.0,0.909090909,True,True,0.999968630968878,True,1.0,True,0.9188377992429388,RandomForest,RandomForest,True,1.0
7,0.7179487179999999,0.806451613,True,True,0.9953159150754892,True,1.0,True,0.906725307319562,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.1756683467678433,False,0.07567796053039258,False,0.4863281567799694,RandomForest,RandomForest,False,0.07567796053039258
0,0.7777777779999999,0.0,False,False,0.2475413265767253,False,0.0,False,0.14166959094353634,RandomForest,RandomForest,False,0.0
21,0.8516129029999999,0.333333333,True,True,0.9999891050830384,True,1.0,True,0.9325636645238404,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.1756683467678433,False,0.07567796053039258,False,0.4863281567799694,RandomForest,RandomForest,False,0.07567796053039258
15,0.901234568,0.0,True,True,0.9995644877059496,True,1.0,True,0.9753125164890972,RandomForest,RandomForest,True,1.0
0,0.5,0.974358974,False,True,0.6015524994276237,False,0.1,False,0.15590134513440365,RandomForest,RandomForest,False,0.1
0,2.0,1.0,False,True,0.5840865984629325,False,0.2,False,0.16394923990211946,RandomForest,RandomForest,False,0.2
11,2.0,0.909090909,True,True,0.9993626285453908,True,1.0,True,0.9019453158715928,RandomForest,RandomForest,True,1.0
25,0.945736434,0.3695652170000001,True,True,0.9999985267300464,True,1.0,True,0.9684467896059338,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.1756683467678433,False,0.07567796053039258,False,0.4863281567799694,RandomForest,RandomForest,False,0.07567796053039258
21,0.125,0.0,True,True,0.9999819703412336,True,1.0,True,0.9512831336151156,RandomForest,RandomForest,True,1.0
18,0.951219512,0.601941748,True,True,0.9999716820395572,True,1.0,True,0.957371866845001,RandomForest,RandomForest,True,1.0
29,0.75,0.0,True,True,0.9999995831260368,True,1.0,True,0.9466381586366992,RandomForest,RandomForest,True,1.0
1,1.095238095,0.0,True,True,0.5846659327907755,False,0.5,True,0.5620029602543697,RandomForest,RandomForest,False,0.5
29,0.926666667,0.0,True,True,0.9999995673609486,True,1.0,True,0.97304868314,RandomForest,RandomForest,True,1.0
14,2.0,0.0,True,True,0.9987612382861976,True,0.7666666666666667,True,0.828312336389903,RandomForest,RandomForest,True,0.7666666666666667
5,1.111111111,0.0,True,True,0.7908077423989006,True,0.9,True,0.9145193379645348,RandomForest,RandomForest,True,0.9
2,2.0,0.0,True,True,0.5511991339785695,True,0.9195202999614764,True,0.5163960931120375,RandomForest,RandomForest,True,0.9195202999614764
24,0.964285714,0.535714286,True,True,0.9999982642230548,True,1.0,True,0.9409994554017502,RandomForest,RandomForest,True,1.0
10,1.25,0.0,False,True,0.9809998760086104,True,0.8,True,0.8370221690300302,RandomForest,RandomForest,True,0.8
6,0.333333333,0.894736842,True,True,0.9948952016677524,True,1.0,True,0.8527656514714618,RandomForest,RandomForest,True,1.0
3,2.0,0.911111111,True,True,0.9670982705700664,True,1.0,True,0.969437302604734,RandomForest,RandomForest,True,1.0
25,0.891304348,0.571428571,True,True,0.9999990212734421,True,1.0,True,0.9606600517470842,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.1756683467678433,False,0.07567796053039258,False,0.4863281567799694,RandomForest,RandomForest,False,0.07567796053039258
8,2.0,0.0,True,True,0.7232263823469016,True,0.625,True,0.5034942177073722,RandomForest,RandomForest,True,0.6495565955867254
3,2.0,0.0,True,True,0.5870074356799994,True,0.9505050505050504,True,0.5147113790748217,RandomForest,RandomForest,True,0.9505050505050504
8,1.090909091,0.0,True,True,0.6050498569919207,False,0.5,True,0.5187814631383101,RandomForest,RandomForest,False,0.5
3,1.5,0.964285714,True,True,0.9757590141146918,True,0.9,True,0.8914000142203091,RandomForest,RandomForest,True,0.9
3,2.0,0.0,True,True,0.5870074356799994,True,0.9505050505050504,True,0.5147113790748217,RandomForest,RandomForest,True,0.9505050505050504
4,0.75,0.967741935,True,True,0.987593260260776,True,1.0,True,0.9402789796722312,RandomForest,RandomForest,True,1.0
2,1.0,0.0,True,True,0.6433582555036308,True,1.0,True,0.9332682248313388,RandomForest,RandomForest,True,1.0
9,2.0,0.0,True,True,0.9370389540540854,True,0.85,True,0.879925442641592,RandomForest,RandomForest,True,0.85
3,2.0,0.788461538,True,True,0.9460041670692636,True,1.0,True,0.9469489466272522,RandomForest,RandomForest,True,1.0
4,2.0,0.0,True,True,0.6670034364779971,True,0.9818181818181818,True,0.9894138100937792,RandomForest,RandomForest,True,0.9818181818181818
3,2.0,0.985507246,True,True,0.974052158532722,True,1.0,True,0.9434414926250791,RandomForest,RandomForest,True,1.0
3,2.0,0.872340426,True,True,0.9620424349340015,True,1.0,True,0.9631150101768174,RandomForest,RandomForest,True,1.0
6,2.0,0.971830986,True,True,0.9839023787248016,True,1.0,True,0.9146313242251054,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.1929629404363416,False,0.05927692961747659,False,0.4864077529278289,RandomForest,RandomForest,False,0.05927692961747659
1,0.666666667,0.5555555560000001,True,True,0.8475499102696776,True,1.0,True,0.9412263992285396,RandomForest,RandomForest,True,1.0
4,0.5,0.0,True,True,0.801890453144478,True,1.0,True,0.9681319050442104,RandomForest,RandomForest,True,1.0
0,0.6984126979999999,0.0,False,False,0.2770376082958161,False,0.0,False,0.25515406827507997,RandomForest,RandomForest,False,0.0
3,0.4625,0.515151515,True,True,0.9057051582488752,True,1.0,True,0.8605180363590805,RandomForest,RandomForest,True,1.0
4,0.75,0.969230769,True,True,0.9788851993392406,True,1.0,True,0.9613369766449228,RandomForest,RandomForest,True,1.0
31,0.953007519,0.6190476189999999,True,True,0.9999992781476128,True,1.0,True,0.9686331783724222,RandomForest,RandomForest,True,1.0
2,2.0,0.0,True,True,0.5553102409394265,True,0.9257983480672556,True,0.5170666462228786,RandomForest,RandomForest,True,0.9257983480672556
2,0.972222222,0.6,True,True,0.8681173389669254,True,1.0,True,0.9308262743464664,RandomForest,RandomForest,True,1.0
3,2.0,0.911111111,True,True,0.9427675051228926,True,1.0,True,0.927864201300091,RandomForest,RandomForest,True,1.0
2,2.0,0.979166667,True,True,0.9397938450524194,True,1.0,True,0.9537751913000141,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.1929629404363416,False,0.05927692961747659,False,0.4864077529278289,RandomForest,RandomForest,False,0.05927692961747659
0,2.0,0.0,False,False,0.1929629404363416,False,0.05927692961747659,False,0.4864077529278289,RandomForest,RandomForest,False,0.05927692961747659
4,0.666666667,0.666666667,True,True,0.9480068648113704,True,1.0,True,0.9629316873758884,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.1929629404363416,False,0.05927692961747659,False,0.4864077529278289,RandomForest,RandomForest,False,0.05927692961747659
0,2.0,0.0,False,False,0.1929629404363416,False,0.05927692961747659,False,0.4864077529278289,RandomForest,RandomForest,False,0.05927692961747659
12,0.963235294,0.0,True,True,0.9914099513614244,True,1.0,True,0.9708477353179248,RandomForest,RandomForest,True,1.0
7,1.133333333,0.909090909,True,True,0.990473625524102,True,1.0,True,0.933926978468263,RandomForest,RandomForest,True,1.0
9,1.035714286,0.066666667,True,True,0.9528643195873656,True,0.8,True,0.9529790240179132,RandomForest,RandomForest,True,0.8
2,0.9,0.0,True,True,0.6594842371129727,True,0.8,True,0.8627598703279811,RandomForest,RandomForest,True,0.8
17,0.773809524,0.0,True,True,0.9993909649411704,True,1.0,True,0.8836941773265605,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.1929629404363416,False,0.05927692961747659,False,0.4864077529278289,RandomForest,RandomForest,False,0.05927692961747659
2,2.0,0.979166667,True,True,0.9397938450524194,True,1.0,True,0.9537751913000141,RandomForest,RandomForest,True,1.0
7,2.0,0.727272727,True,True,0.9693173189755244,True,1.0,True,0.9312145248017069,RandomForest,RandomForest,True,1.0
3,1.333333333,0.0,True,False,0.325549977338112,True,0.7,False,0.4153192693880895,RandomForest,RandomForest,True,0.7
2,2.0,0.0,True,True,0.5553102409394265,True,0.9257983480672556,True,0.5170666462228786,RandomForest,RandomForest,True,0.9257983480672556
2,2.0,0.0,True,True,0.5553102409394265,True,0.9257983480672556,True,0.5170666462228786,RandomForest,RandomForest,True,0.9257983480672556
