wmc,lcom,ce,mfa,cam,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
4,0,6,0.0,0.5,False,False,0.13161904622952533,False,0.5,False,0.2600545649838329,RandomForest,RandomForest,False,0.46925680206522824
3,0,5,0.0,0.5555555560000001,True,False,0.11007685539103927,False,0.3,False,0.36797645928678296,RandomForest,RandomForest,False,0.29401822547422324
28,0,5,0.0,0.17857142899999998,True,False,0.4257948382077888,False,0.5,False,0.406943020856654,RandomForest,RandomForest,False,0.48628288584923557
1,0,0,0.0,1.0,False,False,0.02920730254062936,False,0.0,False,0.059400846769415525,RandomForest,RandomForest,False,0.0
6,11,8,0.9090909090000001,0.4,True,False,0.11084544680954284,False,0.0,False,0.04621938187593905,RandomForest,RandomForest,False,0.00791309500750602
2,1,4,0.9,0.75,False,False,0.0390579619528906,False,0.0,False,0.0799997175412834,RandomForest,RandomForest,False,0.0060684016557797996
18,0,3,0.375,0.22689075600000005,False,False,0.12456185430562455,False,0.4,False,0.4105286264324535,RandomForest,RandomForest,False,0.36329816511336854
4,6,4,0.9375,0.4166666670000001,False,False,0.3949657802396829,False,0.3,True,0.502756202781438,RandomForest,RandomForest,False,0.3150745307858795
6,13,4,0.9090909090000001,0.4,False,False,0.06483380213393962,False,0.1,False,0.24456024735800444,RandomForest,RandomForest,False,0.10553893921478198
3,3,3,0.984615385,0.5,False,False,0.04379776120454565,False,0.0,False,0.10255769210712484,RandomForest,RandomForest,False,0.007410402699325088
7,9,14,0.857142857,0.326530612,False,False,0.2897963666634065,False,0.3,False,0.3843740192022449,RandomForest,RandomForest,False,0.302041698976227
7,9,11,0.857142857,0.387755102,False,True,0.5100929777376136,True,0.8,False,0.4929821074582082,AdaBoost,AdaBoost,False,0.6313357119522719
0,0,0,0.0,0.0,False,False,0.2977436628757492,False,0.4916666666666666,True,0.5027285676442386,RandomForest,RandomForest,False,0.4659093107886063
3,3,2,0.0,0.5555555560000001,False,False,0.08249860094192843,False,0.0,False,0.17059530463064354,RandomForest,RandomForest,False,0.0
24,0,1,0.0,0.3125,False,False,0.20931715410433874,False,0.4,False,0.3646195826219894,RandomForest,RandomForest,False,0.3727977066068832
3,3,3,0.967741935,0.533333333,False,False,0.0421234467067463,False,0.0,False,0.0885128697509663,RandomForest,RandomForest,False,0.00661449703583355
6,0,6,0.0,0.45833333299999995,False,False,0.15626840270290973,False,0.4,False,0.17094369380879373,RandomForest,RandomForest,False,0.37606137197527617
9,24,9,0.529411765,0.296296296,True,False,0.1860160830906512,False,0.4,False,0.4690215818948733,RandomForest,RandomForest,False,0.373881426710691
40,780,16,0.0,0.1875,True,True,0.944492505185229,True,0.9,True,0.7233407451694649,RandomForest,RandomForest,True,0.8988506390183877
6,0,6,0.736842105,0.5277777779999999,True,False,0.08532040414370508,False,0.2,False,0.3365158047887227,RandomForest,RandomForest,False,0.20110563083202168
4,0,0,0.0,0.625,False,False,0.05480729903983075,False,0.2,False,0.16290506512899178,RandomForest,RandomForest,False,0.2
17,136,2,0.0,0.21008403399999998,True,False,0.19128261894151288,False,0.5,False,0.43089846634220796,RandomForest,RandomForest,False,0.4554800214654291
15,51,22,0.8478260870000001,0.373333333,False,True,0.9668155271776172,True,0.6,True,0.5244996415781464,RandomForest,RandomForest,True,0.6465088404933867
0,0,4,0.0,0.0,False,False,0.3609725152247977,False,0.39166666666666666,False,0.4929015020335427,RandomForest,RandomForest,False,0.39162292331101717
4,6,5,0.0,0.5,False,False,0.4656461215082614,False,0.5,False,0.4771080293888421,RandomForest,RandomForest,False,0.49710147599479004
5,8,7,0.9090909090000001,0.4,True,False,0.10141802192462544,False,0.3,False,0.48241123904169003,RandomForest,RandomForest,False,0.29918122840335776
25,300,7,0.0,0.24,True,True,0.5171784000584939,False,0.3,False,0.365756518592374,Voting,RandomForest,False,0.33201423724813595
3,3,4,0.0,0.583333333,True,False,0.43852803444432537,False,0.4,True,0.5245346160961772,AdaBoost,RandomForest,False,0.408256336736228
7,0,2,0.0,0.857142857,False,False,0.053254281164398405,False,0.2,False,0.20863845900719166,RandomForest,RandomForest,False,0.2
